BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
acta spa,96006460768,Via della sidergica 12,85100,actaspa@pec.it,96006460768,GS1HOSQS
Actv Spa,80013370277,"Isola Nova Del Tronchetto, 32",30135,protocollo@pec.actv.it,80013370277,as_027
ADE SPA Società del Comune di Parma,02319580342,Viale della Villetta 31/a,43125,adespa@legalmail.it,02319580342,ADE_Sdcdp_20220817
ADOI Associazione Dermatologi - venereologi Ospedalieri Italiani e della sanità pubblica,80101420109,Viale Londra 50 H/7,00142,adoi@legalmail.it,80101420109,ADOI_20181003
Adopera Patrimonio e Investimenti Casalecchio di Reno Srl,02780831208,Via Dei Mille N. 9,40033,adoperasrl@legalmail.it,02780831208,apicr
ADRIATICA RISORSE S.P.A.,02259820682,"VIA VENEZIA,10",65121,protocollo@pec.adriaticarisorse.it,02259820682,S8RKWIG8
AER SpA,01388690487,Via Marconi 2 Bis Loc. Scopeti,50068,pec_aerspa@pec.aerspa.it,01388690487,aerspa_20200610
Aero Club d'Italia,80109730582,Via Cesare Beccaria 35 A,00196,segreteria.aeci@pec.aeci.it,80109730582,aeci
Aet2000 Spa,02047620303,"Piazzetta G.Marconi, 3",33033,aet2000@pec.it,02047620303,aetd
Afc Torino S.P.A.,07019070015,"Corso Peschiera, 193",10141,afctorino@legalmail.it,07019070015,atctor
AG.EN.A. S.r.l.,01522110673,"Piazza Garibaldi, 56",64100,agena@certificazioneposta.it,01522110673,agena_20191209
Agac Infrastrutture S.p.A.,02153150350,Piazza Prampolini 1,42121,agacinfrastrutture@legalmail.it,02153150350,AGAC_20220126
AGEC Verona,80028240234,Via Enrico Noris 1,37121,infoagec@pec.agec.it,80028240234,agec_20200605
Agenzia Campana per L'Edilizia Residenziale,08496131213,"Via Domenico Morelli, 75",80121,acercampania@legalmail.it,08496131213,aclerrs
"Agenzia Campana per la mobilita', le infrastrutture e le reti",95040910630,Via G. Porzio Centro Direzionale Di Napoli Isola C3,80143,acam@pec.acam-campania.it,95040910630,acam
Agenzia del Trasporto Pubblico del Bacino di Sondrio,00991540147,"Corso Vittorio Veneto, 28",23100,segreteria@pec.agenziatplsondrio.it,00991540147,atpbso
Agenzia della mobilita' Piemontese,97639830013,Corso Marconi 10,10125,mtm.torino@cert.ruparpiemonte.it,97639830013,amm_to
Agenzia della Regione Calabria per le Erogazioni in Agricoltura,02868170792,Cittadella Regionale - Loc. Germaneto Catanzaro,88100,protocollo@pec.arcea.it,02868170792,arcea_cz
Agenzia delle Dogane e dei Monopoli,97210890584,Piazza Mastai 12,00143,adm.direttore@pec.adm.gov.it,97210890584,agdogane
Agenzia delle Entrate,06363391001,Via Giorgione 106,00145,agenziaentratepec@pce.agenziaentrate.it,06363391001,age
Agenzia delle Entrate - Riscossione,13756881002,"Via Giuseppe Grezar,14",00142,protocollo@pec.agenziariscossione.gov.it,13756881002,esrsris
Agenzia Demanio provinciale,00653830216,Via Michael Pacher 13,39100,landesdomaene.demanioprovinciale@pec.prov.bz.it,00653830216,forstdom
Agenzia di Tutela della Salute dell'Insubria,03510140126,Via Ottorino Rossi 9,21100,protocollo@pec.ats-insubria.it,03510140126,atsin
Agenzia di Tutela della Salute della Brianza,09314190969,"Viale Elvezia, 2",20900,protocollo@pec.ats-brianza.it,09314190969,atsmb
Agenzia di Tutela della Salute della Citta' Metropolitana di Milano,09320520969,"Corso Italia, 52",20122,protocollogenerale@pec.ats-milano.it,09320520969,atsmetmi
Agenzia di Tutela della Salute della Montagna,00988200143,"Via Nazario Sauro, 38",23100,protocollo@pec.ats-montagna.it,00988200143,atsm
Agenzia di Tutela della Salute della Val Padana,02481970206,Via Dei Toscani 1,46100,protocollo@pec.ats-valpadana.it,02481970206,astvp
Agenzia di Tutela della Salute di Bergamo,04114400163,"Via Gallicciolli, 4",24121,protocollo@pec.ats-bg.it,04114400163,atsb
Agenzia di Tutela della Salute di Brescia,03775430980,"Viale Duca Degli Abruzzi, 15",25124,protocollo@pec.ats-brescia.it,03775430980,atsbs
Agenzia di Tutela della Salute di Pavia,02613260187,"Viale Indipendenza, 3",27100,protocollo@pec.ats-pavia.it,02613260187,atspv
Agenzia Entrate-Riscossione ex Riscossione Sicilia,00833920150,Via Morselli N. 8,90143,direzionegenerale@pec.riscossionesicilia.it,00833920150,rsspa
Agenzia Forestale Regionale,94143220542,"Via Pietro Tuzi, 7",06128,agenziaregionaleforestaleumbra@legalmail.it,94143220542,afrp
Agenzia Forestale Regionale per Lo Sviluppo del Territorio e dell'Ambiente della Sardegna,03669190922,"Viale Luigi Merello, 86",09123,protocollo.dg@pec.forestas.it,03669190922,afrstas
Agenzia Industrie Difesa,97254170588,Piazza della Marina 4,00100,aid@postacert.difesa.it,97254170588,AID_202109002
Agenzia Interregionale per Il Fiume Po,92116650349,"Strada Giuseppe Garibaldi, 75",43121,protocollo@cert.agenziapo.it,92116650349,aiifp_
Agenzia Italiana del Farmaco - AIFA,97345810580,"Via del Tritone, 181",00187,protocollo@pec.aifa.gov.it,97345810580,aifa_rm
Agenzia Italiana per la Gioventù,97474140585,Via Sabotino n. 4,00195,direzione@agenziagiovani.legalmail.it,97474140585,anig_rm
Agenzia Lavoro e Sviluppoimpresa,90160400322,Via Sant'Anastasio 3,34121,lavoro.sviluppoimpresa@certregione.fvg.it,90160400322,alsvi
Agenzia Lucana di Sviluppo e di Innovazione in Agricoltura,00627370778,"Via Annunziatella, 64",75100,alsia@postecert.it,00627370778,alsia
AGENZIA MOBILITA' SRL,02558190357,VIA G. MAZZINI 6,42121,am.re@pec.am.re.it,02558190357,amob_20211207
Agenzia Mobilita Ambiente e Territorio,12908910156,Via Tommaso Pini n. 1,20134,amat@pec.amat-mi.it,12908910156,amat
Agenzia Nazionale di Valutazione del Sistema Universitario e della Ricerca,97653310587,Via Ippolito Nievo 35,00153,anvur@pec.anvur.it,97653310587,anvsu_rm
Agenzia Nazionale per i Servizi Sanitari Regionali - AGENAS,97113690586,Via Puglie 23,00187,agenas@pec.agenas.it,97113690586,AGENAS
Agenzia Nazionale per L'Amministrazione e La Destinazione Dei Beni Sequestrati e Confiscati alla Criminalita' Organizzata,92069980800,"Via del Quirinale, 28",00192,agenzia.nazionale@pec.anbsc.it,92069980800,anla_080
Agenzia Nazionale per La Sicurezza Delle Ferrovie,94165250484,Via Luigi Alamanni 2,50123,agenzia.sicurezza@pec.ansf.gov.it,94165250484,a_nlsdf
Agenzia Nazionale per La Sicurezza Delle Ferrovie e Delle Infrastrutture Stradali e Autostradali,96443320583,"viale del Policlinico, 2",00161,ansfisa@pec.ansfisa.gov.it,96443320583,ansfisa
Agenzia per i contratti pubblici - ACP,94116410211,"Via Alto Adige, 50",39100,agenturauftraege.agenziaappalti@pec.prov.bz.it,94116410211,aiplv_bz
Agenzia per il Diritto allo Studio Universitario dell'Umbria,00453460545,"Via Benedetta, 14",06123,adisu@pec.it,00453460545,adsu_pg
Agenzia per Il Diritto allo Studio Universitario di Puglia,06888240725,Via Giustino Fortunato N. 4/G,70125,direzionegenerale@pec.adisupuglia.it,06888240725,adisu
Agenzia per Il Trasporto Pubblico Locale del Bacino di Bergamo,04083130163,Via T.Tasso 8,24124,agenziatplbergamo@pec.it,04083130163,aitplbb
"AGENZIA PER IL TRASPORTO PUBBLICO LOCALE DEL BACINO DI COMO, LECCO E VARESE",03638610133,"Via Borgo Vico, 148",22100,agenzia@pec.tplcomoleccovarese.it,03638610133,atpbcl
Agenzia per Il Trasporto Pubblico Locale del Bacino di Cremona e Mantova,02475090201,Via Principe Amedeo 30,46100,AGENZIATPL.CRMN@LEGALMAIL.IT,02475090201,aitplcm
Agenzia per L'Energia Alto Adige - Casaclima,02818150217,Via Alessandro Volta 13/A,39100,info@pec.agenziacasaclima.it,02818150217,aleaa
Agenzia per L'Italia Digitale,97735020584,Via Liszt 21,00144,protocollo@pec.agid.gov.it,97735020584,agid
Agenzia per l’Energia e l’Ambiente SRL,02227380546,Via Palermo 86/A,06124,aeapg@pec.it,02227380546,aeapg_20180910
Agenzia per la protezione civile,80013370210,Viale Druso 116,39100,bevoelkerungsschutz.protezionecivile@pec.prov.bz.it,80013370210,assapcbz
Agenzia per la Rappresentanza Negoziale delle Pubbliche Amministrazioni - ARAN,97104250580,"Via Del Corso, 476",00186,protocollo@pec.aranagenzia.it,97104250580,ARNPA
Agenzia per le Erogazioni in Agricoltura - AGEA,97181460581,"Via Palestro, 81",00185,protocollo@pec.agea.gov.it,97181460581,agea
Agenzia per Lo Sviluppo Sociale Ed Economico della Provincia Autonoma di Bolzano,94108390215,Via Canonico Michael Gamper 1,39100,aswe.asse@pec.prov.bz.it,94108390215,alsse_vi
Agenzia Piemonte Lavoro,97595380011,Via Amedeo Avogadro 30,10125,apl@pec.agenziapiemontelavoro.it,97595380011,ag_pl
Agenzia Provinciale per L'Energia e L'Ambiente,93042510771,Via Ridola n.60,75100,apea@pec.apeamatera.it,93042510771,aplel
Agenzia Provinciale per L'Istruzione e La Formazione Professionale L'Orientamento e L'Impiego,93038300773,"C.da Rondinelle, Snc",75100,ageforma.protocollo@cert.ruparbasilicata.it,93038300773,aplil
Agenzia Regionale Attivita Irrigue e Forestali,07026760723,"Via delle Magnolie, 6",70026,protocollo@pec.arifpuglia.it,07026760723,ar_072
Agenzia Regionale Conservatoria Delle Coste della Sardegna,03176390924,Via G. Mameli 96,09123,agenziaconservatoriacoste@pec.regione.sardegna.it,03176390924,arcdc_sa
Agenzia Regionale del Turismo - Pugliapromozione,93402500727,"Piazza Aldo Moro, 33/a",70121,ufficioprotocollopp@pec.it,93402500727,artpp
Agenzia regionale dell'Abruzzo per la Committenza,91022630676,Via Leonardo da Vinci n. 6,67100,direzione@pec.areacom.eu,91022630676,aaric
Agenzia Regionale di Sanita della Toscana,04992010480,Via Pietro Dazzi 1,50141,ars@postacert.toscana.it,04992010480,ars_tosc
Agenzia Regionale Emergenza Urgenza,11513540960,Viale Monza N. 223,20126,direzione.strategica@pec.areu.lombardia.it,11513540960,areu
Agenzia Regionale per il Diritto allo Studio,01241240322,Salita Monte Valerio N. 3,34127,ardis@certregione.fvg.it,01241240322,arida_03
"Agenzia regionale per il lavoro, la formazione e l'accreditamento",02437860998,Via San Vincenzo 4,16121,direzione@pec.alfaliguria.it,02437860998,arlfa
Agenzia Regionale per la Casa e l'Abitare - Arca - Puglia Centrale,00267390722,"Via F.Sco Crispi, 85/A",70123,info@pec.ArcaPugliaCentrale.it,00267390722,iacp_ba
Agenzia Regionale per la Casa e l'Abitare - ARCA Sud Salento,00152490751,Via S.Trinchese 61/D,73100,info@cert.arcasudsalento.it,00152490751,iacpp_0
Agenzia Regionale per la Casa e L'Abitare per la provincia di Taranto,00091580738,Via Pitagora 144,74123,arcajonica@pec.it,00091580738,iacpt_07
Agenzia Regionale per La Lingua Friulana,94094780304,"Via Prefettura, 13",33100,arlef@certgov.fvg.it,94094780304,arllf
Agenzia Regionale per La Mobilita nella Regione Puglia,93324450720,"Via Gentile, 52",70126,arem.puglia@pec.it,93324450720,arlmrp
Agenzia Regionale per la Prevenzione e Protezione Ambientale del Veneto,92111430283,"Via Ospedale Civile, 24",35121,protocollo@pec.arpav.it,92111430283,arpa_ve
"Agenzia Regionale per la Prevenzione, l'Ambiente e l'Energia dell'Emilia Romagna",04290860370,"Via Po, 5",40139,dirgen@cert.arpa.emr.it,04290860370,arpa
Agenzia Regionale per La Promozione del Turismo della Campania,95255690638,Centro Direzionale Isola C5,80143,aretur@pec.it,95255690638,arlpt
Agenzia Regionale per la Promozione Turistica in Liguria,95054110101,Via Bartolomeo Bosco 15 / 3,16121,agenziainliguria@pec.it,95054110101,arlpt_
Agenzia Regionale per la protezione ambientale della Toscana,04686190481,Via Ponte alle Mosse 211,50144,arpat.protocollo@postacert.toscana.it,04686190481,arpat
Agenzia Regionale per la Protezione dell'Ambiente del Lazio,97172140580,"Via Giuseppe Garibaldi, 114",02100,direzione.centrale@arpalazio.legalmailpa.it,97172140580,arpa_laz
Agenzia Regionale per la Protezione dell'Ambiente del Molise,01479560706,"Via Ugo Petrella,1",86100,arpamolise@legalmail.it,01479560706,arlpa_cb
Agenzia Regionale per la Protezione dell'Ambiente del Piemonte,07176380017,Via Pio VII 9,10135,protocollo@pec.arpa.piemonte.it,07176380017,arlpa_to
Agenzia Regionale per la Protezione dell'Ambiente dell'Umbria,94086960542,Via Carlo Alberto dalla Chiesa 32,05100,protocollo@cert.arpa.umbria.it,94086960542,arpa_umb
Agenzia Regionale per la Protezione dell'Ambiente della Basilicata,01318260765,Via Della Fisica n. 18 C D,85100,protocollo@pec.arpab.it,01318260765,arpab
Agenzia Regionale per la Protezione dell'Ambiente della Calabria,02352560797,Viale Lungomare - Localita' Mosca,88100,direzionegenerale@pec.arpacal.it,02352560797,arpa_ca
Agenzia Regionale per la Protezione dell'Ambiente della Campania,07407530638,"Via Vicinale S. Maria Del Pianto, C. Polifunzionale Torre 1",80143,direzionegenerale.arpac@pec.arpacampania.it,07407530638,arlpa_
Agenzia Regionale per la Protezione dell'Ambiente della Lombardia,13015060158,"Via Ippolito Rosellini, 17",20124,arpa@pec.regione.lombardia.it,13015060158,arpa_mi
Agenzia Regionale per la Protezione dell'Ambiente della Puglia,05830420724,"Corso Trieste, 27",70126,dir.generale.arpapuglia@pec.rupar.puglia.it,05830420724,ARPAP
Agenzia Regionale per la Protezione dell'Ambiente della Sardegna,92137340920,Via Contivecchi 7,09122,arpas@pec.arpa.sardegna.it,92137340920,arpas_ca
Agenzia Regionale per la Protezione dell'Ambiente della Sicilia,97169170822,"Viale Cristoforo Colombo snc Complesso Roosevelt, località Addaura",90149,arpa@pec.arpa.sicilia.it,97169170822,arlpa_pa
Agenzia Regionale per la Protezione dell'Ambiente della Valle D'Aosta,00634260079,"Loc. La Maladiere, 48",11020,arpavda@cert.legalmail.it,00634260079,arpa_09
Agenzia Regionale per la Protezione dell'Ambiente delle Marche,01588450427,Via Ruggeri n. 5,60131,arpam@emarche.it,01588450427,arpam
Agenzia Regionale per la Protezione dell'Ambiente Ligure,01305930107,"Via Bombrini, 8",16149,arpal@pec.arpal.liguria.it,01305930107,arlpa_ge
Agenzia Regionale per La Ricerca in Agricoltura - Agris,02270290907,Loc. Bonassai Ss 291 Km 18.600,07100,protocollo@pec.agrisricerca.it,02270290907,arlra_sa
Agenzia Regionale per La Tutela dell' Ambiente dell' Abruzzo,91059790682,Viale Marconi 49,65127,sede.centrale@pec.artaabruzzo.it,91059790682,artaa_pe
Agenzia Regionale per Le Adozioni Internazionali - Regione Piemonte,97629680014,"Corso Bolzano, 44",10121,agenzia@cert.arai.piemonte.it,97629680014,arlaito
Agenzia Regionale per Le Erogazioni in Agricoltura,91215060376,"Largo Caduti Del Lavoro, 6",40122,peiAgrea@postacert.regione.emilia-romagna.it,91215060376,agrea
Agenzia Regionale per Le Politiche Attive del Lavoro - Arpal Puglia,93497660725,Via Luigi Corigliano 1,70132,arpalpuglia@pec.rupar.puglia.it,93497660725,arlpa
Agenzia Regionale per lo Sviluppo Agricolo Rurale e della Pesca - Arsarp,01541820708,Via Gianbattista Vico 4,86100,arsarp@legalmail.it,01541820708,arlsl_0
Agenzia Regionale per Lo Sviluppo Rurale - Ersa,00485650311,"Via Montesanto, 17",34170,ersa@certregione.fvg.it,00485650311,arls_031
Agenzia Regionale Piemontese per le Erogazioni in Agricoltura,97694170016,Via Giambattista Bogino 23,10123,protocollo@cert.arpea.piemonte.it,97694170016,arpea_to
Agenzia Regionale Sanitaria della Puglia,05747190725,"Lungomare nazario Sauro, 33",70126,dirgen.ares@pec.rupar.puglia.it,05747190725,arsp_072
Agenzia Regionale Sanitaria Marche,01486510421,"Via Gentile Da Fabriano, 3",60125,regione.marche.ars@emarche.it,01486510421,arsm
Agenzia Regionale Strategica per La Salute Ed Il Sociale,93496810727,"Lungomare Nazario Sauro, 33",70121,direzione.aress@pec.rupar.puglia.it,93496810727,arsls
Agenzia Regionale Strategica per Lo Sviluppo Ecosostenibile del Territorio,93485840727,"Via Gentile, 52",70126,asset@pec.rupar.puglia.it,93485840727,asset
Agenzia Regionale Toscana per Le Erogazioni in Agricoltura,05096020481,"Via Ruggero Bardazzi, 19/21",50127,artea@cert.legalmail.it,05096020481,arte_048
AGENZIA REGIONALE UNIVERSIADI PER LO SPORT,95230880635,Via Santa Lucia 81,80132,aru2019@pec.regione.campania.it,95230880635,aru2019
Agenzia Sanitaria Regionale Abruzzo,01780030688,"Via Attilio Monti, 9",65127,info@pec.asrabruzzo.it,01780030688,asr_068
Agenzia Sarda Delle Entrate,92247480921,"Viale Trieste, 186",09123,agenziasardaentrate@pec.regione.sardegna.it,92247480921,asde
Agenzia sarda per le politiche attive del lavoro,92028890926,"Via Is Mirrionis, 195",09122,agenzialavoro@pec.regione.sardegna.it,92028890926,aril_
AGENZIA SPAZIALE ITALIANA,97061010589,Via del Politecnico snc,00133,asi@asi.postacert.it,97061010589,asi
Agenzia Territoriale dell'Emilia-Romagna per i Servizi Idrici e Rifiuti,91342750378,Via Cairoli 8/F,40121,dgatersir@pec.atersir.emr.it,91342750378,ateis
Agenzia Territoriale per la Casa del Piemonte Centrale,00499000016,Corso Dante 14,10134,atc@pec.atc.torino.it,00499000016,atctorin
Agenzia Territoriale per La Casa del Piemonte Nord,00120490032,Viale Verdi 3/a,28100,protocollo@pec.atcpiemontenord.it,00120490032,atc_no
Agenzia Territoriale per la casa del Piemonte Sud,00161450069,"Via Milano, 79",15121,atc00@atcalessandria.legalmail.it,00161450069,atc_al
Agenzia Umbria Ricerche,02583960543,Via Mario Angeloni 80/A,06124,aur@pec.it,02583960543,aur_
Agenzia veneta per i pagamenti - AVEPA,90098670277,Via Niccolo Tommaseo 67,35131,protocollo@cert.avepa.it,90098670277,AVEPA
Agenzia Veneta per L'Innovazione nel Settore Primario - Avisp,92281270287,"Viale Dell'universita', 14",35020,avisp@pecveneto.it,92281270287,avpisp
AGO UNO SRL,01990900597,Via Nettunense n. 145/b,00041,agouno@pec.it,01990900597,agouno_20210315
Agora Unione di Comuni,95021470182,"Piazza Cap. Albini, 3",27053,unioneagora@legalpec.it,95021470182,un_agora
Agro Solidale Azienda Territoriale per I Servizi alla Persona,05548710655,Via Marco Pittoni 1,84016,AGROSOLIDALE@PEC.IT,05548710655,agrosol
AGSM AIM S.P.A,00215120239,LUNGADIGE GALTAROSSA 8,37133,ammfinagsm@pec.agsm.it,00215120239,agsmveronaspa_20201113
AGSM ENERGIA S.P.A.,02968430237,LUNGADIGE GALTAROSSA 8,37133,energia@pec.agsm.it,02968430237,agsmenergiaspa_20201113
AGSM LIGHITING S.R.L.,04147220232,LUNGADIGE GALTAROSSA 8,37133,lighting@pec.agsm.it,04147220232,agsmlightingsrl_20201113
Aics - Associazione Italiana Cultura e Sport - Comitato Provinciale di Torino APS,97505050019,Via Vanchiglia 3,10124,aics.torino.pec@maildoc.it,97505050019,Aics_20210422
Aiga S.p.A.,01157540087,Passeggiata Trento Trieste 31/A,18039,amministrazione@pec.aigaspa.it,01157540087,aiga_20200519
Aimag Spa,00664670361,Via Maestri del Lavoro,41037,segreteria.aimag@pec.gruppoaimag.it,00664670361,aimag_2020-08-14
AIR CAMPANIA S.r.l.,02977850649,Via Fasano,83100,air@pec.aircampania.it,02977850649,5A0F9XHL
AIR PULLMAN SPA,00216510123,Via E. Fermi 9,20057,airpullmanspa@legalmail.it,00216510123,airpullman_20210205
AISA Impianti S.p.A,02134160510,"Strada Vicinale dei Mori snc, Loc. San Zeno",52100,aisaimpianti@pec.it,02134160510,aisa:_2020-07-29
Albalonga srl,07156011004,Via Mascagni 2,00041,albalongasrl@pec.it,07156011004,albalonga_20221115
Albisola Servizi s.r.l.,01553090091,Via Lino Saettone 108,17011,albisolaservizisrl@pec.it,01553090091,albser_20200715
Albo Consulenti del Lavoro di Pavia,80005740180,Via Palestro 22,27100,ordine.pavia@consulentidellavoropec.it,80005740180,aclpv
ALEA Ambiente SpA,04338490404,"Innocenzo Golfarelli, 123",47122,alea.ambiente@legalmail.it,04338490404,7HP3V1V6
Alfa S.R.L.,03481930125,"Via Bottini, 5",21013,pec@pec.alfavarese.it,03481930125,alfsrl
ALFANO ENERGIA S.P.A.,06278561219,"Corso Salvatore D'Amato, 106",80022,alfanoenergia@postecert.it,06278561219,alfen_20220221
ALFANO LUCE S.R.L.,06487551217,"Via dei Mille, 1",80121,alfanoluce@postecert.it,06487551217,ALFNO_220308
Alia Servizi Ambientali S.P.A.,04855090488,"Via Baccio Da Montelupo, 52",50142,protocollo@pec.aliaserviziambientali.it,04855090488,asaspa
Aliseo,02575860990,"Via San Vincenzo, 4",16121,direzione@pec.aliseo.liguria.it,02575860990,aliseo
ALLEANZA LUCE GAS SPA,03386091205,"Via Villanova di castenaso, 29/7",40055,alleanzalucegasspa@algpec.it,03386091205,alleanzalucegasspa_20210721
Alma Mater Studiorum - Universita' di Bologna,80007010376,"Via Zamboni, 33",40126,scriviunibo@pec.unibo.it,80007010376,uni_bo
Alperia Bartucci SpA,03753630239,"Via Dodiciville,8",39100,bartucci@pec.alperia.eu,03753630239,alperiabartuccispa_20200608
Alperia Ecoplus Srl,02413180213,"Via Dodiciville, 8",39100,ecoplus@pec.alperia.eu,02413180213,alperiaecoplus_20200603
ALPERIA FIBER SRL,02508930217,"Via Dodiciville, 8",39100,fiber@pec.alperia.eu,02508930217,alperiafiber_20200521
Alperia Greenpower Srl,02621390216,"Via Dodiciville, 8",39100,greenpower@pec.alperia.eu,02621390216,greenpower_20200529
Alperia Smart Services SRL,01745520211,Via dodiciville 8,39100,smartservices@pec.alperia.eu,01745520211,alperia_20190227
Alperia Sum S.p.A,03649070269,Via Dodiciville   8,39100,sum@pec.alperia.eu,03649070269,alpsum_20191114
ALPERIA TRADING SRL,03008510210,"Via Dodiciville, 8",39100,trading@pec.alperia.eu,03008510210,alperiatrading_20200521
ALPI ACQUE SPA,02660800042,PIAZZA DOMPE' 3,12045,alpiacque@pec.egea.it,02660800042,AlpiAcq_20230518
ALTA LANGA SERVIZI SPA (ALSE),02537750040,VIA UMBERTO I   1,12060,alsespa@legalmail.it,02537750040,ALSE_20230517
Altavita -istituzioni Riunite di Assistenza- I.R.A.,00558060281,"Piazzale Mazzini, 14",35137,altavita@legalmail.it,00558060281,altavita
Alto Adige Finance,02797620214,Via Alto Adige 60,39100,altoadigefinance@legalmail.it,02797620214,afinance_20171205
Alto Adige Riscossioni Spa,02805390214,Via Josef Mayr Nusser 62d,39100,se.aar.bz@legalmail.it,02805390214,aarspa
Alto Calore Servizi Spa,00080810641,Corso Europa 171,83100,direzione@pec.altocalore.it,00080810641,acss
Alto Casentino,94004090513,"Via Rita Levi Montalcini, 8/10",52015,aric812007@pec.istruzione.it,94004090513,istsc_aric812007
ALTO TREVIGIANO SERVIZI S.P.A.,04163490263,Via Schiavonesca Priula 86,31044,azienda@ats-pec.it,04163490263,atssr
Alto Vicentino Ambiente srl,92000020245,Via Lago di Pusiano n.4,36015,amministrazione@pec.altovicentinoambiente.it,92000020245,alviam_20220315
Altogarda Parcheggi e Mobilita' Srl,01739090221,"Via C. H. Von Hartungen, 4",38066,apm@pec.it,01739090221,apms
AM Service srl,03490310715,Viale Manfredi snc,71121,servizi.amministrativi@pec.amservicefoggia.it,03490310715,amserv_20190328
AM.TER S.p.A,03684910106,"Via Rati, 66",16016,amter@pec.gruppoiren.it,03684910106,amter_20210215
AM+ S.p.A.,02668270065,"via Orti, 2",15033,segreteria@ampiu.postecert.it,02668270065,am_spa_20210809
Ama S.P.A.,05445891004,Via Calderon De La Barca 87,00142,amaroma@pec.amaroma.it,05445891004,asparm
Ama S.R.L.,01935420768,"Corso Papa Giovanni XXIII, 7",85020,amaspl@pec.it,01935420768,amsrl
AMA SPA,93033840872,Via Emanuele Bellia 214,95047,amaspact@legalmail.it,93033840872,amaspa_20200211
AMAGA S.p.A.,11487760156,"Viale Carlo Cattaneo, 45",20081,amaga@pec.amaga.it,11487760156,AMAGA_21022023
"AMAP - Agenzia per l'innovazione nel settore agroalimentare e della pesca ""Marche Agricoltura Pesca""",01491360424,"Via Dell'industria, 1",60027,marcheagricolturapesca.pec@emarche.it,01491360424,assa_042
Amap S.P.A.,04797200823,"Via Volturno, 2",90138,amapspa@legalmail.it,04797200823,amap
AMAT SPA,01295850083,"Via San Pio da Pietrelcina, 42",18100,amatspa.pec@postecert.it,01295850083,amat_20200212
Ambiente Servizi Spa,01434200935,"Via Clauzetto, 15",33078,ambienteservizi@gigapec.it,01434200935,amss
Ambito Territoriale di Caccia Provincia di Foggia,94030360716,"Via Manfredonia Km 2,500",71122,atcprovinciafoggia@pec.it,94030360716,atcpf
"AMBITO TERRITORIALE DI CACCIA VOMANO ""PIOMBA-FINO""",90006260674,"VIA LIVORNO 2, CASTELNUOVO VOMANO",64020,atcvomano@pec.it,90006260674,amtecavo_20220711
Ambito Territoriale Integrato N. 2 dell'Umbria,03074910542,"Corso Vannucci, 19",06121,info@pec.ati2umbria.it,03074910542,ati2pg
Ambito Territoriale Ottimale Catania Acque in Liquidazione,04042740870,"Via Prefettura, 14",95128,consorzio@pec.atoacquecatania.it,04042740870,atoct
AMET SPA,04938250729,"P.ZZA PLEBISCITO, 20",76125,amministrativo@pec.ametspa.it,04938250729,AMET_20220120
