BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
Comune di Colli a Volturno,00031500945,"Piazza Municipio, 1",86073,colliavolturno@pec.it,00031500945,c_c878
Comune di Colli al Metauro,02624260416,"Via Marconi, 1",61030,comune.collialmetauro@pecitaly.it,02624260416,cdcoame
Comune di Colli del Tronto,00355250440,"Piazza Garibaldi, 1",63079,comune.collideltronto@emarche.it,00355250440,c_c877
Comune di Colli sul Velino,00108930579,Via Cesare Battisti N. 32,02010,amministrazione@pec.collisulvelino.org,00108930579,c_c880
Comune di Colli Verdi,02738210182,"Localita' Pometo, Piazza Municipio, Frazione Ruino N. 1",27061,comune.colliverdi@legalpec.it,02738210182,c_m419
Comune di Colliano,00600830657,"Viale Andrea Terlizzi, 15",84020,protocollo.colliano@asmepec.it,00600830657,c_c879
Comune di Collinas,00520370925,"Piazza G.b. Tuveri, 1",09020,info@pec.comune.collinas.vs.it,00520370925,c_c882
Comune di Collio,00850830175,Piazza Zanardelli,25060,protocollo@pec.comune.collio.bs.it,00850830175,c_c883
Comune di Collobiano,80002710020,"Piazza Avogadro, 5",13030,protocollo@pec.comune.collobiano.vc.it,80002710020,c_c884
Comune di Colloredo di Monte Albano,00484760301,"Via Ippolito Nievo, 29",33010,comune.colloredodimontealbano@certgov.fvg.it,00484760301,c_c885
Comune di Colmurano,00267160430,"Piazza Umberto I, 7",62020,protocollo@pec.comune.colmurano.mc.it,00267160430,c_c886
Comune di Colobraro,82001290772,"Largo Convento, 1",75021,comune.colobraro@cert.ruparbasilicata.it,82001290772,c_c888
Comune di Cologna Veneta,00234140234,"Piazza Capitaniato, 1",37044,colognaveneta.vr@cert.ip-veneto.net,00234140234,C_C890
Comune di Cologne,00625410170,Piazza Garibaldi 31,25033,comune.cologne@pec.regione.lombardia.it,00625410170,c_c893
Comune di Cologno al Serio,00281170167,"Via Rocca, 2",24055,comune.colognoalserio@postecert.it,00281170167,c_c894
Comune di Cologno Monzese,03353020153,"Via Mazzini, 9",20093,protocollo.comunecolognomonzese@legalmail.it,03353020153,c_c895
Comune di Colognola ai Colli,00267000230,"Piazzale Trento, 2",37030,colognolaaicolli.vr@cert.ip-veneto.net,00267000230,c_c897
Comune di Colonna,84000880587,"Piazza Vittorio Emanuele II, 5",00030,info@pec.comunedicolonna.it,84000880587,c_c900
Comune di Colonnella,82001560679,"Via Roma, 2",64010,comune.colonnella@pec.it,82001560679,c_c972
Comune di Colonno,00467840138,Via Natale Cazzaniga 3,22010,colonno@pec.comune.colonno.co.it,00467840138,c_c902
Comune di Colorina,00091750141,"Via Roma, 231 C",23010,protocollo.colorina@cert.provincia.so.it,00091750141,c_c903
Comune di Colorno,00226180347,"Via Cavour, 9",43052,protocollo@postacert.comune.colorno.pr.it,00226180347,c_c904
Comune di Colosimi,00375660784,Viale Flaminio Micciulli,87050,protocollo.colosimi@asmepec.it,00375660784,c_c905
Comune di Colturano,84503720157,Via Municipio 1,20060,comune.colturano@pec.regione.lombardia.it,84503720157,c_c908
Comune di Colverde,03507580136,"Piazza Della Chiesa, 1",22041,comune.colverde@legalmail.it,03507580136,c_m336
Comune di Colzate,81002520161,"Via Bonfanti, 40",24020,segreteria@pec.comune.colzate.bg.it,81002520161,c_c910
Comune di Comabbio,00261830129,"Piazza Guglielmo Marconi, 1",21020,comune.comabbio@legalmail.it,00261830129,c_c911
Comune di Comacchio,82000590388,"Piazza Folegatti,15",44022,Comune.comacchio@cert.comune.comacchio.fe.it,82000590388,c_c912
Comune di Comano,81001390459,"Via Roma, 17",54015,comune.comano@postacert.toscana.it,81001390459,c_c915
Comune di Comano Terme,02146620220,"Via Giovanni Prati, 1",38077,segreteria@pec.comune.comanoterme.tn.it,02146620220,c_m314
Comune di Comazzo,84507410151,"Via Palazzo Pertusati, 25",26833,comune.comazzo@pec.regione.lombardia.it,84507410151,c_c917
Comune di Comeglians,00478950306,"Piazza Cavaliere Del Lavoro Umberto De Antoni, 1",33023,comune.comeglians@certgov.fvg.it,00478950306,c_c918
Comune di Comelico Superiore,83001030259,Via VI Novembre 43,32040,comune.comelicosuperiore@pec.it,83001030259,c_c920
Comune di Comerio,00226700128,"Via Stazione, 8",21025,comune.comerio@legalmail.it,00226700128,c_c922
Comune di Comezzano Cizzago,00852420173,"P.zza Europa, 60",25030,protocollo@pec.comune.comezzanocizzago.bs.it,00852420173,c_c925
Comune di Comignago,00454580036,Via Principale 4,28060,comignago@cert.ruparpiemonte.it,00454580036,c_c926
Comune di Comiso,82000870889,"Piazza Fonte Diana, 7",97013,protocollo@pec.comune.comiso.rg.it,82000870889,C_C927
Comune di Comitini,80004010841,Piazza Bellacera,92020,info@pec.comune.comitini.ag.it,80004010841,c_c928
Comune di Comiziano,84003470634,Piazza Vittorino Alfieri 1,80030,protocollo.comiziano@pec.it,84003470634,c_c929
Comune di Commessaggio,83000510202,Piazza Italia N. 1,46010,comune.commessaggio@pec.regione.lombardia.it,83000510202,c_c930
Comune di Commezzadura,00252960224,"Frazione Mestriago Via Del Comune, 10",38020,comune@pec.comune.commezzadura.tn.it,00252960224,c_c931
Comune di Como,80005370137,"Via Vittorio Emanuele II, 97",22100,comune.como@comune.pec.como.it,80005370137,C_C933
Comune di Compiano,00440610343,"Via Marco Rossi Sidoli, 3",43053,protocollo@postacert.comune.compiano.pr.it,00440610343,c_c934
Comune di Comun Nuovo,00646020164,Piazza De Gasperi 7,24040,comune.comun_nuovo@pec.regione.lombardia.it,00646020164,c_c937
Comune di Comunanza,80001250440,"Piazza Iv Novembre, 2",63087,protocollo@pec.comune.comunanza.ap.it,80001250440,c_c935
Comune di Cona,00334010279,Piazza Cesare De Lotto N. 15,30010,comune.cona@pec.it,00334010279,c_c938
Comune di Conca dei Marini,00542710652,Via Roma 1,84010,protocollo.concadeimarini@asmepec.it,00542710652,c_c940
Comune di Conca della Campania,83000540613,Piazza Umberto I,81044,segreteria@pec.comune.concadellacampania.ce.it,83000540613,c_c939
Comune di Concamarise,82002330239,"Via Capitello, 1",37050,comune.concamarise@pec.it,82002330239,C_C943
Comune di Concerviano,00078040573,"Piazza San Nicola, 16",02020,comune.concerviano@pec.it,00078040573,c_c946
Comune di Concesio,00350520177,"Piazza Paolo VI, 1",25062,protocollo@pec.comune.concesio.brescia.it,00350520177,c_c948
Comune di Conco,91011400248,"Viale Marcopoli,2",36062,protocollo.comune.conco.vi@pecveneto.it,91011400248,c_c949
Comune di Concordia Sagittaria,00576720270,"Via Roma, 55",30023,comune.concordiasagittaria.ve@pecveneto.it,00576720270,c_c950
Comune di Concordia Sulla Secchia,00221740368,"Piazza 29 Maggio, 2",41033,comuneconcordia@cert.comune.concordia.mo.it,00221740368,c_c951
Comune di Concorezzo,03032720157,DELLA PACE,20863,protocollo@comune.concorezzo.mb.legalmail.it,03032720157,c_c952
Comune di Condofuri,00162630800,"Via Croce, 1",89030,protocollo.condofuri@asmepec.it,00162630800,c_c954
Comune di Condove,01468460017,"Piazza Martiri Della Liberta', 7",10055,comune.condove.to@legalmail.it,01468460017,c_c955
Comune di Condro',82001280831,"Via Roma, 42",98040,protocollo.condro@pec.it,82001280831,c_c956
Comune di Conegliano,82002490264,"Piazza Cima, 8",31015,pec@comuneconegliano.legalmail.it,82002490264,c_c957
Comune di Confienza,83000950184,"Corso V. Emanuele, 24",27030,confienza@postemailcertificata.it,83000950184,c_c958
Comune di Configni,00113110571,"Piazza Vittorio Veneto, 1",02040,anagrafe.configni@legalmail.it,00113110571,c_c959
Comune di Conflenti,00238090799,Via Marconi,88040,comuneconflenti@asmepec.it,00238090799,c_c960
Comune di Coniolo,00449070069,Via Dalmazio Birago 13,15030,coniolo@pcert.it,00449070069,c_c962
Comune di Conselice,00203130398,"Via Garibaldi, 14",48017,pg.comune.conselice.ra.it@legalmail.it,00203130398,c_c963
Comune di Conselve,80009330285,Piazza XX Settembre 32,35026,affari.generali@pec.comune.conselve.pd.it,80009330285,c_c964
Comune di Conta,02401910225,Via ROMA 21,38010,comune@pec.comune.conta.tn.it,02401910225,c_m356
Comune di Contessa Entellina,84000150825,"Cortile Municipio, 4",90030,comunecontessaentellina@pecsicilia.it,84000150825,c_c968
Comune di Contigliano,00109090571,"Via Del Municipio, 3",02043,sedebassa@legalmail.it,00109090571,c_c969
Comune di Contrada,80001930645,Via Luigi Bruno 79,83020,protocollo.contrada@asmepec.it,80001930645,c_c971
Comune di Controguerra,82001760675,Via Giovanni Amadio N. 2,64010,UFFPROTCOMUNECONTROGUERRA@POSTECERT.IT,82001760675,c_c9722
Comune di Controne,82002430658,Piazza Umberto I,84020,anagrafe.controne@asmepec.it,82002430658,c_c973
Comune di Contursi Terme,82001930658,Piazza Garibaldi,84024,comune.contursiterme@asmepec.it,82001930658,c_c974
Comune di Conversano,00812180727,"Piazza venti settembre, 25",70014,protocollogenerale.comune.conversano.ba@pec.rupar.puglia.it,00812180727,c_c975
Comune di Conza della Campania,00232380642,Piazza Municipio,83040,uff.amm@pec.comuneconzadellacampania.it,00232380642,c_c976
Comune di Conzano,00451640064,"Piazza Australia, 5",15030,protocollo@pec.comune.conzano.al.it,00451640064,c_c977
Comune di Copertino,80008830756,"Via Malta, 10",73043,comunecopertino@pec.rupar.puglia.it,80008830756,c_c978
Comune di Copiano,00475470183,"Piazza Municipio, 1",27010,comune.copiano@pec.regione.lombardia.it,00475470183,c_c979
Comune di Copparo,00053930384,"Via Roma, 28",44034,comune.copparo@cert.comune.copparo.fe.it,00053930384,c_c980
Comune di Corana,86003410189,"Piazza Vittorio Emanuele II, 3",27050,comune.corana@legalpec.it,86003410189,c_c982
Comune di Corato,83001590724,"Piazza Matteotti, 7",70033,protocollo@pec.comune.corato.ba.it,83001590724,c_c983
Comune di Corbara,00335600656,Via Tenente Lignola 1,84010,protocollo.corbara@asmepec.it,00335600656,c_c984
Comune di Corbetta,03122360153,Via Carlo Cattaneo 25,20011,comune.corbetta@postemailcertificata.it,03122360153,c_c986
Comune di Corbola,81000290296,"Piazza Martiri, 107",45015,comune.corbola.ro@legalmail.it,81000290296,c_c987
Comune di Corchiano,00171190564,"Piazza Del Bersagliere, 1",01030,comunedicorchiano@legalmail.it,00171190564,c_c988
Comune di Corciano,00430370544,"Corso Cardinale Rotelli, 21",06073,comune.corciano@postacert.umbria.it,00430370544,c_c990
Comune di Cordenons,00142410935,"Piazza Della Vittoria, 1",33084,comune.cordenons@legalmail.it,00142410935,c_c991
Comune di Cordignano,84000790265,"Via Vittorio Veneto, 2",31016,comune.cordignano@halleycert.it,84000790265,c_c992
Comune di Cordovado,80005330933,"Piazza Cecchini, 24",33075,comune.cordovado@certgov.fvg.it,80005330933,c_c993
Comune di Coreglia Antelminelli,00357880467,"Piazza Antelminelli, 8",55025,comune.coreglia.ant@postacert.toscana.it,00357880467,c_c996
Comune di Coreglia Ligure,00928950104,Piazza Guido Guainazzo 1,16040,PROTOCOLLO@PEC.COMUNE.COREGLIALIGURE.GE.IT,00928950104,c_c995
Comune di Coreno Ausonio,81003630605,Piazza Umberto I,03040,comune.corenoausonio.fr@messaggipec.it,81003630605,c_c998
Comune di Corfinio,83000590667,Via Zambeccario N. 4,67030,comune.corfinio.aq@pec.it,83000590667,c_m090
Comune di Cori,00106170590,"Via Della Liberta', 36",04010,protocollocomunedicori@pec.it,00106170590,c_d003
Comune di Coriano,00616520409,"Piazza Mazzini, 15",47853,comune.coriano@legalmail.it,00616520409,c_d004
Comune di Corigliano-Rossano,03557570789,"Via Barnaba Abenante, 35",87064,protocollo.coriglianorossano@asmepec.it,03557570789,c_m403
Comune di Corigliano Calabro,00391240785,Via Barnaba Abenante 35,87064,protocollo.coriglianocalabro@asmepec.it,00391240785,c_d005
Comune di Corigliano d'otranto,83001150750,"Via Ferrovia,10",73022,ambiente.edilizia.corigliano.le@pec.rupar.puglia.it,83001150750,c_d006
Comune di Corinaldo,00106410426,"Via Del Corso, 9",60013,comune.corinaldo@mypec.eu,00106410426,c_d007
Comune di Corio,83002510010,"Piazza Municipio, 5",10070,info@pec.comune.corio.to.it,83002510010,c_d008
Comune di Corleone,84000030829,"Piazza Garibaldi, 1",90034,protocollo@pec.comune.corleone.pa.it,84000030829,c_d009
Comune di Corleto Monforte,00497770651,"Piazza Municipio, 6",84020,protocollo@pec.comune.corletomonforte.sa.it,00497770651,c_d011
Comune di Corleto Perticara,80008580765,Piazza Plebiscito,85012,comune.corleto@cert.ruparbasilicata.it,80008580765,c_d010
Comune di Cormano,01086310156,"Piazza Scurati,1",20032,comune.cormano@comune.cormano.mi.legalmailpa.it,01086310156,c_d013
Comune di Cormons,80002830315,"Piazza XXIV Maggio, 22",34071,comune.cormons@certgov.fvg.it,80002830315,C_d014
Comune di Corna Imagna,00541990164,"Via Finilgarello, 4",24030,comune.cornaimagna@pec.regione.lombardia.it,00541990164,c_d015
Comune di Cornalba,00342140167,"Via Don Paganelli, 13",24017,comune.cornalba@pec.regione.lombardia.it,00342140167,c_d016
Comune di Cornale e Bastida,02532270184,"Via Roma, 23",27056,info@pec.comune.cornalebastida.pv.it,02532270184,c_m338
Comune di Cornaredo,02981700152,"Piazza Liberta'', 24",20010,protocollo@pec.comune.cornaredo.mi.it,02981700152,c_d018
Comune di Cornate D'Adda,02846660153,"Via Volta, 29",20872,comune.cornatedadda@cert.legalmail.it,02846660153,c_d019
Comune di Cornedo All'Isarco,80013950219,Via Kunter 2,39053,karneid.cornedo@legalmail.it,80013950219,c_b799
Comune di Cornedo Vicentino,00295160246,"Piazza Aldo Moro, 33",36073,cornedovicentino.vi@cert.ip-veneto.net,00295160246,c_d020
Comune di Cornegliano Laudense,84502770153,Via Lodi 4,26854,corneglianolaudense@cert.elaus2002.net,84502770153,c_d021
Comune di Corneliano d'Alba,00324510049,Piazza Cottolengo 49,12040,corneliano.dalba@cert.ruparpiemonte.it,00324510049,c_d022
Comune di Corniglio,00243110343,"Largo Castello, 1",43021,protocollo@postacert.comune.corniglio.pr.it,00243110343,c_d026
Comune di Corno di Rosazzo,80004750305,Piazza Divisione Julia,33040,comune.cornodirosazzo@certgov.fvg.it,80004750305,c_d027
Comune di Corno Giovine,82501960155,Piazza Caduti 1,26846,comune.cornogiovine@pec.it,82501960155,c_d028
Comune di Cornovecchio,82503640151,"Via Don Attilio Rovida, 1",26842,comune.cornovecchio@pec.regione.lombardia.it,82503640151,c_d029
Comune di Cornuda,83000710265,"P.za Giovanni XXIII, 1",31041,protocollo.comune.cornuda.tv@pecveneto.it,83000710265,c_d030
Comune di Correggio,00341180354,"Corso Mazzini, 33",42015,correggio@cert.provincia.re.it,00341180354,c_d037
Comune di Correzzana,83008920155,"Via De Gasperi,7",20856,comune.correzzana@pec.regione.lombardia.it,83008920155,c_d038
Comune di Correzzola,80009410285,Via G. Garibaldi n. 41,35020,correzzola.pd@cert.ip-veneto.net,80009410285,c_d040
Comune di Corrido,00665240131,Via Val Rezzo 5,22010,protocollo@pec.comune.corrido.co.it,00665240131,c_d041
Comune di Corridonia,00182490433,"Piazza Filippo Corridoni, n. 8",62014,comunecorridonia@pec.it,00182490433,c_d042
Comune di Corropoli,82002820676,Piazza Piedicorte 5,64013,protocollo@pec.comunecorropoli.it,82002820676,c_d043
Comune di Corsano,00392220752,Viale Della Liberta',73033,comune.corsano@pec.rupar.puglia.it,00392220752,c_d044
Comune di Corsico,00880000153,Via Roma 18,20094,ufficioprotocollo@cert.comune.corsico.mi.it,00880000153,c_d045
Comune di Corsione,80003370055,Via Vittorio Veneto 7,14020,comune_corsione@pec.it,80003370055,c_d046
Comune di Cortaccia sulla Strada del Vino,80010130211,Piazza Hauptmann Schweiggl 8,39040,kurtatsch.cortaccia@legalmail.it,80010130211,c_d048
Comune di Cortale,00297780793,Via F. Turati 18,88020,protocollo.cortale@asmepec.it,00297780793,c_d049
Comune di Cortandone,80004200053,"Via Della Costa, 39",14013,protocollo.cortandone@cert.ruparpiemonte.it,80004200053,c_d050
Comune di Cortanze,80003390053,"Piazza Vittorio Veneto, 1",14020,comune.cortanze.at@legalmail.it,80003390053,c_d051
Comune di Cortazzone,80003410059,"Via Del Castello, 2",14010,comune.cortazzone@pec.it,80003410059,c_d052
Comune di Corte Brugnatella,80004220333,Piazza S.Balletti 2,29020,comune.cortebrugnatella@sintranet.legalmail.it,80004220333,c_0res
Comune di Corte de' Cortesi con Cignone,00316550193,"Piazza V. Veneto, 1",26020,comune.cortedecortesiconcignone@pec.regione.lombardia.it,00316550193,c_d056
Comune di Corte de' Frati,00323930198,Piazza Roma 1,26010,comune.cortedefrati.cr@pec.it,00323930198,c_d057
Comune di Corte Franca,00789430170,Piazza Di Franciacorta 1,25040,protocollo.comune.cortefranca@pec.regione.lombardia.it,00789430170,c_d058
Comune di Corte Palasio,84501510154,"Piazza Terraverde, 2",26834,comune.cortepalasio@pec.regione.lombardia.it,84501510154,c_d068
Comune di Cortemaggiore,00232410332,"Piazza Patrioti, 8",29016,comune.cortemaggiore@sintranet.legalmail.it,00232410332,c_d061
Comune di Cortemilia,00291520047,"Corso Luigi Einaudi, 1",12074,ragioneria.cortemilia@legalmail.it,00291520047,c_d062
Comune di Corteno Golgi,00855280178,"Piazza Venturini, 1",25040,protocollo@pec.comune.corteno-golgi.bs.it,00855280178,c_d064
Comune di Cortenova,00617350137,Piazza Umberto I 5,23813,comune.cortenova@legalmail.it,00617350137,c_d065
Comune di Cortenuova,00710830167,"Piazza Aldo Moro, 2",24050,comune.cortenuova@pec.regione.lombardia.it,00710830167,c_d066
Comune di Corteolona,00344630181,"Via Garibaldi, 8",27014,comune.corteolona@pec.provincia.pv.it,00344630181,c_d067
Comune di Corteolona e Genzone,02616370181,"Via Garibaldi, 8",27014,amministrazione@pec.comune.corteolonaegenzone.pv.it,02616370181,c_M372
Comune di Cortiglione,00184820058,Via Vittorio Emanuele II 7,14040,cortiglione@pec.comune.cortiglione.at.it,00184820058,c_d072
Comune di Cortina D' Ampezzo,00087640256,"Corso Italia, 33",32043,cortina@pec.comunecortinadampezzo.it,00087640256,c_a266
Comune di Cortina sulla Strada del Vino,80010230219,Piazza San Martino 1,39040,kurtinig.cortina@legalmail.it,80010230219,c_d075
Comune di Cortino,80004350676,Via Strada Provinciale 47,64040,protocollogenerale@pec.comune.cortino.te.it,80004350676,c_d076
Comune di Cortona,00137520516,"Piazza Della Repubblica, 13",52044,protocollo@pec.comune.cortona.ar.it,00137520516,c_d077
Comune di Corvara,81001310689,"Contrada Vicenne, 25",65020,info@pec.comune.corvara.pe.it,81001310689,c_d078
Comune di Corvara in Badia,81007850217,"Str. Col Alt, 36",39033,corvara@legalmail.it,81007850217,c_d079
Comune di Corvino San Quirico,00460370182,Via Roma 1,27050,comune.corvinosanquirico@pec.regione.lombardia.it,00460370182,c_d081
Comune di Corzano,00855670170,"Piazza Vittorio Veneto, 1",25030,comune.corzano@legalmail.it,00855670170,c_d082
Comune di Coseano,00461980302,"Largo Municipio, 14",33030,comune.coseano@certgov.fvg.it,00461980302,c_d085
Comune di Cosenza,00347720781,Piazza Dei Bruzi,87100,comunedicosenza@superpec.eu,00347720781,c_d086
