BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
COMUNE DI ALTAVALLE,02401930223,Piazza CHIESA 2 FAVER,38092,comune@pec.comune.altavalle.tn.it,02401930223,c_m349
Comune di Altavilla Irpina,80010990648,"Piazza Iv Novembre, 1",83011,comune.altavillairpina.av@pec.it,80010990648,c_a228
Comune di Altavilla Milicia,87001850822,"Via Loreto, 60",90010,info@pec.altavillamilicia.eu,87001850822,c_a229
Comune di Altavilla Monferrato,00452550064,"Viale Unita' d'Italia, 17",15041,altavilla@pec.comune.altavillamonferrato.al.it,00452550064,c_a227
Comune di Altavilla Silentina,00510570658,Piazza Umberto I n 54,84045,protocollo.altavillasilentina@asmepec.it,00510570658,c_a230
Comune di Altavilla Vicentina,00518900246,Piazza della Liberta' 1,36077,altavillavicentina.vi@cert.ip-veneto.net,00518900246,c_a231
Comune di Altidona,81000890442,"Largo Municipale, 1",63824,sindaco@pec.altidona.net,81000890442,c_a233
Comune di Altilia,80005800786,"Via Convento, 2",87040,comunedialtilia@pec.netps.eu,80005800786,c_a234
Comune di Altino,81001430693,"Via San Pietro, 54F",66040,protocollo@pec.comune.altino.ch.it,81001430693,c_a235
Comune di Altissimo,00519170245,"Via Roma, 1",36070,protocollo.comune.altissimo.vi@pecveneto.it,00519170245,c_a236
Comune di Altivole,83002050264,"Via Roma, 6",31030,comunealtivole@legalmail.it,83002050264,c_a237
Comune di Alto,00399150044,Via Roma 1,12070,alto@cert.ruparpiemonte.it,00399150044,c_a238
Comune di Alto Reno Terme,03500441203,"Piazza della Liberta', 13",40046,comune.altorenoterme@cert.cittametropolitana.bo.it,03500441203,c_m369
Comune di Alto Sermenza,02653380028,"Via Centro, 10",13026,altosermenza@pcert.it,02653380028,c_m389
Comune di Altofonte,00609230826,Piazza Falcone e Borsellino 18,90030,protocollo@pec.comune.altofonte.pa.it,00609230826,c_a239
Comune di Altomonte,83002090781,Largo Della Solidarieta',87042,comune.altomonte.cs@asmepec.it,83002090781,c_a240
Comune di Altopascio,00197110463,"Piazza Vittorio Emanuele, 24",55011,comune.altopascio@postacert.toscana.it,00197110463,c_a241
Comune di Altopiano della Vigolana,02402000224,"P.zza Del Popolo, 9",38049,comune@pec.comune.vigolana.tn.it,02402000224,c_m350
Comune di Alviano,00180530552,"Piazza B. D'Alviano, 10",05020,comune.alviano@postacert.umbria.it,00180530552,c_a242
Comune di Alvignano,82001340619,"Corso Umberto I, 202",81012,protocollo.alvignano@pec.it,82001340619,c_a243
Comune di Alvito,00297440604,"Piazza Guglielmo Marconi, 3",03041,comunealvito@arcmediapec.it,00297440604,c_a244
Comune di Alzano Lombardo,00220080162,v. Mazzini 69,24022,protocollo@pec.comune.alzano.bg.it,00220080162,c_a246
Comune di Alzano Scrivia,00377080064,"Piazza Bassi, 23",15050,alzanoscrivia@pec.it,00377080064,c_a245
Comune di Alzate Brianza,00613570134,"Piazza Municipio, 1",22040,comunealzate@legalmail.it,00613570134,c_a249
Comune di Amalfi,00472320654,Largo Francesco Amodio,84011,amalfi@asmepec.it,00472320654,C_A251
Comune di Amandola,80001030446,Piazza Risorgimento N. 17,63857,comune.amandola@emarche.it,80001030446,c_a252
Comune di Amantea,86000330786,Corso Umberto I,87032,protocollo@pec.comune.amantea.cs.it,86000330786,c_a253
Comune di Amaro,84002950305,Via Roma 33,33020,comune.amaro@certgov.fvg.it,84002950305,c_a254
Comune di Amaroni,00355900796,"Via Indipendenza, 60",88050,PROTOCOLLO@PEC.COMUNEDIAMARONI.IT,00355900796,c_a255
Comune di Amaseno,00281260604,"Viale Umberto I, 1",03021,comune.amaseno@pec-cap.it,00281260604,c_a256
Comune di Amato,00297380792,"Via G. Marconi, 14",88040,protocollo.amato@asmepec.it,00297380792,c_a257
Comune di Amatrice,00110480571,"Corso Umberto I, 70",02012,protocollo@pec.comune.amatrice.rieti.it,00110480571,c_a258
Comune di Ambivere,91026230168,Via Dante Alighieri N. 2,24030,comune.ambivere@pec.regione.lombardia.it,91026230168,c_a259
Comune di Amblar Don,02401960220,"Piazza del Municipio, 5",38011,comune@pec.comune.amblardon.tn.it,02401960220,c_m351
Comune di Ameglia,81001430115,"Via Cafaggio,15",19031,protocollo@pec.comune.ameglia.sp.it,81001430115,c_a261
Comune di Amelia,00179120555,"Piazza Matteotti, 3",05022,comune.amelia@postacert.umbria.it,00179120555,c_a262
Comune di Amendolara,81000650788,"Piazza Sassone, 1",87071,statocivile.amendolara.cs@legalmail.it,81000650788,c_a263
Comune di Ameno,00452150030,"Piazza Marconi,1",28010,ameno@pec.it,00452150030,c_a264
Comune di Amorosi,00141570622,"Piazza Umberto I, 16",82031,protocollo@pec.comune.amorosi.bn.it,00141570622,c_a265
Comune di Ampezzo,84001250301,"Zona Libera 1944, 28",33021,comune.ampezzo@certgov.fvg.it,84001250301,c_a267
Comune di Anacapri,00511550634,"Via Caprile, 30",80071,protocollo.comunedianacapri@pec.it,00511550634,c_a268
Comune di Anagni,00104250600,"Corso Vittorio Emanuele, 187",03012,comune.anagni@postecert.it,00104250600,c_a269
Comune di Ancarano,82003500673,"Piazza Roma, 1",64010,comune.ancarano.te@pec.it,82003500673,c_a270
Comune di Ancona,00351040423,"Piazza XXIV Maggio, 1",60100,comune.ancona@emarche.it,00351040423,c_a271
Comune di Andali,00297600793,Via Roma 20,88050,protocollo@pec.comunediandali.it,00297600793,c_a272
Comune di Andalo,00319630224,"Piazza Centrale, 1",38010,segreteria@pec.comune.andalo.tn.it,00319630224,c_a274
Comune di Andalo Valtellino,00104380142,Piazza Beato Giovanni Battista Scalabrini 1,23014,protocollo.andalo@cert.provincia.so.it,00104380142,c_a273
Comune di Andezeno,90003860013,"Piazza Italia, 3",10020,comune.andezeno.to@legalmail.it,90003860013,c_a275
Comune di Andora,00135420099,"Via Cavour, 94",17051,protocollo@cert.comunediandora.it,00135420099,c_a278
Comune di Andorno Micca,00335290029,Piazza Unita' D' Italia N. 1,13811,andorno.micca@pec.ptbiellese.it,00335290029,c_a280
Comune di Andrano,81002750750,Via Michelangelo 25,73032,protocollo.comune.andrano@pec.it,81002750750,c_a281
Comune di Andrate,84003370016,"Via Della Parrocchia, 18",10010,andrate@cert.ruparpiemonte.it,84003370016,c_a282
Comune di Andreis,81000570937,Via Gabriele D'Annunzio 42,33080,comune.andreis@certgov.fvg.it,81000570937,c_a283
Comune di Andretta,82000670644,"Via Liberta', 1",83040,comune.andretta@asmepec.it,82000670644,c_a284
Comune di Andria,81001210723,"Piazza Umberto I, 1",76123,protocollo@cert.comune.andria.bt.it,81001210723,c_a285
Comune di Andriano,00406670216,"Via Wehrburg, 8",39010,andrian.andriano@legalmail.it,00406670216,c_a286
Comune di Anela,00237220900,Via Roma,07010,protocolloanela@legpec.it,00237220900,c_a287
Comune di Anfo,00811700178,"Via Suor Irene Stefani, 3",25070,protocollo@pec.comune.anfo.bs.it,00811700178,c_a288
Comune di Angera,00338310121,"Piazza Garibaldi, 14",21021,comune.angera@pec.regione.lombardia.it,00338310121,c_a290
Comune di Anghiari,00192250512,Piazza Del Popolo n. 9,52031,comune.anghiari.ar@postacert.toscana.it,00192250512,c_a291
Comune di Angiari,82003290234,Piazza Municipio N. 441,37050,protocollo.angiari@legalmail.it,82003290234,c_a292
Comune di Angolo Terme,00852900174,Via R. Elena 53,25040,protocollo@pec.comune.angolo-terme.bs.it,00852900174,c_a293
Comune di Angri,00555190651,"Piazza Crocifisso, 23",84012,comune.angri@legalmail.it,00555190651,c_a294
Comune di Angrogna,01451180010,Piazza Roma 1,10060,angrogna@cert.ruparpiemonte.it,01451180010,c_a295
Comune di Anguillara Sabazia,80071510582,"Piazza Del Comune, 1",00061,comune.anguillara@pec.it,80071510582,c_ans
Comune di Anguillara Veneta,80012420289,Piazza Alcide De Gasperi n. 7 35022 Anguillara Veneta,35022,anguillaraveneta.pd@cert.ip-veneto.net,80012420289,c_a296
Comune di Annicco,00304860190,"Piazza Garibaldi, 6",26021,comune.annicco@pec.regione.lombardia.it,00304860190,c_a299
Comune di Annone di Brianza,00721860138,Via S. Antonio 4,23841,comune.annonedibrianza@pec.regione.lombardia.it,00721860138,c_a301
Comune di Annone Veneto,83000830279,"Piazza Vittorio Veneto, 1",30020,comuneannoneveneto.ve@legalmail.it,83000830279,C_A302
Comune di Anoia,00263400806,Piazza Cananzi,89020,protocollo.anoia@asmepec.it,00263400806,c_a303
Comune di Antegnate,83000250163,Via Castello 12,24051,info@pec.comune.antegnate.bg.it,83000250163,c_a304
Comune di Anterivo,80009950215,"Piazza Del Municipio, 1",39040,altrei.anterivo@legalmail.it,80009950215,c_a306
Comune di Antey-Saint-Andre',81004320073,"Frazione Bourg, 1",11020,protocollo@pec.comune.antey-st-andre.ao.it,81004320073,c_a305
Comune di Anticoli Corrado,86001810588,Via Giorgio Bertoletti 1,00022,comune.anticolicorrado@pec.it,86001810588,c_a309
Comune di Antignano,00167320050,Piazza IV Novembre N. 10,14010,antignano@cert.ruparpiemonte.it,00167320050,c_a312
Comune di Antillo,00432870830,Piazza Maria Ss. Della Provvidenza,98030,comunediantillo@primapec.com,00432870830,c_a313
Comune di Antonimina,81000170803,Via Consalvo,89040,prot.antonimina@asmepec.it,81000170803,c_a314
Comune di Antrodoco,00103110573,"Corso Roma, 15",02013,comunediantrodoco@legalmail.it,00103110573,c_a315
Comune di Antrona Schieranco,83001330030,Via Santa Maria n. 3,28841,comune.antronaschieranco.vb@legalmail.it,83001330030,c_a317
Comune di Anversa Degli Abruzzi,00161690664,Via GIAMBATTISTA MANSO 5,67030,comunedianversa@pec.it,00161690664,c_a318
Comune di Anzano del Parco,00689510139,"Piazza Municipio, 1",22040,comune.anzanodelparco@pec.regione.lombardia.it,00689510139,c_a319
Comune di Anzano di Puglia,80004840718,Piazza Municipio N. 2,71020,PROTOCOLLO@PEC.COMUNE.ANZANODIPUGLIA.FG.IT,80004840718,c_a320
Comune di Anzi,80004460764,"Via Fittipaldi, 8",85010,comune.anzi@cert.ruparbasilicata.it,80004460764,c_a321
Comune di Anzio,82005010580,"Piazza Cesare Battisti, 25",00042,protocollo.comuneanzio@pec.it,82005010580,c_a323
Comune di Anzola D'Ossola,00421660036,Via Megolo 46,28877,anzola@pec.it,00421660036,c_a325
Comune di Anzola dell'Emilia,80062710373,v. Grimandi 1,40011,comune.anzoladellemilia@cert.provincia.bo.it,80062710373,c_a324
Comune di Aosta,00120680079,"Piazza Chanoux, 1",11100,protocollo@pec.comune.aosta.it,00120680079,c_a326
Comune di Apecchio,82000010411,"Via XX Settembre, 8",61042,comune.apecchio@emarche.it,82000010411,c_a327
Comune di Apice,80004140622,"Piazza Della Ricostruzione, 1",82021,protocollo@pec.comune.apice.bn.it,80004140622,c_a328
Comune di Apiro,00311510432,"Piazza Baldini, 1",62021,comune.apiro.mc@legalmail.it,00311510432,c_a329
Comune di Apollosa,80003630623,Piazza Saponaro 1,82030,apollosa@pec.cstsannio.it,80003630623,c_a330
Comune di Appiano Gentile,00602480139,"Via Baradello, 4",22070,info@pec.comune.appianogentile.co.it,00602480139,c_a333
Comune di Appiano Sulla Strada del Vino,00264460213,"Piazza Municipio,1",39057,eppan.appiano@legalmail.it,00264460213,c_a332
Comune di Appignano,80000110439,"Piazza Umberto I, 13",62010,comune.appignano@emarche.it,80000110439,c_a334
Comune di Appignano del Tronto,00363500448,Via Roma 98,63083,comuneappignanodeltronto@pec.it,00363500448,c_a335
Comune di Aprica,00110950144,"P.zza Mario Negri scultore, snc",23031,protocollo.aprica@cert.provincia.so.it,00110950144,c_a337
Comune di Apricale,00246610083,Via Cavour N. 2,18035,apricale@pec.it,00246610083,c_a338
Comune di Apricena,84000350714,"Corso Generale Torelli, 59",71011,protocollo@pec-apricena.com,84000350714,c_a339
Comune di Aprigliano,80006510780,Piazza D. Le Pera,87051,segreteria@pec.comuneaprigliano.it,80006510780,c_a340
Comune di Aprilia,80003450592,"Piazza Roma, 1",04011,protocollogenerale@pec.comune.aprilia.lt.it,80003450592,c_a341
Comune di Aquara,82001370657,"Via Garibaldi, 5",84020,protocollo.amministrazione@pec.comune.aquara.sa.it,82001370657,c_a343
Comune di Aquila D'Arroscia,00246520084,Piazza Santa Reparata 1,18020,aquila@pec.net,00246520084,c_A344
Comune di Aquileia,81000890301,Piazza Garibaldi 7,33051,comune.aquileia@certgov.fvg.it,81000890301,c_a346
Comune di Aquilonia,82001830643,"Piazza Marconi, 3",83041,protocollo.aquilonia@asmepec.it,82001830643,c_a347
Comune di Aquino,81001530609,Piazza Municipio,03031,protocollo.aquino@pec.it,81001530609,c_a348
Comune di Aradeo,80008030753,"Via Aldo Moro, 2",73040,protocollo.comune.aradeo@pec.rupar.puglia.it,80008030753,c_a350
Comune di Aragona,80000360844,v. Roma 116,92021,protocollo@pec.comune.aragona.ag.it,80000360844,c_a351
Comune di Aramengo,80002990051,"Via Giuseppe Mazzini, 11",14020,aramengo@cert.ruparpiemonte.it,80002990051,c_a352
Comune di Arba,81000590935,"Via Vittorio Emanuele, 19",33090,comune.arba@certgov.fvg.it,81000590935,c_a354
Comune di Arborea,80004550952,"Viale Omodeo, 5",09092,protocollo@pec.comunearborea.it,80004550952,c_a357
Comune di Arborio,00374100022,Corso Umberto I N 75,13031,arborio@cert.ruparpiemonte.it,00374100022,c_a358
Comune di Arbus,00458060928,Via Pietro Leo 55,09031,protocollo.arbus@pec.comunas.it,00458060928,c_a359
Comune di Arcade,83004110264,"Via Roma, 45",31030,protocollo.comune.arcade.tv@pecveneto.it,83004110264,c_a360
Comune di Arce,00313290603,"Via Milite Ignoto, 19",03032,protocollo.comune.arce@pec.it,00313290603,c_a363
Comune di Arcene,00657640165,"Piazza San Michele, 7",24040,protocollo@pec.comune.arcene.bg.it,00657640165,c_a365
Comune di Arcevia,00106720428,"Corso Mazzini, 67",60011,comune.arcevia@emarche.it,00106720428,c_a366
Comune di Archi,81002460699,"Via Castello, 2",66044,sindaco.comunediarchi@pec.net,81002460699,c_a367
Comune di Arcidosso,00103760534,"Piazza Indipendenza, 30",58031,protocollo@pec.comune.arcidosso.gr.it,00103760534,c_a369
Comune di Arcinazzo Romano,02945070585,"Viale S. Giorgio, 1",00020,protocollo@pec.comunearcinazzoromano.it,02945070585,c_a370
Comune di Arcisate,00250810124,Via Roma 2,21051,comune.arcisate@anutelpec.it,00250810124,c_a371
Comune di Arco,00249830225,"Piazza III Novembre, 3",38062,comune@pec.comune.arco.tn.it,00249830225,c_a372
Comune di Arcola,80004690113,Piazza Muccini 1,19021,comune.arcola@legalmail.it,80004690113,c_a373
Comune di Arcole,83002270235,"Piazza Marconi,1",37040,arcole.vr@cert.ip-veneto.net,83002270235,c_a374
Comune di Arconate,01336730153,Via Roma n.42,20020,comune.arconate@postecert.it,01336730153,c_a375
Comune di Arcore,87003290159,Largo Vincenzo Vela 1,20862,comune.arcore@pec.regione.lombardia.it,87003290159,c_a376
Comune di Arcugnano,00176710242,Piazza Mariano Rumor 15,36057,comune.arcugnano.vi@pecveneto.it,00176710242,c_a377
Comune di Ardara,81001110907,Piazza Municipio N. 1,07010,protocollo@cert.comune.ardara.ss.it,81001110907,c_a379
Comune di Ardauli,80007390950,Piazza Matteotti 2,09081,protocollo@pec.comuneardauli.it,80007390950,c_a380
Comune di Ardea,80108730583,Via SALVO D'ACQUISTO,00040,uff.protocollo@pec.comune.ardea.rm.it,80108730583,c_m213
Comune di Ardenno,00114430143,"Piazza Roma, 10",23011,protocollo.ardenno@cert.provincia.so.it,00114430143,c_a382
Comune di Ardesio,00328930169,Piazza Monte Grappa 3,24020,comune.ardesio@pec.regione.lombardia.it,00328930169,c_a383
Comune di Ardore,81000590802,"Via Vittorio Emanuele, 35",89031,protocollo.ardore@asmepec.it,81000590802,c_a385
Comune di Arena,00297820797,Piazza Generale Pagano,89832,protocollo.arena@asmepec.it,00297820797,c_a386
Comune di Arena Po,84000500185,Piazza Vittorio Emanuele N.14,27040,arenapo@postemailcertificata.it,84000500185,c_a387
Comune di Arenzano,00449500107,v. Sauli Pallavicino 39,16011,info@pec.comune.arenzano.ge.it,00449500107,c_a388
Comune di Arese,03366130155,"Via Roma, 2",20020,protocollo@cert.comune.arese.mi.it,03366130155,c_a389
Comune di Arezzo,00176820512,"Piazza Della Liberta', 1",52100,comune.arezzo@postacert.toscana.it,00176820512,c_a390
Comune di Argegno,80010240135,Via Valle Intelvi 7,22010,comune.argegno@pec.provincia.como.it,80010240135,C_A391
Comune di Argelato,00968810374,"Via Argelati, 4",40050,comune.argelato@pec.renogalliera.it,00968810374,c_a392
Comune di Argenta,00315410381,"Piazza Garibaldi,1",44011,municipio@pec.comune.argenta.fe.it,00315410381,c_a393
Comune di Argentera,80003430040,"Via Maestra, 44",12010,argentera@cert.ruparpiemonte.it,80003430040,c_a394
Comune di Arguello,00564900041,"Via Principale, n.17",12050,comune.arguello.cn@cert.legalmail.it,00564900041,c_a396
Comune di Argusto,00336440797,"Via Francesco Spasari, 97",88060,sindaco@pec.comuneargusto.it,00336440797,c_a397
Comune di Ari,00252780697,Via Papa Giovanni XXIII,66010,protocollo.ari@pec.it,00252780697,c_a398
Comune di Ariano Irpino,81000350645,"Piazza Plebiscito, 1",83031,protocollo.arianoirpino@asmepec.it,81000350645,c_a399
Comune di Ariano nel Polesine,00197150295,"Piazza Garibaldi, 1",45012,protocollo.comune.arianonelpolesine.ro@pecveneto.it,00197150295,c_a400
Comune di Ariccia,02850270584,Piazza San Nicola,00040,protocollo@pec.comunediariccia.it,02850270584,c_a401
Comune di Arielli,00199350695,Piazza Crognali 8,66030,comunearielli@servercertificato.it,00199350695,c_a402
Comune di Arienzo,80007270616,"Piazza S.Agostino, 4",81021,pec.comunearienzo@asmepec.it,80007270616,C_A403
Comune di Arignano,82000590016,Via Mario Graffi 2,10020,arignano.torino@legalmail.it,82000590016,c_a405
Comune di Aritzo,00160010914,Corso Umberto I N. 43,08031,protocollo@pec.comune.aritzo.nu.it,00160010914,c_a407
Comune di Arizzano,00475760039,"Corso Roma, 1",28811,arizzano@pec.it,00475760039,c_a409
Comune di Arlena di Castro,00224490565,"Piazza San Giovanni, 3",01010,amministrazione@pec.comune.arlenadicastro.vt.it,00224490565,c_a412
Comune di Arluno,02938070154,"Piazza De Gasperi, 7",20010,comune.arluno@pec.regione.lombardia.it,02938070154,c_a413
Comune di Armeno,00481240034,Piazza Della Vittoria 11,28011,armeno@cert.ruparpiemonte.it,00481240034,c_a414
Comune di Armento,81000210765,Piazza Umberto 14,85010,comune.armento@cert.ruparbasilicata.it,81000210765,c_a415
Comune di Armo,00276040086,"Via Montegrappa, 11",18026,comune.armo.im@legalmail.it,00276040086,c_a417
Comune di Armungia,80019510926,"Via Funtanedda, 3",09040,protocollo@pec.comune.armungia.ca.it,80019510926,c_a419
Comune di Arnad,00125720078,Frazione Close' 1,11020,protocollo@pec.comune.arnad.ao.it,00125720078,c_a424
Comune di Arnara,80001610601,Via Dei Fossi N.10,03020,protocollo@pec.comune.arnara.fr.it,80001610601,c_a421
Comune di Arnasco,00326540093,P.zza Del Municipio N. 1,17032,comunearnasco@pec.it,00326540093,c_a422
Comune di Arnesano,80001410754,Via De Amicis,73010,protocollo.comunearnesano@pec.rupar.puglia.it,80001410754,c_a425
Comune di Arola,00436310031,"Via Omegna, 25",28899,arola@cert.ruparpiemonte.it,00436310031,c_a427
Comune di Arona,81000470039,Via San Carlo 2,28041,protocollo@pec.comune.arona.no.it,81000470039,c_a429
Comune di Arosio,81001550136,"Viale Grandi Invalidi, 6",22060,comune.arosio@halleypec.it,81001550136,c_a430
Comune di Arpaia,80003290626,"Via Delle Grazie, 23",82011,comune.arpaia@asmepec.it,80003290626,C_A431
Comune di Arpaise,80003370626,Via P.E.Capone,82010,comunearpaise@asmepec.it,80003370626,c_a432
Comune di Arpino,82000270601,"Via Aquila Romana, 2",03033,pec@comunearpinopec.it,82000270601,c_a433
Comune di Arqua' Polesine,00199870296,"Via Roma, 6",45031,comune.arqua.ro@legalmail.it,00199870296,c_a435
Comune di Arqua Petrarca,82005230287,"Piazza San Marco, 1",35032,arquapetrarca.pd@cert.ip-veneto.net,82005230287,c_a434
Comune di Arquata del Tronto,00353580442,"Piazza Umberto I, 20",63096,comune.arquatadeltronto@emarche.it,00353580442,c_a437
Comune di Arquata Scrivia,00274600063,"Piazza S. Bertelli, 21",15061,comune.arquatascrivia.al@legalmail.it,00274600063,c_a436
Comune di Arre,80008810287,"Via Roma, 94",35020,arre.pd@legalmailpa.it,80008810287,c_a438
Comune di Arrone,00069210557,"Via Della Resistenza, 2",05031,comune.arrone@postacert.umbria.it,00069210557,c_a439
Comune di Arsago Seprio,00561120122,Piazza XXV Aprile 1,21010,comunediarsagoseprio@legalmail.it,00561120122,c_a441
Comune di Arsie',00207780255,Piazza Marconi N.1,32030,arsie.bl@cert.ip-veneto.net,00207780255,c_a443
Comune di Arsiero,00294880240,"Piazza F. Rossi, 6",36011,comune.arsiero.vi@pecveneto.it,00294880240,c_a444
Comune di Arsita,00139560676,"Viale S. Francesco, 35",64031,protocollo.arsita@anutelpec.it,00139560676,c_a445
Comune di Arsoli,86001750586,"Piazza Martiri Antifascisti, 1",00023,rag.comunearsoli@pec.cittametropolitanaroma.it,86001750586,c_a446
Comune di Arta Terme,84001010309,"Via Umberto I , 1",33022,comune.artaterme@certgov.fvg.it,84001010309,c_a447
Comune di Artegna,82000370302,Piazza Marnico 21,33011,comune.artegna@certgov.fvg.it,82000370302,c_a448
Comune di Artena,02311370585,Via Filippo Prosperi n. 1,00031,comune.artena@pec.it,02311370585,c_a449
Comune di Artogne,00857830178,"Via Quattro Novembre, 8",25040,protocollo@pec.comune.artogne.bs.it,00857830178,C_A451
Comune di Arvier,80003210079,Via Corrado Gex N. 8,11011,protocollo@pec.comune.arvier.ao.it,80003210079,c_a452
Comune di Arzachena,82000900900,v. Firenze 2,07021,protocollo@pec.comarzachena.it,82000900900,c_a453
Comune di Arzago D'Adda,84003870163,"Piazza Indipendenza, 2",24040,comune.arzagodadda@legalmail.it,84003870163,c_a440
Comune di Arzana,82000990919,"Via Monsignor Virgilio, 30 bis",08040,comunearzana@pec.it,82000990919,c_a454
Comune di Arzano,80029290634,"Piazza Raffaele Cimmino, 1",80022,protocollo@pec.comune.arzano.na.it,80029290634,c_a455
Comune di Arzergrande,80008830285,"Via Roma, 104",35020,arzergrande@postemailcertificata.it,80008830285,c_a458
Comune di Arzignano,00244950242,Piazza Liberta' 12,36071,arzignano.vi@cert.ip-veneto.net,00244950242,c_a459
Comune di Asciano,80002090522,"Corso Matteotti, 45",53041,comune.asciano@postacert.toscana.it,80002090522,c_a461
Comune di Ascoli Piceno,00229010442,"Piazza Arringo, 7",63100,comune.ap@pec.it,00229010442,c_a462
Comune di Ascoli Satriano,80003010719,"Via Torre Arsa, 3",71022,protocollo.ascolisatriano@pec.leonet.it,80003010719,c_a463
Comune di Ascrea,00113650576,"Piazza Mareri, 1",02020,comune.ascrea.ri@pec.it,00113650576,c_a464
Comune di Asiago,84001350242,"Piazza Secondo Risorgimento, 6",36012,asiago.vi@cert.ip-veneto.net,84001350242,c_a465
Comune di Asigliano Veneto,00466650249,Via IV Novembre 3,36020,asiglianoveneto.vi@cert.ip-veneto.net,00466650249,c_a467
Comune di Asigliano Vercellese,80003270024,Via Guglielmo Marconi 29,13032,asigliano.vercellese@cert.ruparpiemonte.it,80003270024,c_a466
Comune di Asola,81000370205,"Piazza XX Settembre, 1",46041,comuneasola@legalmail.it,81000370205,c_a470
Comune di Asolo,83001570262,Piazza G. D''Annunzio,31011,comune.asolo.tv@pecveneto.it,83001570262,c_a471
Comune di Assago,80101990150,"Via Dei Caduti, 7",20090,sportello.cittadino@assago.legalmail.it,80101990150,c_a473
Comune di Assemini,80004870921,Piazza Repubblica,09032,protocollo@pec.comune.assemini.ca.it,80004870921,c_a474
Comune di Assisi,00313820540,"Piazza Del Comune, 10 -",06081,comune.assisi@postacert.umbria.it,00313820540,c_a475
Comune di Asso,91001510139,"Via Matteotti, 66",22033,comune.asso@legalmail.it,91001510139,c_a476
Comune di Assolo,80007320957,"Via Arborea, 15",09080,ragioneria@pec.comune.assolo.or.it,80007320957,c_a477
Comune di Assoro,00052420866,"Via Crisa, 280",94010,info@pec.comune.assoro.en.it,00052420866,c_a478
Comune di Asti,00072360050,"P.zza S. Secondo,1",14100,protocollo.comuneasti@pec.it,00072360050,c_a479
Comune di Asuni,80007540950,"Piazza Municipio, N. 1",09080,protocollo@pec.comuneasuni.it,80007540950,c_a480
Comune di Ateleta,82000450666,Piazza Carolina 18,67030,comune.ateleta.aq@pec.it,82000450666,c_a481
Comune di Atella,85001130765,"Piazza Matteotti, 3",85020,comune.atella.ag@pec.it,85001130765,c_a482
Comune di Atena Lucana,83002560650,Viale Kennedy,84030,prot.atena@asmepec.it,83002560650,c_a484
Comune di Atessa,81000470690,p. Municipio 1,66041,comunediatessa@pec.it,81000470690,c_a485
Comune di Atina,00275650604,Piazza Saturno 1,03042,comuneatina@viapec.net,00275650604,c_a486
Comune di Atrani,00463010652,"Via Dei Dogi, 24",84010,protocollo.atrani@asmepec.it,00463010652,c_a487
Comune di Atri,00076610674,Piazza Duchi D'Acquaviva,64032,postacert@pec.comune.atri.te.it,00076610674,c_a488
Comune di Atripalda,00095990644,p. Municipio 1,83042,comune.atripalda@legalmail.it,00095990644,c_a489
Comune di Attigliano,00179490552,"Via Vittorio Emanuele Ii, 2",05012,comune.attigliano@postacert.umbria.it,00179490552,c_a490
Comune di Attimis,00343650305,Piazza Aldo Moro 12,33040,comune.attimis@certgov.fvg.it,00343650305,c_a491
