BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
A.P.S.P. Anaunia,01839930227,Via Thomas A. Edison n. 20,38012,apsptaio@pec.it,01839930227,apspa
A.P.S.P. Beato De Tschiderer Gia' Istituto Arcivescovile per Sordi,80002870220,Via Piave 108,38122,iaps.tn@pcert.it,80002870220,apspb_
A.P.S.P. Casa di Riposo S.Vigilio - Fondazione Bonazza,86001550226,"Via San Vigilio, 13",38088,segreteria@pec.casariposospiazzo.it,86001550226,apspc1
A.P.S.P. Casa Laner,85004510229,"Via Papa Giovanni Xxiii, 1",38064,amministrazione@pec.casalaner.it,85004510229,apspcl
A.P.S.P. Centro Don Ziglio,00272610221,"Via Silva Domini, 37",38056,cdz@pec.centrodonziglio.it,00272610221,apspcdz
A.P.S.P. Centro Residenziale 'Abelardo Collini' di Pinzolo,95003080223,Via Genova N. 84,38086,segreteria@pec.apsp-pinzolo.it,95003080223,apspc_tn
A.P.S.P. Cesare Benedetti,00323360222,Via Del Garda 62,38065,amministrazione@pec.apsp-cesarebenedetti.it,00323360222,apspcb
A.P.S.P. Giacomo Cis Azienda Pubblica di Servizi alla Persona,84000620223,"Via G. Falcone e P. Borsellino, 6",38067,amministrazione@pec.apspgiacomocis.it,84000620223,apspg
A.P.S.P. Levico Curae - Centro Unico Riabilitativo Assistenziale Educativo,02511950228,"Via Cavour, 65",38056,apsplevicocurae@pec.it,02511950228,apspl
A.P.S.P. Opera Romani,85000230228,"Via Roma, 21",38060,operaromani@legalmail.it,85000230228,apspor
A.P.S.P. Padre Odone Nicolini,86001530228,Frazione Strada 1,38085,odone@pec.apsppievedibono.it,86001530228,apspp
A.P.S.P. Piccolo Spedale,81002110229,"Via Battaglion Feltre, 19",38050,apsp.pievetesino@pec.it,81002110229,apspps
A.P.S.P. Residenza Molino,84002450223,"Via Molino, 11",38074,info@pec.residenzamolino.it,84002450223,apsprm
A.P.S.P. S. ANTONIO ABATE,00337750020,"Corso Italia, 7",13039,apsptrino@registerpec.it,00337750020,ipabs
A.P.S.P. SUOR FILIPPINA Casa di Soggiorno,01584010225,"Via Vittorio Emanuele, 131",38055,apspgrigno@pec.it,01584010225,apspsf
A.P.S.P.S. Spirito Fondazione Montel,00358720225,"Via Marconi, 4",38057,amministrazione@pec.apsp-pergine.it,00358720225,aps_022
A.R.N.A.S. CIVICO - DI CRISTINA E BENEFRATELLI,05841770828,"Piazza Nicola Leotta, 4",90127,ospedalecivicopa@pec.it,05841770828,aocdcb
A.Ris.Me,03531510836,Piazza Unione Europea,98122,arisme@pec.it,03531510836,arisme
A.S.A. Azienda Servizi Ambientali S.P.A.,01177760491,"Via Del Gazometro, 9",57122,ASASPA.PROTOCOLLO@LEGALMAIL.IT,01177760491,asasaspa
A.S.A. TIVOLI S.P.A.,05802941004,PIAZZA DEL COMUNE SNC,00019,direzione@pec.asativolispa.it,05802941004,asativoli_20200612
A.S.D. 2D LINGOTTO VOLLEY,07158500012,VIA VENTIMIGLIA 195/A,10127,lingottovolley@legalmail.it,07158500012,LINGOTTOVOLLEY_20210423
A.S.D. TMA Group Italia,95177560638,"Via Domenico Scarlatti, 1",80046,asdtma@pec.it,95177560638,tma_group_20230509
A.S.Far.M.,02020550121,Via Jamoretti 51,21056,asfarm@pec.it,02020550121,asfarm
A.S.P.  N. 1 della Provincia di Chieti,02627430693,"Piazza Garibaldi, 2",66100,ira@pec.asp1chieti.it,02627430693,aspch
A.S.P. Casa Degli Operai Vecchi Ed Inabili al Lavoro di Paluzza,84005090307,"Via Nazionale, N. 31",33026,aspbrunetti@pec.it,84005090307,aspcd_ud
A.S.P. Pergola,81002430411,Via Mameli 6,61045,postacert@pec.asp-pergola.it,81002430411,asppu
A.S.P. S.R.L. Anguillara Servizi e Patrimonio,04252610284,"Piazza De Gasperi, 8",35022,aspsrl@internetpec.it,04252610284,aspangui
"A.S.S.A.P. Oo. Pp. Riunite Eugenio Criscione Lupis, Carmelo Boscarino e Carmelo Moltisanti",80000830887,"Via E. C. Lupis, 99",97100,criscionelupis@gov.ecert.it,80000830887,assap
A.S.TER. SPA,03825030103,VIA XX SETTEMBRE 15,16121,direzioneastergenova@sicurezzapostale.it,03825030103,aster_20210202
A.S.V.O. Ambiente Servizi Venezia Orientale S.P.A.,83002690275,"Via Daniele Manin, 63a",30026,asvopec@legalmail.it,83002690275,asvospa
A.Se.F. S.r.l. del Comune di Genova,01248040998,Via I. Frugoni 25 a,16121,pagopa@pec.asef.it,01248040998,asefge_20200420
A.SE.P. SRL,01723300206,"PIAZZA DELLA PACE, 5",46047,asep@legalmail.it,01723300206,asep_20210305
A.Se.R - Azienda Servizi del Rhodense S.P.A.,04626760963,Via Martiri della Libertà,20017,LEGALE@PEC.ASERSPA.NET,04626760963,asras
A.SPE. M Azienda Speciale Multiservizi Narni,01238480550,"Piazza dei Priori,1",05035,asit@gigapec.it,01238480550,ASPEM_20210305
A.T.E.R. del Comprensorio di Civitavecchia,00483510582,Via Don Milani 6,00053,aterciv@legalmail.it,00483510582,atercivitavecchia_20200612
A.T.E.R. UMBRIA,01457790556,"via Pietro Tuzi, 7",05100,ater.umbria@legalmail.it,01457790556,aterumbria_20210317
A.T.S. - Amatori Tamburello Sport a.s.d.,07367270019,Corso Trapani 196,10141,atstamburello@legalmail.it,07367270019,AmatoriTamburellosport_20210412
A2A Ciclo Idrico,03258180987,"Via Lamarmora, 230",25121,a2a.cicloidrico@pec.a2a.eu,03258180987,a2aci_20210503
A2A Energia SpA,12883420155,"Corso di Porta Vittoria, 4",20122,a2a.energia@pec.a2a.eu,12883420155,a2a_20210225
Abaco Spa,02391510266,"Via Fratelli Cervi, 6",35129,info@cert.abacospa.it,02391510266,abaspa
Abbanoa S.P.A.,02934390929,"Via Straullu, 35",08100,protocollo@pec.abbanoa.it,02934390929,abspa
ACAM ACQUE SPA,01198370114,"VIA PICCO, 22",19124,acamacque@pec.gruppoiren.it,01198370114,acacque_20220303
Accademia Albertina di Belle Arti di Torino,80092570011,"Via Accademia Albertina, 6",10123,accademia.torino@pec.it,80092570011,aaba_001
Accademia Belle Arti di Napoli,80021000635,"Via Vincenzo Bellini, 36",80138,accademianapoli.protocollo@postecert.it,80021000635,aban
Accademia della Crusca,80000950487,"Via di Castello, 46",50141,accademiadellacrusca@pcert.postecert.it,80000950487,AC
"Accademia di Belle Arti ""Pietro Vannucci""",80054290541,"Piazza San Francesco al Prato, 5",06123,abaperugia@pec.it,80054290541,V8BDU188
Accademia di Belle Arti di Bologna,80080230370,"Via Belle Arti, 54",40126,protocollo@pec.ababo.it,80080230370,abab_037
Accademia di Belle Arti di Brera,80094690155,"Via Brera, 28",20121,accademia@pec.accademiadibrera.milano.it,80094690155,ac_babr
Accademia di Belle Arti di Carrara,82002550455,"Via Roma, 1",54033,accademiabellearticarrara@pec.it,82002550455,abac_045
Accademia di Belle Arti di Catania,80011550870,"Via del Bosco, 34/a",95125,abacatania@pec.it,80011550870,abac
Accademia di Belle Arti di Catanzaro,80005690799,"Via Tommaso Campanella, 182",88100,accademia@pec.abacatanzaro.it,80005690799,abac_079
Accademia di Belle Arti di Firenze,80019050485,"Via Ricasoli, 66",50122,abafi@pec.accademia.firenze.it,80019050485,abaf_048
Accademia di Belle Arti di Foggia,80003160712,"Corso Garibaldi, 35",71122,abafg@argopec.it,80003160712,abaf_071
Accademia di Belle Arti di Frosinone,80006930608,Viale Marconi Snc,03100,abafr@pec.accademiabellearti.fr.it,80006930608,abaf_060
Accademia di Belle Arti di Lecce,93021080754,"Via G. Libertini, 3",73100,accademiabelleartilecce@pec.it,93021080754,acba_le
Accademia di Belle Arti di Macerata,80006160438,"Piazza Vittorio Veneto, 5",62100,abamc@pec.it,80006160438,abam_043
Accademia di Belle Arti di Palermo,80028180828,"Via Papireto, 20",90134,accademiadipalermo@pec.it,80028180828,abap_082
Accademia di Belle Arti di Roma,80228830586,Via Di Ripetta 222,00186,abaroma@pec.accademiabelleartiroma.it,80228830586,abar_
Accademia di Belle Arti di Urbino,82004850416,Via Dei Maceri n. 2,61029,accademiaurbino@pec.it,82004850416,abau
Accademia di Belle Arti di Venezia,80013420270,"Dorsoduro, 423",30123,accademiavenezia@pec.it,80013420270,abav_027
Accademia di belle arti di Verona,04093500231,Via Carlo Montanari 5,37122,pec@pec.accademiabelleartiverona.it,04093500231,acartver_20230103
Accademia di Belle Arti L'Aquila,80006960662,Via Leonardo Da Vinci,67100,protocollo.accademiabellearti.laquila@ecert.it,80006960662,abala_aq
Accademia di Belle Arti Mario Sironi,92021370900,"Via Duca Degli Abruzzi, 4",07100,accademiasironi@pec.it,92021370900,aba_090
Accademia di Belle Arti Reggio Calabria,80007690805,"Via Xxv Luglio, 10",89123,accademiabelleartirc@postecert.it,80007690805,aba_80
"Accademia di Belle Arti Statale ""Ligustica""",80041430101,Largo Alessandro Pertini 4,16121,alba@pec.accademialigustica.it,80041430101,QOEDCPK0
ACCADEMIA DI BELLE ARTI STATALE DI RAVENNA,92099140391,VIA DELLE INDUSTRIE 76,48122,accademia.ravenna@pec.it,92099140391,L3PHK8V3
Accademia Nazionale D'Arte Drammatica,80218690586,"Via Vincenzo Bellini, 16",00198,accademiasilviodamico@pec.it,80218690586,anad
Accademia Nazionale dei Lincei,80146810587,"Via Della Lungara, 10",00165,accademianazionaledeilincei@postecert.it,80146810587,lincei
Accademia Nazionale di Danza,80210990588,"Largo Arrigo Vii, 5",00153,accademianazionaledanza@argopec.it,80210990588,and
Acea Energia spa,07305361003,Piazzale ostiense 2,00154,ae.spa@pec.aceaspa.it,07305361003,aceaenergia_20210321
ACI GLOBAL SPA,10698880159,via stanislao cannizzaro 83/a,00156,aciglobal@registerpec.it,10698880159,aciglobalspa_20220404
Acinque Energia Srl,03773040138,"Via Amendola, 4",23900,protocollo@pec.acinqueenergia.it,03773040138,acel_20220411
ACOS SPA,01681950067,"Corso Italia, 49",15067,acospec@pec.it,01681950067,acosspa_20201022
ACOSI’ SRL,01996810063,Via Garibaldi 91/d,15067,acosi@pec.it,01996810063,acosisrl_20210104
Acqua Novara Vco,02078000037,Via Triggiani 9 Novara,28100,CONTABILITA@PEC.ACQUANOVARAVCO.EU,02078000037,anv
ACQUA PUBBLICA SABINA S.P.A.,01138990575,via E. Mercatanti 8,02100,info.aps@pec.it,01138990575,ACPUBSA_20200707
Acqualatina SpA,02111020596,Viale P.L. Nervi snc,04100,acqualatina@acqualatina.it,02111020596,Alspa_20200709
ACQUAMBIENTE MARCHE SRL,02119730428,Via RECANATESE 27/I,60022,info@pec.acquambientemarche.it,02119730428,Y5H2310W
Acque Aurora s.r.l.,03006290872,Via delle Oasi 8,95045,acqueaurora@pec.it,03006290872,Acqueaurora_20221214
Acque Bresciane Srl,03832490985,Via Cefalonia 70,25121,acquebresciane@cert.acquebresciane.it,03832490985,absrl
ACQUE CARCACI DEL FASANO SPA,00133090878,via Caronda n.109,95128,amministrazione@pec.acquecarcacidelfasano.it,00133090878,acquecarcaci_20200611
Acque del Chiampo Spa Servizio Idrico Integrato,81000070243,"Via Ferraretta, 20",36071,adc@pec.acquedelchiampospa.it,81000070243,acss_024
