BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
ISTITUTO COMPRENSIVO - IC MONTEREALE'P.D. M.TUROLDO',81005490933,Via STAZIONE N. 32,33086,pnic81200a@pec.istruzione.it,81005490933,istsc_pnic81200a
ISTITUTO COMPRENSIVO - IC MONTESANO SULLA MARCELLANA,92014420654,Via R.Margherita,84033,saic8au009@pec.istruzione.it,92014420654,istsc_saic8au009
ISTITUTO COMPRENSIVO - IC MONTICELLI D'ONGINA,80008550339,"Via Martiri della Liberta' ,2",29010,pcic806002@pec.istruzione.it,80008550339,istsc_pcic806002
ISTITUTO COMPRENSIVO - IC MORANO CAL.,94006210788,Via Tufarello,87016,csic827006@pec.istruzione.it,94006210788,istsc_csic827006
ISTITUTO COMPRENSIVO - IC MORMANNO,83002390785,"Via G. Matteotti,18/A",87026,csic82900t@pec.istruzione.it,83002390785,istsc_csic82900t
ISTITUTO COMPRENSIVO - IC MOTTA DI LIVENZA,94141400260,Via Manzoni 2,31045,tvic88100c@pec.istruzione.it,94141400260,istsc_tvic88100c
ISTITUTO COMPRENSIVO - IC MUSSOLENTE 'GIARDINO',82003190244,"Via Pio X,2",36065,viic80700t@pec.istruzione.it,82003190244,istsc_viic80700t
ISTITUTO COMPRENSIVO - IC N. 1 RICCIONE,91136820403,Via Einaudi n. 25,47838,rnic81400q@pec.istruzione.it,91136820403,istsc_rnic81400q
ISTITUTO COMPRENSIVO - IC N. 2 S.AGATA DEI G.,92029000624,Viale Vittorio Emanuele III,82019,BNIC827002@pec.istruzione.it,92029000624,istsc_BNIC827002
ISTITUTO COMPRENSIVO - IC N.1 'A. ORIANI' S.AGATA,92029030621,Viale Vittorio Emanuele III,82019,bnic839008@pec.istruzione.it,92029030621,istsc_bnic839008
ISTITUTO COMPRENSIVO - IC N.15 VIA LOMBARDI,80072570379,Via Lombardi 40,40128,boic87200l@pec.istruzione.it,80072570379,istsc_boic87200l
ISTITUTO COMPRENSIVO - IC N.2 D'ACQUISTO,97062080839,Via Calispera s.n. Contesse,98125,meic851001@pec.istruzione.it,97062080839,istsc_meic851001
ISTITUTO COMPRENSIVO - IC NAVELLI,80009930662,Piazza S. Pelino,67020,aqic823003@pec.istruzione.it,80009930662,istsc_aqic823003
ISTITUTO COMPRENSIVO - IC NEGRAR,80028420232,Via degli Alpini n. 2A,37024,vric86400a@pec.istruzione.it,80028420232,istsc_vric86400a
ISTITUTO COMPRENSIVO - IC NETTUNO I,97713810584,"Via Romana, 1",00048,rmic8d000a@pec.istruzione.it,97713810584,istsc_rmic8d000a
ISTITUTO COMPRENSIVO - IC NETTUNO II,97713030589,"Via Cap. Di Canducci, 15",00048,rmic8d1006@pec.istruzione.it,97713030589,istsc_rmic8d1006
ISTITUTO COMPRENSIVO - IC NETTUNO III,97713050587,"Via Olmata, 86",00048,rmic8d2002@pec.istruzione.it,97713050587,istsc_rmic8d2002
ISTITUTO COMPRENSIVO - IC NETTUNO IV,97713390587,"Via Visca, 26/A",00048,rmic8d300t@pec.istruzione.it,97713390587,istsc_rmic8d300t
ISTITUTO COMPRENSIVO - IC NOCERA TERINESE,92012970791,Via Cutura,88047,czic83100n@pec.istruzione.it,92012970791,istsc_czic83100n
ISTITUTO COMPRENSIVO - IC NOGARA,80011620236,Via Galileo Galilei 6,37054,vric857007@pec.istruzione.it,80011620236,istsc_vric857007
ISTITUTO COMPRENSIVO - IC NORD 1 BRESCIA,98156990172,Via Zadei 76,25123,bsic88300n@pec.istruzione.it,98156990172,istsc_bsic88300n
ISTITUTO COMPRENSIVO - IC NOVAFELTRIA 'A. BATTELLI',80008010417,"Via Della Maternita', 46",47863,rnic811008@pec.istruzione.it,80008010417,istsc_rnic811008
ISTITUTO COMPRENSIVO - IC NOVENTA VIC.'A.FOGAZZARO',80017090244,Via Marconi N.13,36025,viic83300a@pec.istruzione.it,80017090244,istsc_viic83300a
ISTITUTO COMPRENSIVO - IC OCCHIEPPO 'E. SCHIAPARELLI',81065840027,Via Roma 7,13897,biic80900x@pec.istruzione.it,81065840027,istsc_biic80900x
ISTITUTO COMPRENSIVO - IC ODERZO,94141320260,Piazzale Europa 21,31046,tvic88400x@pec.istruzione.it,94141320260,istsc_tvic88400x
ISTITUTO COMPRENSIVO - IC OLCESE,97713130587,"Via Olcese,16",00155,rmic8ex00q@pec.istruzione.it,97713130587,istsc_rmic8ex00q
ISTITUTO COMPRENSIVO - IC OPICINA-OPCINE L SLOV,90135570324,Piazzale Monte Re 2,34151,tsic818007@pec.istruzione.it,90135570324,istsc_tsic818007
ISTITUTO COMPRENSIVO - IC OPPEANO,80055360236,"Via A.Moro, 12",37050,vric843009@pec.istruzione.it,80055360236,istsc_vric843009
ISTITUTO COMPRENSIVO - IC OSCAR DI PRATA TRENZANO,86000910173,Via Don G. Pietta 4,25030,bsic860001@pec.istruzione.it,86000910173,istsc_bsic860001
ISTITUTO COMPRENSIVO - IC OVEST 2 BRESCIA,98093020174,"Via Interna, 22",25127,bsic886005@pec.istruzione.it,98093020174,istsc_bsic886005
ISTITUTO COMPRENSIVO - IC P. G. M. ALLEGRA-VALVERDE,90014270871,Via V.Emanuele,95028,ctic85500d@pec.istruzione.it,90014270871,istsc_ctic85500d
ISTITUTO COMPRENSIVO - IC P. GOBETTI - CALTAGIRONE,91013600878,"Via Piersanti Mattarella, s.n.",95041,ctic823002@pec.istruzione.it,91013600878,istsc_ctic823002
ISTITUTO COMPRENSIVO - IC P. PIO DA PIETRALCINA MISTER,80022910873,Via Modena 21,95045,ctic88900l@pec.istruzione.it,80022910873,istsc_ctic88900l
ISTITUTO COMPRENSIVO - IC P.LE HEGEL,97712750583,Piazzale Hegel 10,00137,rmic8ep00q@pec.istruzione.it,97712750583,istsc_rmic8ep00q
ISTITUTO COMPRENSIVO - IC P.TACCHI VENTURI,83006110437,Viale Bigioli 126,62027,mcic81000d@pec.istruzione.it,83006110437,istsc_mcic81000d
ISTITUTO COMPRENSIVO - IC P.VASTA - ACIREALE,81002490878,Via Dott. Alfio Fichera 3,95024,ctic81800e@pec.istruzione.it,81002490878,istsc_ctic81800e
"ISTITUTO COMPRENSIVO - IC P.ZZA BORGONCINI DUCA, 5",97198560589,"Piazza Borgoncini Duca, 5 Roma",00165,rmic847005@pec.istruzione.it,97198560589,istsc_rmic847005
ISTITUTO COMPRENSIVO - IC P.ZZA CAPRI,97711760583,Piazza Monte Baldo n. 2,00141,rmic8ef00x@pec.istruzione.it,97711760583,istsc_rmic8ef00x
ISTITUTO COMPRENSIVO - IC P.ZZA D. SAULI,97712290580,"Piazza D. Sauli,1",00154,rmic8fe00p@pec.istruzione.it,97712290580,istsc_rmic8fe00p
ISTITUTO COMPRENSIVO - IC P.ZZA FILATTIERA,97713420582,"P.Zza Filattiera, 84",00139,rmic8eg00q@pec.istruzione.it,97713420582,istsc_rmic8eg00q
ISTITUTO COMPRENSIVO - IC PALOMBARA SABINA V.LE RISORG,86002810587,"Viale Risorgimento,22",00018,rmic8ak00e@pec.istruzione.it,86002810587,istsc_rmic8ak00e
ISTITUTO COMPRENSIVO - IC PAOLA 'BRUNO',86001970788,Via Bernardino Telesio - N. 2,87027,csic86800c@pec.istruzione.it,86001970788,istsc_csic86800c
ISTITUTO COMPRENSIVO - IC PAOLA 'GENTILI',86001070787,Via Rione Colonne,87027,csic871008@pec.istruzione.it,86001070787,istsc_csic871008
ISTITUTO COMPRENSIVO - IC PAOLO FRISI/MELEGNANO,97272330156,"Via Giardino,69",20077,MIIC89700N@pec.istruzione.it,97272330156,istsc_MIIC89700N
ISTITUTO COMPRENSIVO - IC PAOLO NEGLIA,93527530153,Via Garibaldi 27,20010,miic8bu003@pec.istruzione.it,93527530153,istsc_miic8bu003
ISTITUTO COMPRENSIVO - IC PARCO DELLA VITTORIA,97713920581,"Via Antonio Mordini, 19",00195,rmic8gx001@pec.istruzione.it,97713920581,istsc_rmic8gx001
ISTITUTO COMPRENSIVO - IC PASIANO,80009060932,"Via Coletti, 35",33087,pnic814002@pec.istruzione.it,80009060932,istsc_pnic814002
ISTITUTO COMPRENSIVO - IC PEDEROBBA,83005490269,"Via XXV Aprile, 8/Frazione Onigo 8",31040,tvic85000r@pec.istruzione.it,83005490269,istsc_tvic85000r
ISTITUTO COMPRENSIVO - IC PELAGO,80037350487,"Via G.Boccaccio, 13, Loc. San Francesco",50060,fiic83100c@pec.istruzione.it,80037350487,istsc_fiic83100c
ISTITUTO COMPRENSIVO - IC PENNABILLI,92027380416,"Piazza Montefeltro, 6",47864,rnic812004@pec.istruzione.it,92027380416,istsc_rnic812004
ISTITUTO COMPRENSIVO - IC PESARO 'L.PIRANDELLO',80006610416,Via Nanterre snc,61122,psic81700r@pec.istruzione.it,80006610416,istsc_psic81700r
ISTITUTO COMPRENSIVO - IC PESCHIERA D. GARDA 'CHIARLE',80027260233,Via Lungolago Garibaldi 2,37019,VRIC83500A@pec.istruzione.it,80027260233,istsc_vric83500a
ISTITUTO COMPRENSIVO - IC PETRONA' 'C. ALVARO',97035390794,Via Arenacchio,88050,czic83600r@pec.istruzione.it,97035390794,istsc_czic83600r
ISTITUTO COMPRENSIVO - IC PIAZZA MINUCCIANO,97713070585,"Piazza Minucciano, 33",00139,rmic8ed008@pec.istruzione.it,97713070585,istsc_rmic8ed008
ISTITUTO COMPRENSIVO - IC PIETRELCINA,92028920624,Viale Cappuccini N.114/116,82020,bnic82300p@pec.istruzione.it,92028920624,istsc_bnic82300p
ISTITUTO COMPRENSIVO - IC PIEVE DI SOLIGO,82004190268,Via Battistella 3,31053,tvic84200t@pec.istruzione.it,82004190268,istsc_tvic84200t
ISTITUTO COMPRENSIVO - IC PIEVE DI TECO,80003590082,"Piazza Borelli, 2",18026,imic800005@pec.istruzione.it,80003590082,istsc_imic800005
ISTITUTO COMPRENSIVO - IC PIOVENE ROCCHETTE- FOGAZZARO,83002310247,"Viale Matteotti, N. 8",36013,viic827003@pec.istruzione.it,83002310247,istsc_viic827003
ISTITUTO COMPRENSIVO - IC PIRANDELLO,80004480846,"Via Molo, 2",92014,agic84000a@pec.istruzione.it,80004480846,istsc_agic84000a
ISTITUTO COMPRENSIVO - IC PISACANE E POERIO - MILANO,80124850159,Via Pisacane 9,20129,miic8b700b@pec.istruzione.it,80124850159,istsc_miic8b700b
ISTITUTO COMPRENSIVO - IC POMEZIA VIA DELLA TECNICA,97713590582,Via Della Tecnica 3,00071,rmic8d400n@pec.istruzione.it,97713590582,istsc_rmic8d400n
ISTITUTO COMPRENSIVO - IC PONTE DI LEGNO,81005970173,Via Nino Bixio 42,25056,bsic802001@pec.istruzione.it,81005970173,istsc_bsic802001
ISTITUTO COMPRENSIVO - IC PONTE DI NONA VECCHIO-LUNGHE,97616750580,Via Don Primo Mazzolari 323,00132,rmic8cs00b@pec.istruzione.it,97616750580,istsc_rmic8cs00b
ISTITUTO COMPRENSIVO - IC PONTE DI PIAVE,80012730265,Via Nicolo' Tommaseo 4,31047,tvic861007@pec.istruzione.it,80012730265,istsc_tvic861007
ISTITUTO COMPRENSIVO - IC PONTE LAMBRO,82006820136,Via Trieste N. 33,22037,coic80400v@pec.istruzione.it,82006820136,istsc_coic80400v
ISTITUTO COMPRENSIVO - IC PONZANO VENETO,94004210269,"Via Cicogna, 16/A",31050,tvic833003@pec.istruzione.it,94004210269,istsc_tvic833003
ISTITUTO COMPRENSIVO - IC PORCARI,92038730468,"Via Alfredo Catalani, snc",55016,luic84100e@pec.istruzione.it,92038730468,istsc_luic84100e
ISTITUTO COMPRENSIVO - IC PORCIA,80009250939,Via Cartiera N. 20,33080,pnic822001@pec.istruzione.it,80009250939,istsc_pnic822001
ISTITUTO COMPRENSIVO - IC PORDENONE - TORRE,91084360931,Via General Cantore 35,33170,pnic83100q@pec.istruzione.it,91084360931,istsc_pnic83100q
ISTITUTO COMPRENSIVO - IC PORDENONE CENTRO,91084350932,"Via Gozzi, 4",33170,pnic83200g@pec.istruzione.it,91084350932,istsc_pnic83200g
ISTITUTO COMPRENSIVO - IC PORDENONE RORAI-CAPPUCCINI,91084390938,Via Maggiore 22,33170,pnic83300b@pec.istruzione.it,91084390938,istsc_pnic83300b
ISTITUTO COMPRENSIVO - IC PORDENONE SUD,91084340933,"Via Goldoni, 37",33170,pnic83000x@pec.istruzione.it,91084340933,istsc_pnic83000x
ISTITUTO COMPRENSIVO - IC PORTO ROMANO,97710580586,"Via G. Bignami, 26",00054,rmic8dm00n@pec.istruzione.it,97710580586,istsc_rmic8dm00n
ISTITUTO COMPRENSIVO - IC PORTO S.STEFANO - G.MAZZINI,82002830535,Via dell'Appetito n. 120,58019,gric81300b@pec.istruzione.it,82002830535,istsc_gric81300b
ISTITUTO COMPRENSIVO - IC POVEGLIANO 'A. BALLADORO',80022920237,Via Colombo 20,37064,vric866002@pec.istruzione.it,80022920237,istsc_vric866002
ISTITUTO COMPRENSIVO - IC PRAIA A MARE,96031260787,Via Verdi 40,87028,csic8au004@pec.istruzione.it,96031260787,istsc_csic8au004
ISTITUTO COMPRENSIVO - IC PRALBOINO,97016200178,Via Borgo Sopra N. 9,25020,bsic894004@pec.istruzione.it,97016200178,istsc_bsic894004
ISTITUTO COMPRENSIVO - IC PRATA DI PORDENONE,80007050935,Via Martiri Della Liberta' N. 32,33080,pnic82400l@pec.istruzione.it,80007050935,istsc_pnic82400l
ISTITUTO COMPRENSIVO - IC PREDAPPIO,92046610405,Via G. Pascoli 8,47016,foic813004@pec.istruzione.it,92046610405,istsc_foic813004
ISTITUTO COMPRENSIVO - IC PREGANZIOL,80011500263,Via A. Manzoni,31022,tvic81300t@pec.istruzione.it,80011500263,istsc_tvic81300t
ISTITUTO COMPRENSIVO - IC PRINCIPESSA ELENA DI NAPOLI,80025540826,Via Ustica 46,90135,paic87400b@pec.istruzione.it,80025540826,istsc_paic87400b
ISTITUTO COMPRENSIVO - IC QUASIMODO,80005350840,Via M. Amari 4,92100,agic82400c@pec.istruzione.it,80005350840,istsc_agic82400c
ISTITUTO COMPRENSIVO - IC QUINTO DI TREVISO,80019460262,Via Donatori Del Sangue 1,31055,tvic82600x@pec.istruzione.it,80019460262,istsc_tvic82600x
ISTITUTO COMPRENSIVO - IC R.RIMINI - ACITREZZA,81002470870,Via Dusmet 7/b,95021,ctic80500c@pec.istruzione.it,81002470870,istsc_ctic80500c
ISTITUTO COMPRENSIVO - IC R.SANZIO PORTO POTENZA PICEN,82001830437,Viale Piemonte 19,62018,mcic813001@pec.istruzione.it,82001830437,istsc_mcic813001
ISTITUTO COMPRENSIVO - IC RACCONIGI 'B. MUZZONE',95015430044,Via Sacco E Vanzetti N.1,12035,cnic83000p@pec.istruzione.it,95015430044,istsc_cnic83000p
ISTITUTO COMPRENSIVO - IC RAFFAELLO GIOVAGNOLI',97197480581,Via Ticino 72,00015,rmic884004@pec.istruzione.it,97197480581,istsc_rmic884004
ISTITUTO COMPRENSIVO - IC RAPALLO-ZOAGLI DA COSTITUIRE,91045810107,"Via Ferretto, 4",16035,geic866008@pec.istruzione.it,91045810107,istsc_geic866008
ISTITUTO COMPRENSIVO - IC RECOARO TERME 'FLORIANI',85001410241,"Via E.Pozza, 12",36076,viic848004@pec.istruzione.it,85001410241,istsc_viic848004
ISTITUTO COMPRENSIVO - IC RENATO GUTTUSO,97162970822,Via Messina Marine N.811,90121,paic855002@pec.istruzione.it,97162970822,istsc_paic855002
ISTITUTO COMPRENSIVO - IC RENDE COMMENDA,98094130782,Via Caduti Di Nassirya,87036,csic8ak00c@pec.istruzione.it,98094130782,istsc_csic8ak00c
ISTITUTO COMPRENSIVO - IC RESANA,81002130268,Via Vittorio Veneto 22,31023,tvic81900r@pec.istruzione.it,81002130268,istsc_tvic81900r
ISTITUTO COMPRENSIVO - IC REZZATO,80058490170,"Via Leonardo Da Vinci,48",25086,bsic87500p@pec.istruzione.it,80058490170,istsc_bsic87500p
ISTITUTO COMPRENSIVO - IC RIESE PIO X,81002230266,Via Merry Del Val 25,31039,tvic845009@pec.istruzione.it,81002230266,istsc_tvic845009
ISTITUTO COMPRENSIVO - IC RINALDINI SUD 3,80049060173,"Quartiere Leonessa,25",25100,bsic87700a@pec.istruzione.it,80049060173,istsc_bsic87700a
ISTITUTO COMPRENSIVO - IC RIVA LIGURE - S. LORENZO,90057290083,Via Caravello N. 3,18015,imic80300l@pec.istruzione.it,90057290083,istsc_imic80300l
ISTITUTO COMPRENSIVO - IC ROCCA IMPERIALE,81001930783,Via Castello Aragona N.69,87074,csic850007@pec.istruzione.it,81001930783,istsc_csic850007
ISTITUTO COMPRENSIVO - IC ROCCASTRADA,80003220532,Via Salvo D Acquisto,58036,gric81900a@pec.istruzione.it,80003220532,istsc_gric81900a
Istituto Comprensivo - IC Roggiano GR. - Altomonte,98077580789,"Piazza Della Repubblica, 1",87017,csic87500g@pec.istruzione.it,98077580789,istsc_csic87500g
ISTITUTO COMPRENSIVO - IC RONCADE,80025950264,Via Vivaldi 30,31056,tvic875005@pec.istruzione.it,80025950264,istsc_tvic875005
ISTITUTO COMPRENSIVO - IC RONCO ALL'ADIGE,80020280238,Viale Vittorio Veneto 19,37055,vric816001@pec.istruzione.it,80020280238,istsc_vric816001
ISTITUTO COMPRENSIVO - IC ROSA' 'A.G.RONCALLI',91018560242,"Via Mons. Filippi,7/9",36027,viic85700v@pec.istruzione.it,91018560242,istsc_viic85700v
ISTITUTO COMPRENSIVO - IC ROSE L. DOCIMO,80003940782,"Viale Italia, 103",87040,csic80900l@pec.istruzione.it,80003940782,istsc_csic80900l
ISTITUTO COMPRENSIVO - IC ROSSANO I,97028290787,Via Martucci N.18,87067,csic8am004@pec.istruzione.it,97028290787,istsc_csic8am004
ISTITUTO COMPRENSIVO - IC ROSSANO II,97028260780,Contrada Monachelle,87067,csic8an00x@pec.istruzione.it,97028260780,istsc_csic8an00x
ISTITUTO COMPRENSIVO - IC ROSSANO III,97028250781,Via Nazionale N.139,87067,csic8ap00g@pec.istruzione.it,97028250781,istsc_csic8ap00g
ISTITUTO COMPRENSIVO - IC ROSSANO V.TO ' G. RODARI',82003130240,Via Stazione 12/A,36028,viic85300g@pec.istruzione.it,82003130240,istsc_viic85300g
ISTITUTO COMPRENSIVO - IC ROVEREDO IN PIANO,80008350938,"Via Don A. Cojazzi, 1",33080,pnic82300r@pec.istruzione.it,80008350938,istsc_pnic82300r
ISTITUTO COMPRENSIVO - IC ROVITO,98043000789,Viale Della Resistenza,87050,csic85300p@pec.istruzione.it,98043000789,istsc_csic85300p
ISTITUTO COMPRENSIVO - IC RUDIANO 'M.A.CHIECCA',82002390175,"Via A. De Gasperi, 41",25030,bsic86100r@pec.istruzione.it,82002390175,istsc_bsic86100r
ISTITUTO COMPRENSIVO - IC S. CASELLA PEDARA,81003970878,"Via ELEONORA D'ANGIO, N.14",95030,ctic83800q@pec.istruzione.it,81003970878,istsc_ctic83800q
ISTITUTO COMPRENSIVO - IC S. D'ACQUISTO CERVETERI,91064910580,"Via Settevene Palo,33",00052,rmic8dc00t@pec.istruzione.it,91064910580,istsc_rmic8dc00t
ISTITUTO COMPRENSIVO - IC S. GIOVANNI IN MARIGNANO,82008350405,Via Ferrara 30,47842,rnic80100n@pec.istruzione.it,82008350405,istsc_rnic80100n
ISTITUTO COMPRENSIVO - IC S. MARIA BAMBINA EST 1,98093050171,Via Andrea Del Verrocchio 328,25124,bsic878006@pec.istruzione.it,98093050171,istsc_bsic878006
ISTITUTO COMPRENSIVO - IC S. MARTINO B.A. 'BARBARANI',80022040234,"Via Gottardi, 2 b",37036,vric84000t@pec.istruzione.it,80022040234,istsc_vric84000t
ISTITUTO COMPRENSIVO - IC S. VITTORIA ALBA ' BERTERO',91020870043,Via Serafina 14/bis,12069,cnic820004@pec.istruzione.it,91020870043,istsc_cnic820004
ISTITUTO COMPRENSIVO - IC S.AMBROGIO V.P ' ALIGHIERI',93136660235,Via Grola,37015,vric85000c@pec.istruzione.it,93136660235,istsc_vric85000c
ISTITUTO COMPRENSIVO - IC S.ANGELO A C.,80005270626,Via Capoferri,82010,bnic81000l@pec.istruzione.it,80005270626,istsc_bnic81000l
ISTITUTO COMPRENSIVO - IC S.BIVONA,92011610844,Contrada Soccorso,92013,agic83600p@pec.istruzione.it,92011610844,istsc_agic83600p
ISTITUTO COMPRENSIVO - IC S.EUFEMIA EST 3,98157000179,Via G. Sega 3,25135,bsic880006@pec.istruzione.it,98157000179,istsc_bsic880006
ISTITUTO COMPRENSIVO - IC S.G. BOSCO CATANIA,80012210870,Via Leotta 13,95122,ctic8ad007@pec.istruzione.it,80012210870,istsc_ctic8ad007
ISTITUTO COMPRENSIVO - IC S.MARCO DEI C.,91001280626,Piazza Rimembranza 22,82029,bnic826006@pec.istruzione.it,91001280626,istsc_bnic826006
ISTITUTO COMPRENSIVO - IC S.MARIA DEL C. P.BORSELLINO,92011810782,Via Lavinium snc,87020,csic83700r@pec.istruzione.it,92011810782,istsc_csic83700r
ISTITUTO COMPRENSIVO - IC S.P. IN VINCOLI,80106760392,Via Leonardo Da Vinci N. 8 - San Pietro in Vincoli,48125,raic802007@pec.istruzione.it,80106760392,istsc_raic802007
ISTITUTO COMPRENSIVO - IC S.PELLICO/ARLUNO,93527540152,"Piazza Europa, 9",20010,miic860003@pec.istruzione.it,93527540152,istsc_miic860003
ISTITUTO COMPRENSIVO - IC S.PIETRO IN CARIANO,80021480233,Via Mara 3,37029,vric86900d@pec.istruzione.it,80021480233,istsc_vric86900d
ISTITUTO COMPRENSIVO - IC S.SOFIA,92046590409,Via Francesco Arcangeli N. 1,47018,foic812008@pec.istruzione.it,92046590409,istsc_foic812008
ISTITUTO COMPRENSIVO - IC SACILE,91084430932,Viale Zancanaro 56,33077,pnic834007@pec.istruzione.it,91084430932,istsc_pnic834007
ISTITUTO COMPRENSIVO - IC SALGAREDA,94105330263,Piazzale Camillo Cibin 10,31040,tvic85500x@pec.istruzione.it,94105330263,istsc_tvic85500x
ISTITUTO COMPRENSIVO - IC SALIZZOLE 'FRATELLI CORRA'',93142290233,Piazza Castello 5,37056,vric87100d@pec.istruzione.it,93142290233,istsc_vric87100d
ISTITUTO COMPRENSIVO - IC SALO' 'T.OLIVELLI',96034960177,Via Montessori 4,25087,bsic8ac00b@pec.istruzione.it,96034960177,istsc_bsic8ac00b
ISTITUTO COMPRENSIVO - IC SALVATORE QUASIMODO,81000650846,Via Cappellini N.1,92027,agic84900r@pec.istruzione.it,81000650846,istsc_agic84900r
ISTITUTO COMPRENSIVO - IC SAN BIAGIO DI CALLALTA,80019120262,Via 2 Giugno N. 43,31048,tvic832007@pec.istruzione.it,80019120262,istsc_tvic832007
ISTITUTO COMPRENSIVO - IC SAN FILI,98042760789,Via G.Marconi,87037,csic84000l@pec.istruzione.it,98042760789,istsc_csic84000l
ISTITUTO COMPRENSIVO - IC SAN FIOR,82003430269,"Via Isidoro Mel, 8",31020,tvic846005@pec.istruzione.it,82003430269,istsc_tvic846005
ISTITUTO COMPRENSIVO - IC SAN GIORGIO - CATANIA,93105330877,"Stradale San Giorgio, 29",95121,ctic899007@pec.istruzione.it,93105330877,istsc_ctic899007
ISTITUTO COMPRENSIVO - IC SAN GIOVANNI ILARIONE,92011600233,Via De Gasperi,37035,vric81700r@pec.istruzione.it,92011600233,istsc_vric81700r
ISTITUTO COMPRENSIVO - IC SAN GIOVANNI IN F. 'DANTE ALIGHIERI',80004760783,Via San Francesco d'Assisi 152,87055,csic8ax00g@pec.istruzione.it,80004760783,istsc_csic8ax00g
ISTITUTO COMPRENSIVO - IC SAN GIOVANNI IN F. 'F.LLI BANDIERA',98094010786,Via Rovello 20,87055,csic8aw00q@pec.istruzione.it,98094010786,istsc_csic8aw00q
ISTITUTO COMPRENSIVO - IC SAN GIOVANNI IN FIORE ' G. DA FIORE',80004380780,Via Fra Giuseppe,87055,csic8av00x@pec.istruzione.it,80004380780,istsc_csic8av00x
ISTITUTO COMPRENSIVO - IC SAN LUCIDO,86001330785,Via Strada I,87038,csic84100c@pec.istruzione.it,86001330785,istsc_csic84100c
ISTITUTO COMPRENSIVO - IC SAN MARCO ARGENTANO,98094030784,Via V. Emanuele III N.16,87018,csic8ae00x@pec.istruzione.it,98094030784,istsc_csic8ae00x
ISTITUTO COMPRENSIVO - IC SAN MAURO PASCOLI,90056170401,"Via Nenni, 2",47030,foic81700b@pec.istruzione.it,90056170401,istsc_foic81700b
ISTITUTO COMPRENSIVO - IC SAN PIETRO IN GUARANO,98042790786,Via San Bruno,87047,csic857002@pec.istruzione.it,98042790786,istsc_csic857002
ISTITUTO COMPRENSIVO - IC SAN POLO DI PIAVE,80012450260,Via Roma 38,31020,tvic86000b@pec.istruzione.it,80012450260,istsc_tvic86000b
ISTITUTO COMPRENSIVO - IC SAN SOSTI,92011860787,Via Orto Sacramento,87010,csic814004@pec.istruzione.it,92011860787,istsc_csic814004
ISTITUTO COMPRENSIVO - IC SAN VENDEMIANO,82004230262,Via A. De Gasperi 40,31020,tvic847001@pec.istruzione.it,82004230262,istsc_tvic847001
ISTITUTO COMPRENSIVO - IC SAN VITO AL TAGLIAMENTO,91084370930,"Via Stazione, 21",33078,pnic82900q@pec.istruzione.it,91084370930,istsc_pnic82900q
ISTITUTO COMPRENSIVO - IC SAN ZENONE DEGLI EZZELINI,92026890266,Via Antonio Canova 2,31020,tvic862003@pec.istruzione.it,92026890266,istsc_tvic862003
ISTITUTO COMPRENSIVO - IC SANDRIGO G.ZANELLA,80017050248,Via Aldo Moro,36066,viic85900e@pec.istruzione.it,80017050248,istsc_viic85900e
