BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
Comune di Monte San Giovanni Campano,80002470609,p. Guglielmo Marconi 1,03025,protocollo.msgc@pec.ancitel.it,80002470609,c_f620
Comune di Monte San Giovanni in Sabina,00107990574,"Viale Regina Margherita,2",02040,amministrazione.comunemontesangiovanniinsabina@pec.it,00107990574,c_f619
Comune di Monte San Giusto,00134550433,"Via Bonafede, 30",62015,protocollo@pec.comune.montesangiusto.mc.it,00134550433,c_f621
Comune di Monte San Martino,83002470439,"Piazza XX Settembre, 4",62020,montesanmartino@pec.it,83002470439,c_f622
Comune di Monte San Pietrangeli,81001270446,"Piazza Umberto I, 1",63815,comune.montesanpietrangeli@emarche.it,81001270446,c_f626
Comune di Monte San Pietro,80013730371,"Piazza Della Pace, 2",40050,comune.montesanpietro@cert.provincia.bo.it,80013730371,c_f627
Comune di Monte San Savino,00272160516,"Corso Sangallo, 38",52048,comune@pec.citymonte.it,00272160516,c_f628
Comune di Monte San Vito,00182280420,"Via Matteotti, 2",60037,protocollo@pec.comune.montesanvito.an.it,00182280420,c_f634
Comune di Monte Sant'Angelo,83000870713,"Piazza Municipio, 2",71037,protocollo@montesantangelo.it,83000870713,c_f631
Comune di Monte Santa Maria Tiberina,81001650548,"Via S. Croce, 12",06010,comune.montesantamariatiberina@postacert.umbria.it,81001650548,c_f629
Comune di Monte Urano,81000910448,"Piazza Della Liberta', 1",63813,comune.monteurano@emarche.it,81000910448,c_f633
Comune di Monte Vidon Combatte,81000850446,"Via Giacomo Leopardi, 1",63847,comune.montevidoncombatte@emarche.it,81000850446,c_f664
Comune di Monte Vidon Corrado,81001330448,Piazza Osvaldo Licini N. 7,63836,certificata@pec.comune.montevidoncorrado.fm.it,81001330448,c_f665
Comune di Montebello della Battaglia,00273900183,"Via Roma, 51",27054,comune.montebellodellabattaglia@legalpec.it,00273900183,c_f440
Comune di Montebello di Bertona,80001270687,"Piazza Sandro Pertini, 1",65010,finanziariomontebello@pec.it,80001270687,c_f441
Comune di Montebello Ionico,00710360801,Via Portovegno,89064,protocollo.montebello@asmepec.it,00710360801,c_d746
Comune di Montebello sul Sangro,81001740695,Via Terza Traversa 2,66040,comunemontebellosulsangro@emailcertificatapec.it,81001740695,c_h566
Comune di Montebello Vicentino,00288650245,Piazza Italia 1,36054,montebellovicentino.vi@cert.ip-veneto.net,00288650245,c_f442
Comune di Montebelluna,00471230268,"Corso Mazzini, 118",31044,protocollo.comune.montebelluna.tv@pecveneto.it,00471230268,c_f443
Comune di Montebruno,00955060108,"Via San Benedetto Da Norcia, 1",16025,comunemontebruno@pec.it,00955060108,c_f445
Comune di Montebuono,00113280572,"Via Del Municipio, 1",02040,info@pec.comune.montebuono.ri.it,00113280572,c_f446
Comune di Montecalvo in Foglia,00360650410,Piazza Municipio 1,61020,comune.montecalvo@emarche.it,00360650410,c_f450
Comune di Montecalvo Irpino,00176920643,Piazza Porta Della Terra 1,83037,prot.comunemontecalvoirpino@legalkosmos.com,00176920643,c_f448
Comune di Montecalvo Versiggia,84000720189,"Frazione Crocetta, 18",27047,protocollo@pec.comune.montecalvo.pv.it,84000720189,c_f449
Comune di Montecarlo,00197620461,Via Roma 56,55015,comune.montecarlo@postacert.toscana.it,00197620461,c_f452
Comune di Montecarotto,00114600422,"Via Marconi, 11",60036,comune.montecarotto@emarche.it,00114600422,c_f453
Comune di Montecassiano,00218320430,Via G. Rossini 5,62010,comune.montecassiano@emarche.it,00218320430,c_f454
Comune di Montecastello,00334680063,"Via Umberto I , 2",15040,segreteria@pec.comune.montecastello.al.it,00334680063,c_f455
Comune di Montecastrilli,00096090550,"Via Della Resistenza, 8",05026,comune.montecastrilli@postacert.umbria.it,00096090550,c_f457
Comune di Montecatini Terme,00181660473,"Viale Verdi, 46",51016,comune.montecatiniterme@postacert.toscana.it,00181660473,c_a561
Comune di Montecatini Val di Cecina,00344340500,"Via Roma, 1",56040,comune.montecatini.vdc@postacert.toscana.it,00344340500,c_f458
Comune di Montecchia di Crosara,83000930236,Piazza Umberto I N. 56,37030,protocollo.comune.montecchiadicrosara.vr@pecveneto.it,83000930236,c_f461
Comune di Montecchio,81001470558,"Piazza Garibaldi, 24",05020,comune.montecchio@postacert.umbria.it,81001470558,c_f462
Comune di Montecchio Emilia,00441110350,"Piazza Repubblica, 1",42027,montecchio-emilia@cert.provincia.re.it,00441110350,c_f643
Comune di Montecchio Maggiore,00163690241,"v. Roma, 5",36075,montecchiomaggiore.vi@cert.ip-veneto.net,00163690241,c_f464
Comune di Montecchio Precalcino,00428360242,"Viale Don M.Chilese, 14",36030,comunemontecchioprecalcino.vi@legalmail.it,00428360242,c_f465
Comune di Montechiaro d'Acqui,00444150064,"Piazza Battisti, 1",15010,montechiaro.dacqui@cert.ruparpiemonte.it,00444150064,c_f469
Comune di Montechiaro D'Asti,80003690056,"Piazza Umberto I, 9",14025,comune.montechiarodasti.at@legalmail.it,80003690056,c_f468
Comune di Montechiarugolo,92170530346,Piazza Andrea Rivasi 3,43022,protocollo@postacert.comune.montechiarugolo.pr.it,92170530346,c_f473
Comune di Monteciccardo,92033310415,"Via Roma, 33",61024,comune.monteciccardo@emarche.it,92033310415,c_f474
Comune di Montecilfone,82004010706,"Via Roma, 109",86032,comune.montecilfonecb@legalmail.it,82004010706,c_f475
Comune di Montecopiolo,80004090413,"Piazza San Michele Arcangelo,7",61014,comune.montecopiolo@emarche.it,80004090413,c_f478
Comune di Montecorice,81000590653,Via Duca Degli Abruzzi 15,84060,segreteria.montecorice@asmepec.it,81000590653,c_f479
Comune di Montecorvino Pugliano,00555180652,Via Roma 1,84090,sindaco.montecorvinopugliano@pec.it,00555180652,c_f480
Comune di Montecorvino Rovella,00554740654,Piazza Padre Giovanni Da Montecorvino,84096,protocollo@pec.comune.montecorvinorovella.sa.it,00554740654,c_f481
Comune di Montecosaro,80003910439,Via Antonio Gatti N.,62010,comune.montecosaro@emarche.it,80003910439,c_f482
Comune di Montecrestese,00438300030,"Frazione Chiesa, 1",28864,montecrestese@pcert.it,00438300030,c_f483
Comune di Montecreto,83000490363,Via Roma 24,41025,comune@cert.comune.montecreto.mo.it,83000490363,c_f484
Comune di Montedinove,00360220446,"Via Roma, 2",63069,comune.montedinove@emarche.it,00360220446,c_f487
Comune di Montedoro,80002970855,Piazza Umberto I N. 2,93010,sindaco@pec.comune.montedoro.cl.it,80002970855,c_f489
Comune di Montefalcione,92025410645,"Via Cardinale Dell'Olio, 7",83030,ufficiosegreteria.montefalcione@cert.irpinianet.eu,92025410645,c_f491
Comune di Montefalco,82001610540,"Piazza Del Comune, 22",06036,comune.montefalco@postacert.umbria.it,82001610540,c_f492
Comune di Montefalcone Appennino,00357180447,Via San Pietro 27,63855,comune@pec.montefalcone.it,00357180447,c_f493
Comune di Montefalcone di Val Fortore,00254570625,Piazza Medaglia D'Oro,82025,postmaster@pec.montefalconedivalfortore.campania.it,00254570625,c_f494
Comune di Montefalcone nel Sannio,00170280705,"Via Vincenzo De Fanis Vico I, 1",86033,comune.montefalconenelsannio@pec.leonet.it,00170280705,c_f495
Comune di Montefano,00137890430,"Corso Carradori, 26",62010,comune@pec.comune.montefano.mc.it,00137890430,c_f496
Comune di Montefelcino,00360630412,"Piazza Francesca Da Rimini, 1",61030,comunemontefelcino@pecitaly.it,00360630412,c_f497
Comune di Monteferrante,81001690692,"Corso Umberto I,42",66040,comune.monteferrante@pec.it,81001690692,c_f498
Comune di Montefiascone,00088870563,"Largo Plebiscito, 1",01027,protocollo@pec.comune.montefiascone.vt.it,00088870563,c_f499
Comune di Montefino,81000330670,"Via Roma, 2",64030,protocollo@pec.comune.montefino.te.it,81000330670,c_f500
Comune di Montefiore Conca,82005750409,Via Roma 3,47834,comune.montefiore-conca@legalmail.it,82005750409,c_f502
Comune di Montefiore dell'Aso,00291360444,"Piazza Della Repubblica, 2",63062,segreteriamfa@emarche.it,00291360444,c_f501
Comune di Montefiorino,00495090367,"Via Rocca, 1",41045,comune.montefiorino@pec.it,00495090367,c_f503
Comune di Monteflavio,86001870582,"Via 4 Novembre, 24",00010,protocollo.comune.monteflavio@pec.it,86001870582,c_f504
Comune di Monteforte Cilento,84000750657,Via Orto Delle Castagne,84060,protocollo@pec.comune.montefortecilento.sa.it,84000750657,c_f507
Comune di Monteforte D'Alpone,00278010236,"Piazza Silvio Venturi, 24",37032,pec@pec.comune.montefortedalpone.vr.it,00278010236,c_f508
Comune di Monteforte Irpino,00238090641,Via Lofreddo,83024,protocollo.monteforteirpino.av@asmepec.it,00238090641,c_f506
Comune di Montefortino,00400660445,Via Roma 21,63858,comune.montefortino@emarche.it,00400660445,c_f509
Comune di Montefranco,00092290550,"Via Di Mezzo, 1",05030,comune.montefranco@postacert.umbria.it,00092290550,c_f510
Comune di Montefredane,80009310642,Piazza Municipio 6,83030,protocollo.montefredane@pec.net,80009310642,c_f511
Comune di Montefusco,80004190643,"Piazza Castello, 15",83030,anagrafe.montefusco@asmepec.it,80004190643,c_f512
Comune di Montegabbione,81001530559,"Via Achille Lemmi, 5",05010,comune.montegabbione@postacert.umbria.it,81001530559,c_f513
Comune di Montegalda,00545030249,"P.zza Marconi, 40",36047,comune.montegalda.vi@pecveneto.it,00545030249,c_f514
Comune di Montegaldella,00546830241,Via Roma 19,36047,MONTEGALDELLA.VI@CERT.IP-VENETO.NET,00546830241,c_f515
Comune di Montegallo,00357070440,"Frazione Balzo Piazza Taliani, 5",63094,comune.montegallo@emarche.it,00357070440,c_f516
Comune di Montegioco,00460500069,"Frazione Palazzo, 20",15050,protocollo@pec.comune.montegioco.al.it,00460500069,c_f518
Comune di Montegiordano,81000570788,"Via Giovanni XXIII, 29",87070,sindaco.montegiordano.cs@legalmail.it,81000570788,c_f519
Comune di Montegiorgio,81002030443,"Piazza Matteotti, 33",63833,comune.montegiorgio@emarche.it,81002030443,c_f520
Comune di Montegranaro,00218260446,P.zza Mazzini 1,63812,segreteria@pec.comune.montegranaro.fm.it,00218260446,c_f522
Comune di Montegridolfo,00613010404,Via Roma 2,47837,comune.montegridolfo@legalmail.it,00613010404,c_f523
Comune di Montegrino Valtravaglia,00225500123,Via V. Veneto 9,21010,comune.montegrino@legalmail.it,00225500123,c_f526
Comune di Montegrosso d'Asti,82000150050,"Via Re Umberto,60",14048,protocollo.montegrosso.dasti@cert.ruparpiemonte.it,82000150050,c_f527
Comune di Montegrosso Pian Latte,00246350086,"Piazza Ai Caduti, 1",18025,pec@pec.comune.montegrossopianlatte.im.it,00246350086,c_f528
Comune di Montegrotto Terme,80009590284,"Piazza Roma, 1",35036,protocollo@pec.montegrotto.org,80009590284,c_f529
Comune di Monteiasi,80010770735,"Via Crispi, 1",74020,protocollo.comune.monteiasi@pec.rupar.puglia.it,80010770735,c_f531
Comune di Montelabbate,00358330413,Via Roma 2,61025,comune@pec.montelabbate.net,00358330413,c_f533
Comune di Montelanico,01165490580,"Piazza Vittorio Emanuele II, 31",00030,protocollo@pec.comune.montelanico.roma.it,01165490580,c_f534
Comune di Montelapiano,81002650695,"Via Roma, 1",66040,comunemontelapiano@pec.it,81002650695,c_f535
Comune di Monteleone d'Orvieto,81001390558,"Piazza Del Municipio, 5",05017,comune.monteleonedorvieto@postacert.umbria.it,81001390558,c_f543
Comune di Monteleone di Fermo,81001850445,"Via Garibaldi, 9",63841,monteleonedifermo@pec.it,81001850445,c_f536
Comune di Monteleone di Puglia,94012430719,"Piazza Municipio, 5",71020,comune.monteleonedipuglia.fg@anutelpec.it,94012430719,c_f538
Comune di Monteleone di Spoleto,84002570541,"Corso V. Emanuele, 18",06045,comune.monteleonedispoleto@postacert.umbria.it,84002570541,c_f540
Comune di Monteleone Rocca Doria,00222250904,"Via S. Antonio, 1",07010,protocollo@pec.comune.monteleoneroccadoria.ss.it,00222250904,c_f542
Comune di Monteleone Sabino,00113390579,Via Lucio Mummio 11,02033,protocollo@pec.comune.monteleonesabino.ri.it,00113390579,c_f541
Comune di Montelepre,00533320826,Via Castrenze Di Bella N. 60,90040,protocollo@pec.comune.montelepre.pa.it,00533320826,c_f544
Comune di Montelibretti,02457650584,Piazza Della Repubblica 1,00010,montelibretti@pec.it,02457650584,c_f545
Comune di Montella,00235250644,"Piazza Degli Irpini, 1",83048,protocollo.montella@asmepec.it,00235250644,c_f546
Comune di Montello,95001650167,"Via Brevi, 2",24060,comunemontello@halleycert.it,95001650167,c_f547
Comune di Montelongo,00070360706,"Via Roma, 68",86040,comune.montelongocb@legalmail.it,00070360706,c_f548
Comune di Montelparo,81000670448,"Via Roma, 51",63853,comune.montelparo@emarche.it,81000670448,c_f549
Comune di Montelupo Albese,81000830042,"Via Umberto, 4",12050,comune.montelupoalbese.cn@legalmail.it,81000830042,c_f550
Comune di Montelupo Fiorentino,00614510485,vle Centro Fiori 34,50056,comune.montelupo-fiorentino@postacert.toscana.it,00614510485,c_f551
Comune di Montelupone,00132110438,"Piazza Del Comune, 1",62010,comune.montelupone.mc@legalmail.it,00132110438,c_f552
Comune di Montemaggiore al Metauro,81001290410,"P.zza Italia, 11",61030,comune.montemaggiore@pecitaly.it,81001290410,c_f555
Comune di Montemaggiore Belsito,96004190821,"Piazza Roma, 7",90020,protocollo@pec.comune.montemaggiorebelsito.pa.it,96004190821,c_f553
Comune di Montemagno,80003710052,Vicolo I 1,14030,comune.montemagno@pec.it,80003710052,c_f556
Comune di Montemale di Cuneo,80004730042,Via Roma 23,12025,montemale.di.cuneo@cert.ruparpiemonte.it,80004730042,c_f558
Comune di Montemarano,80010870642,Piazza Del Popolo,83040,protocollo.mont@pec.it,80010870642,c_f559
Comune di Montemarciano,00161090428,"Via Umberto I, 20",60018,protocollo@cert.comune.montemarciano.ancona.it,00161090428,c_f560
Comune di Montemarzino,00460510068,"Via Iv Novembre, 9",15050,montemarzino@cert.ruparpiemonte.it,00460510068,c_f562
Comune di Montemesola,80010090738,"Via Roma,23",74020,sindaco.comunemontemesola@pec.rupar.puglia.it,80010090738,c_f563
Comune di Montemezzo,00711160135,Via Chiesa,22010,comunemontemezzo@pec.provincia.como.it,00711160135,c_f564
Comune di Montemignaio,00268100518,"Via Pieve, 45",52010,comune.montemignaio@postacert.toscana.it,00268100518,c_f565
Comune di Montemiletto,80003770643,"Via Roma,2",83038,comunedimontemiletto@legalmail.it,80003770643,c_f566
Comune di Montemilone,00207470766,"Largo Regina Elena, 2",85020,comunemontemilone@cert.ruparbasilicata.it,00207470766,c_f568
Comune di Montemitro,00192880706,"Via Makarska, 11",86030,montemitrocomune@pec.it,00192880706,c_f569
Comune di Montemonaco,00357080449,Piazza Risorgimento N. 5,63088,comunemontemonaco.protocollo@pec.it,00357080449,c_f570
Comune di Montemurlo,00584640486,Piazza della Repubblica 1,59013,comune.montemurlo@postacert.toscana.it,00584640486,c_f572
Comune di Montemurro,81000050765,Piazza Garibaldi,85053,protocollo@pec.comune.montemurro.pz.it,81000050765,c_f573
Comune di Montenars,01322440304,"Borgo Isola, 2",33010,comune.montenars@certgov.fvg.it,01322440304,c_f574
Comune di Montenero di Bisaccia,82004330708,"Piazza Della Liberta', 4",86036,comune.montenerodibisacciacb@legalmail.it,82004330708,c_f576
Comune di Montenero Sabino,00121390579,"Piazza Del Municipio, 2",02040,info@pec.comune.montenerosabino.ri.it,00121390579,c_f579
Comune di Montenero Val Cocchiara,80001970948,"Piazzale Sandro Pertini, 1",86080,ufficiofinanziario@pec.comune.montenerovalcocchiara.is.it,80001970948,c_f580
Comune di Montenerodomo,00253540694,Piazza Benedetto Croce,66010,comune.montenerodomo.ch@halleycert.it,00253540694,c_f578
Comune di Monteodorisio,83002050694,"Via Vittorio Emanuele Iii, 1",66050,servizifinanziari@comunemonteodorisio.legalmail.it,83002050694,c_f582
Comune di Montepaone,00297260796,Via Luigi Rossi n. 35,88060,protocollo@pec.comune.montepaone.cz.it,00297260796,c_f586
Comune di Monteparano,80011610732,"Via Trento, N. 34",74020,statocivile.comune.monteparano@pec.rupar.puglia.it,80011610732,c_f587
Comune di Monteprandone,00376950440,"Piazza Dell' Aquila, 1",63076,comune.monteprandone@emarche.it,00376950440,c_f591
Comune di Montepulciano,00223000522,"Piazza Grande, 1",53045,comune.montepulciano@pec.consorzioterrecablate.it,00223000522,c_f592
Comune di Monterchi,00197650518,"Piazza Umberto Primo, 1",52035,comune.monterchi@postacert.toscana.it,00197650518,c_f594
Comune di Montereale,00096510664,Via Condotti,67015,segreteria.montereale@legalmail.it,00096510664,c_f595
Comune di Montereale Valcellina,81000690933,"Via Marziano Ciotti, 122",33086,comune.monterealevalcellina@certgov.fvg.it,81000690933,c_f596
Comune di Monterenzio,80013710373,Piazza Guerrino De Giovanni 1,40050,comune.monterenzio@cert.provincia.bo.it,80013710373,c_f597
Comune di Monteriggioni,00224550525,"Via Cassia Nord, 150",53035,comunemonteriggioni@postacert.toscana.it,00224550525,c_f598
Comune di Monteroduni,80001790940,Piazza Municipio N. 1,86075,comune.monteroduni@pec.it,80001790940,c_f601
Comune di Monteroni D'Arbia,00229690524,Via Roma 87,53014,comune.monteronidarbia@postacert.toscana.it,00229690524,c_f605
Comune di Monteroni di Lecce,93003530750,Piazza Falconieri,73047,protocollogenerale.comune.monteroni@pec.rupar.puglia.it,93003530750,c_f604
Comune di Monterosi,80005310562,Via Urbano Del Drago 37,01030,comunedimonterosi@pec.it,80005310562,c_f606
Comune di Monterosso al Mare,00192420115,"Piazza Garibaldi, 35",19016,protocollo@pec.comune.monterosso.sp.it,00192420115,c_f609
Comune di Monterosso Almo,92005940884,Piazza San Giovanni N 9,97010,protocollo@pec.comune.monterosso-almo.rg.it,92005940884,c_f610
Comune di Monterosso Calabro,00363920794,"Via MARGHERITA, 52",89819,protocollo.monterossocalabro@asmepec.it,00363920794,c_f607
Comune di Monterosso Grana,80004770048,Via Mistral n. 22,12020,monterosso.grana@cert.ruparpiemonte.it,80004770048,c_f608
Comune di Monterotondo,80140110588,"Piazza A. Frammartino, 4",00015,comune.monterotondo.rm@pec.it,80140110588,c_f611
Comune di Monterotondo Marittimo,81000870535,"Via Bardelloni, 64",58025,comune.monterotondomarittimo@postacert.toscana.it,81000870535,c_f612
Comune di Monterubbiano,00357030444,"Via Trento E Trieste, 1",63825,monterubbiano@pec.ucvaldaso.it,00357030444,c_f614
Comune di Montesano Salentino,81003510757,Via Monticelli 45,73030,protocollo.comune.montesanosalentino@pec.rupar.puglia.it,81003510757,C_F623
Comune di Montesano sulla Marcellana,83002290654,"P.zza Filippo Gagliardi, 1",84033,protocollo@pec.comune.montesano.sa.it,83002290654,c_f625
Comune di Montesarchio,80000980625,Borgo San Francesco,82016,protocollo@pec.comune.montesarchio.bn.it,80000980625,c_f636
Comune di Montescaglioso,80001380775,"Via C. Venezia, n. 1",75024,protocollo@pec.comune.montescaglioso.mt.it,80001380775,c_f637
Comune di Montescano,84000670186,Via Roncole 1,27040,comune.montescano@legalpec.it,84000670186,c_f638
Comune di Montescheno,83001910039,Frazione Cresti 68,28843,comune.montescheno.vb@legalmail.it,83001910039,c_f639
Comune di Montescudaio,83002110506,"Via Della Madonna, 37",56040,comune.montescudaio@postacert.toscana.it,83002110506,c_f640
Comune di Montescudo - Monte Colombo,91158830405,"Piazza Malatesta, 14",47854,comune.montescudo-montecolombo@legalmail.it,91158830405,c_m368
Comune di Montese,00273460360,Via Panoramica 60,41055,comunemontese@cert.comune.montese.mo.it,00273460360,c_f642
Comune di Montesegale,00485460182,"Piazza Del Municipio Eroi Di Nassiriya, 1",27052,comune.montesegale@pec.regione.lombardia.it,00485460182,c_f644
Comune di Montesilvano,00193460680,Piazza Diaz N 1,65015,protocollo@comunemontesilvano.legalmail.it,00193460680,c_f646
Comune di Montespertoli,01175300480,"Piazza Del Popolo, 1",50025,comune.montespertoli@postacert.toscana.it,01175300480,c_f648
Comune di Monteu da Po,82501830010,Via Municipio 3,10020,protocollo.comune.monteudapo@pec.it,82501830010,c_f651
Comune di Monteu Roero,81000510040,"Piazza Roma, 6",12040,monteu.roero@cert.ruparpiemonte.it,81000510040,c_f654
