BusinessName,TaxCode,RegisteredOffice,ZipCode,digitalAddress,vatNumber,recipientCode
Comune di San Leucio del Sannio,80000490625,Piazza Municipio,82010,protocollogenerale.sanleuciodelsannio@asmepec.it,80000490625,c_h953
Comune di San Lorenzello,81002060622,"Piazza Filippo Lavorgna, 2",82030,protocollo.sanlorenzello@asmepec.it,81002060622,c_h955
Comune di San Lorenzo,00283710804,"Piazza Bruno Rossi, 1",89069,protocollo.sanlorenzo@asmepec.it,00283710804,c_h959
Comune di San Lorenzo al Mare,00246170088,"Via Aurelia,70",18017,sanlorenzoalmare.im@cert.legalmail.it,00246170088,ch956
Comune di San Lorenzo Bellizzi,81000490789,"Piazza B. Croce, 12",87070,sanlorenzobellizzicomune@pec.it,81000490789,c_h961
Comune di San Lorenzo del Vallo,01334140785,Viale Della Liberta' 123,87040,sanlorenzodelvallo@asmepec.it,01334140785,c_h962
Comune di San Lorenzo di Sebato,81007460215,"Piazza Franz Hellweger, 2",39030,stlorenzen.slorenzo@legalmail.it,81007460215,c_h956
Comune di San Lorenzo Dorsino,02362480226,"Piazza Delle Sette Ville, 4",38078,comune@pec.comune.sanlorenzodorsino.tn.it,02362480226,c_m345
Comune di San Lorenzo in Campo,81001790419,"Piazza Umberto I, 17",61047,comune.sanlorenzoincampo@pec.it,81001790419,c_h958
Comune di San Lorenzo Isontino,00123480311,"Via Boschetto, 1",34070,comune.sanlorenzoisontino@certgov.fvg.it,00123480311,c_h964
Comune di San Lorenzo Maggiore,81002300622,Via S. Maria 43/A,82034,prot.slm@asmepec.it,81002300622,c_h967
Comune di San Lorenzo Nuovo,00238480560,"Piazza Europa, 31",01020,comunesanlorenzonuovo@pec.it,00238480560,c_h969
Comune di San Luca,81002990802,Corso Corrado Alvaro N. 2,89030,serviziofatture.sanluca@asmepec.it,81002990802,c_h970
Comune di San Lucido,86001410785,Via Filippo Giuliani,87038,fatturazione.elettronica.sanlucido.cs@asmepec.it,86001410785,c_h971
Comune di San Lupo,81002270627,"Via Fontanelle, 2",82034,info@pec.comune.sanlupo.bn.it,81002270627,c_h973
Comune di San Mango D'Aquino,00298010794,Piazza Municipio N. 1,88040,protocollo@pec.comunedisanmangodaquino.it,00298010794,c_h976
Comune di San Mango Piemonte,80018830655,Via Roma 5,84090,prot.sanmangopiemonte@asmepec.it,80018830655,c_h977
Comune di San Mango Sul Calore,00263850646,Via Cesare Battisti 1,83050,sindaco.sanmangosulcalore@pec.it,00263850646,c_h975
Comune di San Marcellino,81001610617,"Piazza Municipio, 1",81030,protocollo.sanmarcellino@asmepec.it,81001610617,c_h978
Comune di San Marcello,82002470423,"Via Matteotti, 20",60030,comune.sanmarcello@emarche.it,82002470423,c_h979
Comune di San Marcello Pistoiese,00135600476,"Via Pietro Leopoldo, 10-24",51028,comune.sanmarcellopistoiese@pec.it,00135600476,c_h980
Comune di San Marcello Piteglio,90060110476,"Via Pietro Leopoldo, 24",51028,comunedisanmarcellopiteglio@pec.it,90060110476,cdsmpi
Comune di San Marco Argentano,00389920786,"Via Roma, 14",87018,segreteria.sanmarcoargentano@asmepec.it,00389920786,c_h981
Comune di San Marco d'Alunzio,84004040832,Via Garibaldi,98070,comune.sanmarcodalunzio@pec.it,84004040832,c_h982
Comune di San Marco Dei Cavoti,00127190627,Piazza Risorgimento 22,82029,protocollo@pec.comune.sanmarcodeicavoti.bn.it,00127190627,c_h984
Comune di San Marco Evangelista,00287060610,"Via Foresta, 25",81020,protocollo@pec.comune.sanmarcoevangelista.ce.it,00287060610,c_f043
Comune di San Marco In Lamis,84001130719,Via Taranto,71014,protocollo@pec.comune.sanmarcoinlamis.fg.it,84001130719,c_h985
Comune di San Marco La Catola,82000990711,"Via Municipio, 38",71030,demografico@pec.comune.sanmarcolacatola.fg.it,82000990711,c_h986
Comune di San Martino al Tagliamento,00203720933,"Piazza Umberto I, 1",33098,comune.sanmartinoaltagliamento@certgov.fvg.it,00203720933,c_h999
Comune di San Martino Alfieri,80003890052,"Piazza Caduti, 3",14010,san.martino.alfieri@cert.ruparpiemonte.it,80003890052,c_h987
Comune di San Martino Buon Albergo,00333790236,"Piazza Del Popolo, 36",37036,comune.sanmartinobuonalbergo.vr@pecveneto.it,00333790236,c_i003
Comune di San Martino Canavese,84003870015,Piazza Marconi 1,10010,ragioneria.san.martino.canavese@cert.ruparpiemonte.it,84003870015,c_h997
Comune di San Martino D'Agri,00953810769,"Via Mercato, 43",85030,comune.sanmartinodagri@cert.ruparbasilicata.it,00953810769,c_h994
Comune di San Martino dall'Argine,00416220200,Via Garibaldi 6,46010,comune.sanmartinodallargine@pec.regione.lombardia.it,00416220200,sma_mn
Comune di San Martino del Lago,00305440190,"Via Roma, 36",26040,comune.sanmartinodellago@pec.regione.lombardia.it,00305440190,c_i007
Comune di San Martino di Finita,00404280786,Piazza Municipio N. 5,87010,protocollo.sanmartinodifinita@asmepec.it,00404280786,c_h992
Comune di San Martino di Lupari,81000530287,Largo Europa N. 5,35018,sanmartinodilupari.pd@cert.ip-veneto.net,81000530287,c_i008
Comune di San Martino di Venezze,80001690298,"Piazza Aldo Moro, 1",45030,segreteria@pec.comune.sanmartinodivenezze.ro.it,80001690298,c_h996
Comune di San Martino In Badia,81005890215,Str. Tor 25,39030,stmartinthurn.smartinobadia@legalmail.it,81005890215,c_h988
Comune di San Martino in Passiria,82003270210,"Via Del Villaggio, 6",39010,stmartinpasseier.smartinopassiria@legalmail.it,82003270210,c_h989
Comune di San Martino in Pensilis,00067510701,"Largo Baronale, 15",86046,comune.sanmartinoinpensiliscb@legalmail.it,00067510701,c_h990
Comune di San Martino In Rio,00441100351,"Corso Umberto I, 22",42018,sanmartinoinrio@cert.provincia.re.it,00441100351,c_i011
Comune di San Martino In Strada,84507970154,"Piazza Unita' d'Italia, 5",26817,sanmartinoinstrada@cert.elaus2002.net,84507970154,c_i012
Comune di San Martino Sannita,80000790628,Piazza Roma 1,82010,sanmartinosannita@pec.cstsannio.it,80000790628,c_i002
Comune di San Martino Siccomario,00466390184,"Via Roma, 1",27028,protocollo@pec.comune.sanmartino.pv.it,00466390184,c_i014
Comune di San Martino sulla Marrucina,00261340699,Via Piano Della Chiesa 1,66010,protocollo@pec.sanmartinosm.it,00261340699,c_h991
Comune di San Martino Valle Caudina,80013570645,Piazza G. Del Balzo,83018,protocollo.sanmartinovc@asmepec.it,80013570645,c_i016
Comune di San Marzano di San Giuseppe,80010650739,"Piazza Universitario Angelo Casalini, 9",74020,protocollo@pec.comunesanmarzano.ta.it,80010650739,c_i018
Comune di San Marzano Oliveto,00190300053,Via Umberto I N 2,14050,comune.sanmarzanooliveto.at@legalmail.it,00190300053,c_i017
Comune di San Marzano sul Sarno,80022740650,Piazza Umberto I,84010,protocollocomunedisanmarzanosulsarno@pec.ancitel.it,80022740650,c_l323
Comune di San Massimo,00066290701,Via Roma,86027,comune.sanmassimo@pec.it,00066290701,c_i023
Comune di San Maurizio Canavese,01126920014,"Piazza Martiri Della Liberta', 1",10077,protocollo@pec.comune.sanmauriziocanavese.to.it,01126920014,c_i024
Comune di San Maurizio d'Opaglio,00344700034,"Piazza 1 Maggio, 4",28017,protocollo@pec.comune.sanmauriziodopaglio.no.it,00344700034,c_i025
Comune di San Mauro Castelverde,02917610822,"Piazza Municipio, 11",90010,comune.sanmaurocastelverde.pa@pec.it,02917610822,c_i028
Comune di San Mauro Cilento,81001210657,Via Serra 18,84070,protocollo.sanmaurocilento@asmepec.it,81001210657,C_I031
Comune di San Mauro di Saline,00669300238,"Piazza G. Marconi, 1",37030,comune.sanmaurodisaline.vr@pecveneto.it,00669300238,c_h712
Comune di San Mauro Forte,83000570776,"Via Pietro Marsilio, 45",75010,comune.sanmauroforte.mt@pec.it,83000570776,c_i029
Comune di San Mauro La Bruca,84001670656,"Via Oberdan, 1",84070,comune.sanmaurolabruca@asmepec.it,84001670656,c_i032
Comune di San Mauro Marchesato,00312790793,Via San Rocco,88831,ufficiotecnico.sanmauromarchesato@asmepec.it,00312790793,c_i026
Comune di San Mauro Pascoli,81001550409,"Piazza Mazzini, 3",47030,comune.sanmauropascoli@cert.provincia.fc.it,81001550409,c_i027
Comune di San Mauro Torinese,01113180010,"Via Martiri Della Liberta', 150",10099,protocollo@cert.comune.sanmaurotorinese.to.it,01113180010,c_i030
Comune di San Michele Al Tagliamento,00325190270,"Piazza della Liberta', 2",30028,comune.sanmichelealtagliamento.ve@pecveneto.it,00325190270,c_i040
Comune di San Michele all'Adige,00141660225,Via della Prepositura n. 1,38010,certificata@pec.comune.sanmichelealladige.tn.it,00141660225,c_i042
Comune di San Michele di Ganzaria,82002180873,Via Roma N. 82,95040,prot.gen@pec.comune.sanmichelediganzaria.ct.it,82002180873,c_h805
Comune di San Michele di Serino,80003330646,Via Roma 64,83020,protocollo.sanmichelediserino@asmepec.it,80003330646,c_i034
Comune di San Michele Mondovi',00460690043,Via Roma N.01,12080,info@pec.comunesanmichelemondovi.it,00460690043,c_i037
Comune di San Michele Salentino,81002890747,Via Pascoli N. 1,72018,segreteria.comune.sanmichelesal.br@pec.rupar.puglia.it,81002890747,c_i045
Comune di San Miniato,82000250504,Via Vittime del Duomo n.8,56028,comune.sanminiato.pi@postacert.toscana.it,82000250504,c_i046
Comune di San Nazario,00223800244,Via Roma 56,36020,sannazario.vi@cert.ip-veneto.net,00223800244,c_i047
Comune di San Nazzaro,80001310624,Via Salita Chiesa,82018,protocollo@pec.comune.sannazzaro.bn.it,80001310624,c_i049
Comune di San Nazzaro Sesia,00364600031,"Piazza Vittorio Veneto, 1",28060,san.nazzaro.sesia@cert.ruparpiemonte.it,00364600031,c_i052
Comune di San Nazzaro Val Cavargna,00709680136,Via Don Luigi Gabbani 168 C,22010,comune.snazzarovc@pec.regione.lombardia.it,00709680136,c_i051
Comune di San Nicandro Garganico,84001770712,"Corso Garibaldi, 54",71015,protocollo.sannicandrog@cittaconnessa.it,84001770712,c_i054
Comune di San Nicola Arcella,00345230783,"Via Nazionale, 5",87020,protocollo.sannicolaarcella@asmepec.it,00345230783,c_i060
Comune di San Nicola Baronia,81002530640,Via Vittorio Veneto N. 21,83050,ragsannicolabaronia@pec.it,81002530640,c_i061
Comune di San Nicola Da Crissa,00323900795,Via Fiorentino,89821,protocollo.sannicoladacrissa@asmepec.it,00323900795,c_i058
COMUNE DI SAN NICOLA DELL'ALTO,81004310793,Via Skanderberg,88817,comune.sannicoladellalto@asmepec.it,81004310793,c_i057
Comune di San Nicola La Strada,00294190616,"Piazza Municipio, 1",81020,protocollo@pec.comune.sannicolalastrada.ce.it,00294190616,c_i056
Comune di San Nicola Manfredi,80000730624,"Via Roma, 44",82010,protocollo@pec.comune.sannicolamanfredi.bn.it,80000730624,c_i062
Comune di San Nicolo' D'Arcidano,00070950951,Piazza Della Liberta' N. 1,09097,protocollo@pec.comune.sannicolodarcidano.or.it,00070950951,c_a368
Comune di San Nicolo' di Comelico,00197180250,"Via Capoluogo, 7",32040,comune.sannicolo.bl@pecveneto.it,00197180250,c_i063
Comune di San Nicolo' Gerrei,80015950928,Piazza S. Naitza,09040,sngerreiufficioprotocollo@pec.it,80015950928,c_g383
Comune di San Pancrazio,82007130212,Via del Paese 64,39010,stpankraz.spancrazio@legalmail.it,82007130212,c_i065
Comune di San Pancrazio Salentino,80007350749,"Piazza Umberto I, 5",72026,protocollo.comunesanpancraziosalentino@pec.rupar.puglia.it,80007350749,c_i066
Comune di San Paolo,01456960176,"Piazza Aldo Moro, 27",25020,comune.sanpaolo@pec.regione.lombardia.it,01456960176,c_g407
Comune di San Paolo Albanese,82000490761,"Via A. Smilari, 19",85030,comune.sanpaoloalbanese@pec.it,82000490761,c_b906
Comune di San Paolo Bel Sito,84004570630,"Via Tommaso Vitale, 36",80030,protocollo.sanpaolobelsito@pec.it,84004570630,c_i073
Comune di San Paolo D'Argon,00288640162,"Piazza del Filatoio, 3",24060,web@pec.comune.sanpaolodargon.bg.it,00288640162,c_b310
Comune di San Paolo di Civitate,84002090714,Piazza Padre Pio Nr. 1,71010,protocollo@pec.comune.sanpaolodicivitate.fg.it,84002090714,c_i072
Comune di San Paolo di Jesi,82002630422,"Piazzale Domenico Ricci, 1",60038,protocollo@pec.comunesanpaolodijesi.it,82002630422,c_io71
Comune di San Paolo Solbrito,80003910058,"Piazza Lino Rissone, 1",14010,sanpaolosolbrito@postemailcertificata.it,80003910058,c_i076
Comune di San Pellegrino Terme,00306690165,"Viale Papa Giovanni XXIII, 20",24016,comune.sanpellegrinoterme@pec.regione.lombardia.it,00306690165,c_i079
Comune di San Pier d'Isonzo,00123390312,"Via Roma, 39",34070,comune.sanpierdisonzo@certgov.fvg.it,00123390312,c_i082
Comune di San Pier Niceto,82001020831,"Via Diaz, 20",98045,comunesanpierniceto@pec.comune.sanpierniceto.me.it,82001020831,c_i084
Comune di San Piero Patti,86000390830,Piazza De Gasperi,98068,protocollo@pec.comune.sanpieropatti.me.it,86000390830,c_i086
Comune di San Pietro a Maida,00296600794,Viale I Maggio,88025,protocollo.sanpietroamaida@asmepec.it,00296600794,c_i093
Comune di San Pietro Al Natisone,00495910309,"Via Alpe Adria, 56",33049,comune.sanpietroalnatisone@certgov.fvg.it,00495910309,c_i092
Comune di San Pietro Al Tanagro,00533680658,P.zza E. Quaranta 1,84030,postacert@pec.comune.sanpietroaltanagro.sa.it,00533680658,c_i089
Comune di San Pietro Apostolo,00296580798,"Via Giuseppe Garibaldi, 124",88040,sindacocomunesanpietroapostolo@asmepec.it,00296580798,c_i095
Comune di San Pietro Avellana,80002690941,Via Roma N. 2,86088,comunedisanpietroavellana@pec-leonet.it,80002690941,c_i096
Comune di San Pietro Clarenza,80008250872,Via Rimembranze,95030,protocollo@pec.comunesanpietroclarenza.it,80008250872,c_i098
Comune di San Pietro di Cadore,83002170252,Piazza Roma 2,32040,comune.sanpietrodicadore@pec.it,83002170252,c_I088
Comune di San Pietro di Carida',82001330800,"Largo dei Nobili, snc",89020,comunesanpietrodicarida@asmepec.it,82001330800,c_i102
Comune di San Pietro di Feletto,00545580268,"Via Marconi, 3",31020,segreteria.comune.sanpietrodifeletto.tv@pecveneto.it,00545580268,c_i103
Comune di San Pietro di Morubio,82002650230,"Via Motta, 2",37050,protocollo.sanpietromorubio@legalmail.it,82002650230,c_i105
Comune di San Pietro in Amantea,86000590785,Piazza IV Novembre N. 15,87030,sindaco.sanpietroinamantea@asmepec.it,86000590785,c_i108
Comune di San Pietro In Cariano,00261520233,Via Chopin 3,37029,sanpietroincariano.vr@cert.ip-veneto.net,00261520233,c_i109
Comune di San Pietro In Casale,80062730371,"Via G. Matteotti, 154",40018,comune.sanpietroincasale@pec.renogalliera.it,80062730371,c_i110
Comune di San Pietro In Cerro,00222560336,"Via Roma, 31/2",29010,comune.sanpietroincerro@legalmail.it,00222560336,c_g788
Comune di San Pietro In Gu,81000550285,"Piazza Prandina, 37",35010,protocollo@pec.comune.sanpietroingu.pd.it,81000550285,c_i107
Comune di San Pietro in Guarano,80004710788,"Via Largo Municipio,1",87047,comunesanpietroinguarano@pec.it,80004710788,c_i114
Comune di San Pietro In Lama,80008630750,Via Milano,73010,comunesanpietroinlama@pec.rupar.puglia.it,80008630750,c_i115
Comune di San Pietro Infine,80008930614,Piazza Risorgimento,81049,prot.sanpietroinfine@asmepec.it,80008930614,C_i113
Comune di San Pietro Mosezzo,00415190032,"Via Marinone, 13",28060,segreteria.sanpietromosezzo@pcert.it,00415190032,c_i116
Comune di San Pietro Mussolino,81001390244,"Via Chiesa Nuova, 3",36070,comune.sanpietromussolino.vi@pecveneto.it,81001390244,c_i117
Comune di San Pietro Val Lemina,85002770015,"Piazza Resistenza, 11",10060,demografico.sanpietro@pec.it,85002770015,c_i090
Comune di San Pietro Vernotico,80001910746,Piazza Giovanni Falcone,72027,protocollo@pec.spv.br.it,80001910746,c_i119
Comune di San Pietro Viminario,00669560286,Via G. Marconi 26,35020,sanpietroviminario.pd@cert.ip-veneto.net,00669560286,c_i120
Comune di San Pio Delle Camere,00197690662,Via Grande N. 4,67020,demografici.sanpiodellecamere.aq@legalmail.it,00197690662,c_i121
Comune di San Polo D'Enza,00445450356,"Piazza IV Novembre, 1",42020,sanpolodenza@cert.provincia.re.it,00445450356,c_i123
Comune di San Polo Dei Cavalieri,86001990588,"Via Due Giugno, 1",00010,protocollo@pec.comune.sanpolodeicavalieri.rm.it,86001990588,c_i125
Comune di San Polo di Piave,80012050268,"Via Mura, 1",31020,comune.sanpolodipiave@legalmail.it,80012050268,c_i124
Comune di San Polo Matese,80003330703,Via Roma 6,86020,comune.sanpolomatesecb@legalmail.it,80003330703,c_i122
Comune di San Ponso,83501390013,"Piazza Martiri Della Liberta', 1",10080,san.ponso@cert.ruparpiemonte.it,83501390013,c_i126
Comune di San Possidonio,00221750367,"Piazza Andreoli, 1",41039,comunesanpossidonio@cert.comune.sanpossidonio.mo.it,00221750367,c_i128
Comune di San Potito Sannitico,82000950616,Piazza Della Vittoria 3,81016,ragioneria.sanpotito@asmepec.it,82000950616,c_i130
Comune di San Potito Ultra,80012630648,Piazza Baroni Amatucci 18,83050,protocollo.sanpotitoultra@asmepec.it,80012630648,c_i129
Comune di San Prisco,00146680616,"Via M. Monaco, 92",81054,protocollo@pec.comune.sanprisco.caserta.it,00146680616,c_i131
Comune di San Procopio,82000050805,"Piazza Vittorio Veneto, 1",89020,protocollo.sanprocopio@asmepec.it,82000050805,c_i132
Comune di San Prospero,82002070363,Via Pace 2,41030,comunesanprospero@cert.comune.sanprospero.mo.it,82002070363,c_i133
Comune di San Quirico d'Orcia,00216560524,Piazza Chigi 2,53027,comune.sanquirico@pec.consorzioterrecablate.it,00216560524,c_i135
Comune di San Quirino,80001210931,"Via Molino Di Sotto, 41",33080,comune.sanquirino@certgov.fvg.it,80001210931,c_i136
Comune di San Raffaele Cimena,82501670010,Via Ferrarese 16,10090,comune.sanraffaelecimena.to@cert.legalmail.it,82501670010,c_i137
Comune di San Roberto,80003250802,Piazza Roma 93,89050,protocollo.sanroberto@asmepec.it,80003250802,c_i139
Comune di San Rocco al Porto,03946010158,"Piazza Della Vittoria, 3",26865,comune.sanroccoalporto@pec.regione.lombardia.it,03946010158,c_i140
Comune di San Romano in Garfagnana,00330680463,"Via Roma, 9",55038,comune.sanromanoingarfagnana@postacert.toscana.it,00330680463,c_i142
Comune di San Rufo,83002540652,Via Roma 19,84030,prot.sanrufo@asmepec.it,83002540652,c_i143
Comune di San Salvatore di Fitalia,84004140830,Via Colonnello Musarra 9,98070,comune.sansalvatoredifitalia@pec.it,84004140830,c_i147
Comune di San Salvatore Monferrato,80005590064,Piazza Carmagnola 26,15046,segreteriasansalvatoremonferrato@pcert.postecert.it,80005590064,c_i144
Comune di San Salvatore Telesino,81002210623,Via Gioia,82030,sansalvatoretelesino@pec.cstsannio.it,81002210623,c_i145
Comune di San Salvo,00247720691,"Piazza Papa Giovanni XXIII,7",66050,serviziofinanziario@comunesansalvo.legalmail.it,00247720691,c_i148
Comune di San Sebastiano al Vesuvio,80018460636,Piazza R. Capasso N. 1,80040,protocollo@comunesansebastianoalvesuvio.legalmailpa.it,80018460636,c_i151
Comune di San Sebastiano Curone,00438190068,"Piazza Roma, 7",15056,sindacosscurone@postecert.it,00438190068,c_i150
Comune di San Sebastiano da Po,82500710015,"Piazza Sandro Pertini, 1",10020,comune.sansebastianodapo.to@pec.it,82500710015,c_i152
Comune di San Secondo di Pinerolo,02039660010,Via Bonatto 3,10060,protocollo@pec.comune.sansecondodipinerolo.to.it,02039660010,c_i154
Comune di San Secondo Parmense,00231310343,Piazza Mazzini 10,43017,protocollo@postacert.comune.san-secondo-parmense.pr.it,00231310343,c_i153
Comune di San Severino Lucano,82001390762,"Via San Vincenzo, 69",85030,comune.sanseverinolucano.pz@pec.it,82001390762,c_i157
Comune di San Severino Marche,00119580439,"Piazza Del Popolo, 45",62027,protocollo.comune.sanseverinomarche@pec.it,00119580439,c_i158
Comune di San Severo,00336360714,Piazza Municipio 1,71016,protocollo@pec.comune.san-severo.fg.it,00336360714,c_l158
Comune di San Siro,02708300138,"Via Don Giacomo Galli, 4",22010,comune.sansiro@halleycert.it,02708300138,c_i162
Comune di San Sossio Baronia,81001090646,"Via Mercato,15",83050,protocollo.sansossiobaronia@cert.irpinianet.eu,81001090646,c_i163
Comune di San Sostene,00342150794,"Via Guglielmo Marconi, 2 -",88060,prot.sansostene@asmepec.it,00342150794,c_i164
Comune di San Sosti,00395970783,"Largo Orto Sacramento,1",87010,protocollosansosti@asmepec.it,00395970783,c_i165
Comune di San Sperate,01423040920,Via Sassari 12,09026,protocollo@pec.comune.sansperate.ca.it,01423040920,c_i166
Comune di San Stino di Livenza,83001230271,"Piazza Aldo Moro, 1",30029,comune.sanstinodilivenza.ve@pecveneto.it,83001230271,c_i373
Comune di San Tammaro,00202480612,Corso Domenico Capitelli N. 35 -,81050,protocollo@pec.comune.santammaro.ce.it,00202480612,c_l261
Comune di San Teodoro,80003270917,"Via Grazia Deledda, 15",08020,protocollo@pec.comunesanteodoro.it,80003270917,c_i32k
Comune di San Teodoro - Sicilia,95005740832,"Via Vittorio Emanuele, 13",98030,protocollo@pec.comune.santeodoro.me.it,95005740832,c_i328
Comune di San Tomaso Agordino,00207210253,"Frazione Celat, 16",32020,protocollo.comune.santomaso.bl@pecveneto.it,00207210253,c_i347
Comune di San Valentino in Abruzzo Citeriore,81000410688,"Via Fiume, 4",65020,info@pec.comune.sanvalentino.pe.it,81000410688,c_i376
Comune di San Valentino Torio,00577010655,"Via Giacomo Matteotti, 13",84010,protocollocomunedisanvalentinotorio@pec.it,00577010655,c_i377
Comune di San Venanzo,00185990553,"Piazza Roma, 22",05010,comune.sanvenanzo@postacert.umbria.it,00185990553,c_i381
Comune di San Vendemiano,82001950268,"Via Alcide De Gasperi, 55",31020,comune.sanvendemiano.tv@pecveneto.it,82001950268,c_i382
Comune di San Vero Milis,00068380955,Via Eleonora D'Arborea N. 5 San Vero Milis,09070,protocollo@pec.comune.sanveromilis.or.it,00068380955,c_i384
Comune di San Vincenzo,00235500493,Via B. Alliata,57027,comunesanvincenzo@postacert.toscana.it,00235500493,c_l390
Comune di San Vincenzo La Costa,00395370786,"Via Municipio, 52",87030,protocollo.sanvincenzolacosta.cs@asmepec.it,00395370786,c_i388
Comune di San Vincenzo Valle Roveto,00217860667,Via G. Marconi n. 7,67050,info@pec.comune.sanvincenzovalleroveto.aq.it,00217860667,c_i389
Comune di San Vitaliano,84003850637,Piazza Leonardo Da Vinci Snc,80030,protocollo.comunesanvitaliano@pec.it,84003850637,c_i391
Comune di San Vito,80001610924,Piazza Municipio N. 3,09040,ufficio.protocollo@pec.comune.sanvito.ca.it,80001610924,c_i402
Comune di San Vito Al Tagliamento,80003930932,Piazza del Popolo 38,33078,comune.sanvitoaltagliamento@certgov.fvg.it,80003930932,c_i403
Comune di San Vito Al Torre,81001230309,Via Roma 45,33050,comune.sanvitoaltorre@certgov.fvg.it,81001230309,c_i404
Comune di San Vito Chietino,00094240694,Largo Altobelli 1,66038,protocollosanvitochietino@pec.it,00094240694,c_i394
Comune di San Vito dei Normanni,81001650746,"Piazza Carducci, 1",72019,comunesanvitodeinormanni@pec.rupar.puglia.it,81001650746,c_i396
Comune di San Vito di Cadore,00206310252,"Corso Italia, 43",32046,sanvitocadore.bl@cert.ip-veneto.net,00206310252,c_i392k
Comune di San Vito di Fagagna,80004290302,"Via Nuova, 100",33030,comune.sanvitodifagagna@certgov.fvg.it,80004290302,c_i405
