ciBusinessName,ciFiscalCode,ptBusinessName,ptFiscalCode
Comune di Pozzol Groppo,00502410061,PagoPA SpA,15376371009
Comune di Pozzolengo,00842970170,San Marco SPA,4142440728
Comune di Pozzolengo,00842970170,Poste Italiane S.P.A.,97103880585
Comune di Pozzolengo,00842970170,PagoPA SpA,15376371009
Comune di Pozzolengo,00842970170,APKAPPA S.R.L.,8543640158
Comune di Pozzoleone,80007870241,PagoPA SpA,15376371009
Comune di Pozzoleone,80007870241,Abaco Spa,2391510266
Comune di Pozzoleone,80007870241,CREDEMTEL SpA,1378570350
Comune di Pozzoleone,80007870241,Regione del Veneto,80007580279
Comune di Pozzolo Formigaro,00251200069,PagoPA SpA,15376371009
Comune di Pozzolo Formigaro,00251200069,Technical Design s.r.l.,595270042
Comune di Pozzolo Formigaro,00251200069,Maggioli SPA,6188330150
Comune di Pozzomaggiore,00104700901,PagoPA SpA,15376371009
Comune di Pozzomaggiore,00104700901,Regione Autonoma della Sardegna,80002870923
Comune di Pozzomaggiore,00104700901,Progetti e Soluzioni SPA,6423240727
Comune di Pozzonovo,00651940280,PagoPA SpA,15376371009
Comune di Pozzonovo,00651940280,Regione del Veneto,80007580279
Comune di Pozzuoli,00508900636,PagoPA SpA,15376371009
Comune di Pozzuoli,00508900636,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Pozzuoli,00508900636,Advanced Systems S.p.A.,3383350638
Comune di Pozzuoli,00508900636,Open Software S.r.l.,2810000279
Comune di Pozzuoli,00508900636,Dedagroup Public Services S.R.L.,1727860221
Comune di Pozzuolo del Friuli,80010530303,PagoPA SpA,15376371009
Comune di Pozzuolo del Friuli,80010530303,S.T.E.P. SRL,2104860909
Comune di Pozzuolo del Friuli,80010530303,Optimia Srls,10893490960
Comune di Pozzuolo del Friuli,80010530303,Progetti e Soluzioni SPA,6423240727
Comune di Pozzuolo del Friuli,80010530303,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Pozzuolo Martesana,83504230158,PagoPA SpA,15376371009
Comune di Pozzuolo Martesana,83504230158,Regione Lombardia,80050050154
Comune di Pozzuolo Martesana,83504230158,P.A. Digitale spa,6628860964
Comune di Pozzuolo Martesana,83504230158,SI.net Servizi Informatici S.r.L.,2743730125
Comune di Pradalunga,80006370169,PagoPA SpA,15376371009
Comune di Pradalunga,80006370169,Maggioli SPA,6188330150
Comune di Pradalunga,80006370169,Regione Lombardia,80050050154
Comune di Pradalunga,80006370169,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Pradalunga,80006370169,CREDEMTEL SpA,1378570350
Comune di Pradalunga,80006370169,eRemind srl – PMPAY,11311050964
Comune di Pradalunga,80006370169,San Marco SPA,4142440728
Comune di Pradalunga,80006370169,ANCITEL,7196850585
Comune di Pradamano,80003650308,PagoPA SpA,15376371009
Comune di Pradamano,80003650308,eRemind srl – PMPAY,11311050964
Comune di Pradamano,80003650308,E-Fil S.r.l.,3789750100
Comune di Pradamano,80003650308,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Pradleves,00521420042,Regione Piemonte,80087670016
Comune di Pradleves,00521420042,PagoPA SpA,15376371009
Comune di Pragelato,85003290013,Siscom SPA,1778000040
Comune di Pragelato,85003290013,Regione Piemonte,80087670016
Comune di Pragelato,85003290013,PagoPA SpA,15376371009
Comune di Pragelato,85003290013,ASSIST SPA,10596000017
Comune di Praia a Mare,00392090783,PagoPA SpA,15376371009
Comune di Praia a Mare,00392090783,Poste Italiane S.P.A.,97103880585
Comune di Praia a Mare,00392090783,Maggioli SPA,6188330150
Comune di Praia a Mare,00392090783,Advanced Systems S.p.A.,3383350638
Comune di Praiano,00607910650,PagoPA SpA,15376371009
Comune di Praiano,00607910650,Dedagroup Public Services S.R.L.,1727860221
Comune di Praiano,00607910650,Advanced Systems S.p.A.,3383350638
Comune di Pralboino,88002390172,San Marco SPA,4142440728
Comune di Pralboino,88002390172,PagoPA SpA,15376371009
Comune di Pralboino,88002390172,Regione Lombardia,80050050154
Comune di Pralboino,88002390172,CREDEMTEL SpA,1378570350
Comune di Prali,85000070012,PagoPA SpA,15376371009
Comune di Prali,85000070012,CREDEMTEL SpA,1378570350
Comune di Pralormo,84502010014,PagoPA SpA,15376371009
Comune di Pralormo,84502010014,APKAPPA S.R.L.,8543640158
Comune di Pralungo,00328170022,Regione Piemonte,80087670016
Comune di Pralungo,00328170022,PagoPA SpA,15376371009
Comune di Pramaggiore,83003010275,PagoPA SpA,15376371009
Comune di Pramaggiore,83003010275,Maggioli SPA,6188330150
Comune di Pramaggiore,83003010275,Regione del Veneto,80007580279
Comune di Pramaggiore,83003010275,Dipartimento della funzione pubblica della Presidenza del consiglio dei ministri,80243510585
Comune di Pramaggiore,83003010275,Abaco Spa,2391510266
Comune di Pramollo,01717670010,Siscom SPA,1778000040
Comune di Pramollo,01717670010,PagoPA SpA,15376371009
Comune di Prarolo,00385980024,Siscom SPA,1778000040
Comune di Prarolo,00385980024,Regione Piemonte,80087670016
Comune di Prarolo,00385980024,PagoPA SpA,15376371009
Comune di Prarostino,85002710011,Regione Piemonte,80087670016
Comune di Prarostino,85002710011,PagoPA SpA,15376371009
Comune di Prasco,00413170069,Siscom SPA,1778000040
Comune di Prasco,00413170069,Regione Piemonte,80087670016
Comune di Prasco,00413170069,PagoPA SpA,15376371009
Comune di Prascorsano,01868540012,Siscom SPA,1778000040
Comune di Prascorsano,01868540012,PagoPA SpA,15376371009
Comune di Prata Camportaccio,00115280141,PagoPA SpA,15376371009
Comune di Prata Camportaccio,00115280141,Regione Lombardia,80050050154
Comune di Prata D'Ansidonia,00195150669,PagoPA SpA,15376371009
Comune di Prata D'Ansidonia,00195150669,CREDEMTEL SpA,1378570350
Comune di Prata di Pordenone,80005430931,PagoPA SpA,15376371009
Comune di Prata di Pordenone,80005430931,eRemind srl – PMPAY,11311050964
Comune di Prata di Pordenone,80005430931,Progetti e Soluzioni SPA,6423240727
Comune di Prata di Pordenone,80005430931,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Prata di Pordenone,80005430931,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Prata di Principato Ultra,00207480641,PagoPA SpA,15376371009
Comune di Prata di Principato Ultra,00207480641,CREDEMTEL SpA,1378570350
Comune di Prata Sannita,82000710614,UNIMATICA-RGI S.p.A.,2098391200
Comune di Prata Sannita,82000710614,PagoPA SpA,15376371009
Comune di Prata Sannita,82000710614,CREDEMTEL SpA,1378570350
Comune di Prata Sannita,82000710614,eRemind srl – PMPAY,11311050964
Comune di Prata Sannita,82000710614,"Unicredit, Societa' per Azioni",348170101
Comune di Pratella,82001970613,PagoPA SpA,15376371009
Comune di Pratella,82001970613,eRemind srl – PMPAY,11311050964
Comune di Pratella,82001970613,Advanced Systems S.p.A.,3383350638
Comune di Pratiglione,01871460018,Regione Piemonte,80087670016
Comune di Pratiglione,01871460018,PagoPA SpA,15376371009
Comune di Prato,84006890481,Regione Toscana,1386030488
Comune di Prato,84006890481,PagoPA SpA,15376371009
Comune di Prato,84006890481,KOINE' SRL,1934790971
Comune di Prato allo Stelvio,82005370216,PagoPA SpA,15376371009
Comune di Prato allo Stelvio,82005370216,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Prato allo Stelvio,82005370216,Alto Adige Riscossioni Spa,2805390214
Comune di Prato Carnico,00416340305,PagoPA SpA,15376371009
Comune di Prato Carnico,00416340305,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Prato Sesia,82002530036,San Marco SPA,4142440728
Comune di Prato Sesia,82002530036,PagoPA SpA,15376371009
Comune di Prato Sesia,82002530036,Maggioli SPA,6188330150
Comune di Prato Sesia,82002530036,CREDEMTEL SpA,1378570350
Comune di Pratola Peligna,00173390667,PagoPA SpA,15376371009
Comune di Pratola Peligna,00173390667,Agenzia regionale dell'Abruzzo per la Committenza,91022630676
Comune di Pratola Peligna,00173390667,CREDEMTEL SpA,1378570350
Comune di Pratola Serra,80006130647,PagoPA SpA,15376371009
Comune di Pratola Serra,80006130647,Sintax s.r.l.,2177970783
Comune di Pratola Serra,80006130647,CREDEMTEL SpA,1378570350
Comune di Pratola Serra,80006130647,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Pratovecchio Stia,02169070519,Regione Toscana,1386030488
Comune di Pratovecchio Stia,02169070519,PagoPA SpA,15376371009
Comune di Pravisdomini,80003650936,Optimia Srls,10893490960
Comune di Pravisdomini,80003650936,PagoPA SpA,15376371009
Comune di Pravisdomini,80003650936,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Pray,00351920020,Siscom SPA,1778000040
Comune di Pray,00351920020,Regione Piemonte,80087670016
Comune di Pray,00351920020,PagoPA SpA,15376371009
Comune di Pray,00351920020,Optimia Srls,10893490960
Comune di Prazzo,00481360048,Siscom SPA,1778000040
Comune di Prazzo,00481360048,PagoPA SpA,15376371009
Comune di Pre'-saint-didier,00102900073,PagoPA SpA,15376371009
Comune di Pre'-saint-didier,00102900073,Regione Autonoma Valle D'Aosta,80002270074
Comune di Precenicco,83000970307,PagoPA SpA,15376371009
Comune di Precenicco,83000970307,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Preci,84002730541,Regione Umbria,80000130544
Comune di Preci,84002730541,PagoPA SpA,15376371009
Comune di Predaia,02354850220,Provincia Autonoma di Trento,337460224
Comune di Predaia,02354850220,PagoPA SpA,15376371009
Comune di Predaia,02354850220,APKAPPA S.R.L.,8543640158
Comune di Predappio,80008750400,PagoPA SpA,15376371009
Comune di Predappio,80008750400,Lepida Spa,2770891204
Comune di Predappio,80008750400,Maggioli SPA,6188330150
Comune di Predappio,80008750400,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Predazzo,00148590227,Provincia Autonoma di Trento,337460224
Comune di Predazzo,00148590227,PagoPA SpA,15376371009
Comune di Predazzo,00148590227,E-Fil S.r.l.,3789750100
Comune di Predoi,81001720218,PagoPA SpA,15376371009
Comune di Predoi,81001720218,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Predoi,81001720218,Alto Adige Riscossioni Spa,2805390214
Comune di Predore,00547750166,PagoPA SpA,15376371009
Comune di Predore,00547750166,Regione Lombardia,80050050154
Comune di Predore,00547750166,APKAPPA S.R.L.,8543640158
Comune di Predore,00547750166,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Predosa,00389860065,PagoPA SpA,15376371009
Comune di Predosa,00389860065,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Predosa,00389860065,APKAPPA S.R.L.,8543640158
Comune di Preganziol,80010170266,PagoPA SpA,15376371009
Comune di Preganziol,80010170266,Maggioli SPA,6188330150
Comune di Preganziol,80010170266,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Preganziol,80010170266,CREDEMTEL SpA,1378570350
Comune di Preganziol,80010170266,Regione del Veneto,80007580279
Comune di Preganziol,80010170266,Abaco Spa,2391510266
Comune di Pregnana Milanese,86502760159,PagoPA SpA,15376371009
Comune di Pregnana Milanese,86502760159,Regione Lombardia,80050050154
Comune di Pregnana Milanese,86502760159,CREDEMTEL SpA,1378570350
Comune di Pregnana Milanese,86502760159,Progetti e Soluzioni SPA,6423240727
Comune di Prela',00247030083,Siscom SPA,1778000040
Comune di Prela',00247030083,PagoPA SpA,15376371009
Comune di Premana,00622450138,PagoPA SpA,15376371009
Comune di Premana,00622450138,Regione Lombardia,80050050154
Comune di Premana,00622450138,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Premariacco,80002850305,Optimia Srls,10893490960
Comune di Premariacco,80002850305,PagoPA SpA,15376371009
Comune di Premariacco,80002850305,S.T.E.P. SRL,2104860909
Comune di Premariacco,80002850305,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Premeno,00426060034,Siscom SPA,1778000040
Comune di Premeno,00426060034,PagoPA SpA,15376371009
Comune di Premia,00422790030,Siscom SPA,1778000040
Comune di Premia,00422790030,PagoPA SpA,15376371009
Comune di Premia,00422790030,Technical Design s.r.l.,595270042
Comune di Premilcuore,80002530402,PagoPA SpA,15376371009
Comune di Premilcuore,80002530402,Lepida Spa,2770891204
Comune di Premilcuore,80002530402,Maggioli SPA,6188330150
Comune di Premilcuore,80002530402,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Premolo,00530750165,PagoPA SpA,15376371009
Comune di Premolo,00530750165,Regione Lombardia,80050050154
Comune di Premolo,00530750165,CREDEMTEL SpA,1378570350
Comune di Premosello Chiovenda,00423240035,Siscom SPA,1778000040
Comune di Premosello Chiovenda,00423240035,PagoPA SpA,15376371009
Comune di Premosello Chiovenda,00423240035,Maggioli SPA,6188330150
Comune di Preone,84001290307,PagoPA SpA,15376371009
Comune di Preone,84001290307,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Prepotto,80010310300,PagoPA SpA,15376371009
Comune di Prepotto,80010310300,Maggioli SPA,6188330150
Comune di Prepotto,80010310300,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Preseglie,00736840174,PagoPA SpA,15376371009
Comune di Preseglie,00736840174,Regione Lombardia,80050050154
Comune di Preseglie,00736840174,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Preseglie,00736840174,Softline srl,12299030150
Comune di Presenzano,80009190614,PagoPA SpA,15376371009
Comune di Presenzano,80009190614,P.A. Digitale spa,6628860964
Comune di Presezzo,82003210166,PagoPA SpA,15376371009
Comune di Presezzo,82003210166,eRemind srl – PMPAY,11311050964
Comune di Presezzo,82003210166,Maggioli SPA,6188330150
Comune di Presicce,81002870756,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Pressana,00663220234,PagoPA SpA,15376371009
Comune di Pressana,00663220234,Abaco Spa,2391510266
Comune di Pressana,00663220234,Regione del Veneto,80007580279
Comune di Pretoro,80003870690,PagoPA SpA,15376371009
Comune di Pretoro,80003870690,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Prevalle,00846620177,PagoPA SpA,15376371009
Comune di Prevalle,00846620177,P.A. Digitale spa,6628860964
Comune di Prevalle,00846620177,Regione Lombardia,80050050154
Comune di Prevalle,00846620177,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Prevalle,00846620177,APKAPPA S.R.L.,8543640158
Comune di Prezza,00189230667,PagoPA SpA,15376371009
Comune di Prezza,00189230667,Noviservice srl,2789990922
Comune di Prezza,00189230667,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Priero,00469710040,Regione Piemonte,80087670016
Comune di Priero,00469710040,PagoPA SpA,15376371009
Comune di Prignano Cilento,81000550657,PagoPA SpA,15376371009
Comune di Prignano Cilento,81000550657,CREDEMTEL SpA,1378570350
Comune di Prignano sulla Secchia,84002010365,PagoPA SpA,15376371009
Comune di Prignano sulla Secchia,84002010365,Lepida Spa,2770891204
Comune di Prignano sulla Secchia,84002010365,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Prignano sulla Secchia,84002010365,Hera S.p.A.,4245520376
Comune di Prignano sulla Secchia,84002010365,Next Step Solution,2554480349
Comune di Primaluna,00617330139,PagoPA SpA,15376371009
Comune di Primaluna,00617330139,Regione Lombardia,80050050154
Comune di Primaluna,00617330139,"Banca Popolare di Sondrio, Società Cooperativa per Azioni",53810149
Comune di Primaluna,00617330139,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Primiero San Martino di Castrozza,02401890229,Provincia Autonoma di Trento,337460224
Comune di Primiero San Martino di Castrozza,02401890229,PagoPA SpA,15376371009
Comune di Primiero San Martino di Castrozza,02401890229,E-Fil S.r.l.,3789750100
Comune di Priocca,00416320042,Siscom SPA,1778000040
Comune di Priocca,00416320042,Regione Piemonte,80087670016
Comune di Priocca,00416320042,Noviservice srl,2789990922
Comune di Priocca,00416320042,PagoPA SpA,15376371009
Comune di Priola,00358940047,Siscom SPA,1778000040
Comune di Priola,00358940047,PagoPA SpA,15376371009
Comune di Priolo Gargallo,00282190891,PagoPA SpA,15376371009
Comune di Priolo Gargallo,00282190891,ANCITEL,7196850585
Comune di Priolo Gargallo,00282190891,P.A. Digitale spa,6628860964
Comune di Priolo Gargallo,00282190891,E-Fil S.r.l.,3789750100
Comune di Priverno,80005330594,PagoPA SpA,15376371009
Comune di Priverno,80005330594,Poste Italiane S.P.A.,97103880585
Comune di Priverno,80005330594,eRemind srl – PMPAY,11311050964
Comune di Priverno,80005330594,E-Fil S.r.l.,3789750100
Comune di Priverno,80005330594,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Prizzi,85001150821,PagoPA SpA,15376371009
Comune di Prizzi,85001150821,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Prizzi,85001150821,ARCA Servizi s.r.l,9106071005
Comune di Prizzi,85001150821,Comune di Palermo,80016350821
Comune di Proceno,00222070567,PagoPA SpA,15376371009
Comune di Proceno,00222070567,APKAPPA S.R.L.,8543640158
Comune di Procida,00634830632,PagoPA SpA,15376371009
Comune di Procida,00634830632,Maggioli SPA,6188330150
Comune di Procida,00634830632,Noviservice srl,2789990922
Comune di Procida,00634830632,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Procida,00634830632,eRemind srl – PMPAY,11311050964
Comune di Propata,80007290101,PagoPA SpA,15376371009
Comune di Propata,80007290101,Regione Liguria,849050109
Comune di Proserpio,00528510134,PagoPA SpA,15376371009
Comune di Proserpio,00528510134,Regione Lombardia,80050050154
Comune di Prossedi,00136690591,PagoPA SpA,15376371009
Comune di Prossedi,00136690591,E-Fil S.r.l.,3789750100
Comune di Provaglio D'Iseo,00813320173,PagoPA SpA,15376371009
Comune di Provaglio D'Iseo,00813320173,Dedagroup Public Services S.R.L.,1727860221
Comune di Provaglio D'Iseo,00813320173,Archidata srl,9613270157
Comune di Provaglio D'Iseo,00813320173,I.C.A. Imposte Comunali Affini Srl,2478610583
Comune di Provagliovalsabbia,00867640179,PagoPA SpA,15376371009
Comune di Provagliovalsabbia,00867640179,Regione Lombardia,80050050154
Comune di Provagliovalsabbia,00867640179,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Provagliovalsabbia,00867640179,Softline srl,12299030150
Comune di Proves,80007600218,PagoPA SpA,15376371009
Comune di Proves,80007600218,Alto Adige Riscossioni Spa,2805390214
Comune di Provvidenti,81000850701,PagoPA SpA,15376371009
Comune di Provvidenti,81000850701,P.A. Digitale spa,6628860964
Comune di Prunetto,00494600042,Siscom SPA,1778000040
Comune di Prunetto,00494600042,PagoPA SpA,15376371009
Comune di Puegnago del Garda,00842980179,UNIMATICA-RGI S.p.A.,2098391200
Comune di Puegnago del Garda,00842980179,PagoPA SpA,15376371009
Comune di Puegnago del Garda,00842980179,Regione Lombardia,80050050154
Comune di Puglianello,90000440629,PagoPA SpA,15376371009
Comune di Puglianello,90000440629,Dedagroup Public Services S.R.L.,1727860221
Comune di Pula,92010680921,PagoPA SpA,15376371009
Comune di Pula,92010680921,Maggioli SPA,6188330150
Comune di Pula,92010680921,Regione Autonoma della Sardegna,80002870923
Comune di Pula,92010680921,E-Fil S.r.l.,3789750100
Comune di Pula,92010680921,Dedagroup Public Services S.R.L.,1727860221
Comune di Pulfero,80010170308,PagoPA SpA,15376371009
Comune di Pulfero,80010170308,Regione Autonoma Friuli-Venezia Giulia,80014930327
Comune di Pulsano,80010270736,PagoPA SpA,15376371009
Comune di Pulsano,80010270736,Archidata srl,9613270157
Comune di Pulsano,80010270736,Advanced Systems S.p.A.,3383350638
Comune di Pumenengo,83001610167,PagoPA SpA,15376371009
Comune di Pumenengo,83001610167,Poste Italiane S.P.A.,97103880585
Comune di Pumenengo,83001610167,Regione Lombardia,80050050154
Comune di Pumenengo,83001610167,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Pumenengo,83001610167,Abaco Spa,2391510266
Comune di Pusiano,00512860131,PagoPA SpA,15376371009
Comune di Pusiano,00512860131,Maggioli SPA,6188330150
Comune di Pusiano,00512860131,Regione Lombardia,80050050154
Comune di Pusiano,00512860131,San Marco SPA,4142440728
Comune di Pusiano,00512860131,CRESET Crediti Servizi e Tecnologie Spa,868170143
Comune di Putifigari,00253840904,PagoPA SpA,15376371009
Comune di Putifigari,00253840904,Regione Autonoma della Sardegna,80002870923
Comune di Putignano,82002270724,PagoPA SpA,15376371009
Comune di Putignano,82002270724,Maggioli SPA,6188330150
Comune di Putignano,82002270724,Regione Puglia,80017210727
Comune di Putignano,82002270724,E-Fil S.r.l.,3789750100
Comune di Putignano,82002270724,Open Software S.r.l.,2810000279
Comune di Putignano,82002270724,Intesa Sanpaolo SPA,799960158
Comune di Quadrelle,80006570644,PagoPA SpA,15376371009
Comune di Quadrelle,80006570644,Dedagroup Public Services S.R.L.,1727860221
Comune di Quadri,81002560696,PagoPA SpA,15376371009
Comune di Quadri,81002560696,Poste Italiane S.P.A.,97103880585
Comune di Quagliuzzo,01814490015,Siscom SPA,1778000040
Comune di Quagliuzzo,01814490015,PagoPA SpA,15376371009
Comune di Qualiano,80034790636,PagoPA SpA,15376371009
Comune di Qualiano,80034790636,Noviservice srl,2789990922
Comune di Qualiano,80034790636,Maggioli SPA,6188330150
Comune di Quaranti,82000350056,Siscom SPA,1778000040
Comune di Quaranti,82000350056,Poste Italiane S.P.A.,97103880585
Comune di Quaranti,82000350056,PagoPA SpA,15376371009
Comune di Quaregna Cerreto,02677680023,Siscom SPA,1778000040
Comune di Quaregna Cerreto,02677680023,PagoPA SpA,15376371009
Comune di Quargnento,80005530060,PagoPA SpA,15376371009
Comune di Quargnento,80005530060,APKAPPA S.R.L.,8543640158
Comune di Quarna Sopra,00295840037,Siscom SPA,1778000040
Comune di Quarna Sopra,00295840037,PagoPA SpA,15376371009
Comune di Quarna Sopra,00295840037,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Quarna Sotto,00348150038,Siscom SPA,1778000040
Comune di Quarna Sotto,00348150038,PagoPA SpA,15376371009
Comune di Quarna Sotto,00348150038,"Unione Italiana delle Camere di Commercio Industria, Artigianato e Agricoltura",1484460587
Comune di Quarona,00202120028,Siscom SPA,1778000040
